WINFUT;30/12/2025;18:20:00;174142,47;174184,97;173988,42;173988,42;1230324020,00;35346
WINFUT;30/12/2025;18:10:00;174105,29;174179,65;173956,55;174137,16;3059615600,00;87890
WINFUT;30/12/2025;18:00:00;174349,64;174402,76;174036,23;174105,29;5190848227,00;148992
WINFUT;30/12/2025;17:50:00;174381,51;174471,81;174216,84;174344,32;5036408847,00;144442
WINFUT;30/12/2025;17:40:00;174572,74;174578,05;174328,39;174376,20;4305885044,00;123407
WINFUT;30/12/2025;17:30:00;174593,99;174625,86;174530,24;174572,74;2232082003,00;63929
WINFUT;30/12/2025;17:20:00;174620,55;174689,60;174556,80;174599,30;2997325015,00;85824
WINFUT;30/12/2025;17:10:00;174498,37;174663,04;174493,06;174620,55;3389265135,00;97061
WINFUT;30/12/2025;17:00:00;174615,24;174625,86;174450,56;174498,37;4284236754,00;122731
WINFUT;30/12/2025;16:50:00;174609,92;174689,60;174578,05;174615,24;2662919927,00;76242
WINFUT;30/12/2025;16:40:00;174599,30;174700,23;174593,99;174604,61;3709714131,00;106204
WINFUT;30/12/2025;16:30:00;174572,74;174620,55;174509,00;174599,30;4169273083,00;119416
WINFUT;30/12/2025;16:20:00;174737,41;174758,66;174556,80;174578,05;3996852375,00;114424
WINFUT;30/12/2025;16:10:00;174748,03;174779,91;174647,11;174737,41;5160096998,00;147669
WINFUT;30/12/2025;16:00:00;174599,30;174753,35;174551,49;174748,03;4969510611,00;142267
WINFUT;30/12/2025;15:50:00;174631,17;174631,17;174493,06;174599,30;6094905941,00;174578
WINFUT;30/12/2025;15:40:00;174647,11;174700,23;174578,05;174631,17;4692818820,00;134362
WINFUT;30/12/2025;15:30:00;174758,66;174806,47;174641,80;174647,11;4285810034,00;122653
WINFUT;30/12/2025;15:20:00;174678,98;174795,84;174678,98;174758,66;3467705458,00;99224
WINFUT;30/12/2025;15:10:00;174763,97;174817,09;174663,04;174678,98;4711896740,00;134825
WINFUT;30/12/2025;15:00:00;174827,71;174875,52;174748,03;174758,66;5172681915,00;147950
WINFUT;30/12/2025;14:50:00;174779,91;174848,96;174742,72;174822,40;3393084894,00;97058
WINFUT;30/12/2025;14:40:00;174742,72;174875,52;174684,29;174779,91;5118934579,00;146441
WINFUT;30/12/2025;14:30:00;174758,66;174854,27;174684,29;174737,41;6554342639,00;187517
WINFUT;30/12/2025;14:20:00;174609,92;174838,34;174583,36;174758,66;6034662516,00;172684
WINFUT;30/12/2025;14:10:00;174578,05;174689,60;174530,24;174609,92;4741230713,00;135771
WINFUT;30/12/2025;14:00:00;174583,36;174694,91;174402,76;174583,36;9271619974,00;265601
WINFUT;30/12/2025;13:50:00;174562,12;174700,23;174498,37;174588,68;6837110022,00;195791
