WINFUT;30/12/2025;18:15:00;173999,05;174184,97;173983,11;173988,42;2734961939,00;78561
WINFUT;30/12/2025;18:00:00;174349,64;174402,76;173956,55;173999,05;6745825908,00;193667
WINFUT;30/12/2025;17:45:00;174519,62;174572,74;174216,84;174344,32;8000835438,00;229416
WINFUT;30/12/2025;17:30:00;174593,99;174625,86;174482,44;174524,93;3573540457,00;102362
WINFUT;30/12/2025;17:15:00;174593,99;174689,60;174556,80;174599,30;4659802495,00;133424
WINFUT;30/12/2025;17:00:00;174615,24;174625,86;174450,56;174593,99;6011024409,00;172192
WINFUT;30/12/2025;16:45:00;174657,73;174689,60;174578,05;174615,24;4206137155,00;120425
WINFUT;30/12/2025;16:30:00;174572,74;174700,23;174509,00;174663,04;6335769986,00;181437
WINFUT;30/12/2025;16:15:00;174705,54;174769,28;174556,80;174578,05;6657148852,00;190563
WINFUT;30/12/2025;16:00:00;174599,30;174779,91;174551,49;174700,23;7469311132,00;213797
WINFUT;30/12/2025;15:45:00;174652,42;174668,36;174493,06;174599,30;8272812059,00;236941
WINFUT;30/12/2025;15:30:00;174758,66;174806,47;174615,24;174652,42;6800722736,00;194652
WINFUT;30/12/2025;15:15:00;174758,66;174795,84;174663,04;174758,66;6080187389,00;173987
WINFUT;30/12/2025;15:00:00;174827,71;174875,52;174726,79;174753,35;7272096724,00;208012
WINFUT;30/12/2025;14:45:00;174710,85;174875,52;174694,91;174822,40;6828245899,00;195316
WINFUT;30/12/2025;14:30:00;174758,66;174854,27;174684,29;174710,85;8238116213,00;235700
WINFUT;30/12/2025;14:15:00;174551,49;174838,34;174546,18;174758,66;7754410795,00;221934
WINFUT;30/12/2025;14:00:00;174583,36;174694,91;174402,76;174551,49;1,229310241E10;352122
WINFUT;30/12/2025;13:45:00;174732,10;174748,03;174498,37;174588,68;1,025640909E10;293688
WINFUT;30/12/2025;13:30:00;174604,61;174806,47;174599,30;174726,79;9766878924,00;279490
WINFUT;30/12/2025;13:15:00;174636,48;174742,72;174578,05;174604,61;8641837690,00;247391
WINFUT;30/12/2025;13:00:00;174482,44;174668,36;174466,50;174631,17;8738757656,00;250291
WINFUT;30/12/2025;12:45:00;174381,51;174551,49;174333,70;174482,44;1,105717593E10;316909
WINFUT;30/12/2025;12:30:00;174142,47;174434,63;174084,04;174386,82;1,176818579E10;337605
WINFUT;30/12/2025;12:15:00;174121,22;174333,70;174084,04;174142,47;1,490789554E10;427877
WINFUT;30/12/2025;12:00:00;173951,24;174195,59;173887,49;174121,22;1,337679883E10;384314
WINFUT;30/12/2025;11:45:00;174386,82;174471,81;173887,49;173956,55;2,021602252E10;580418
WINFUT;30/12/2025;11:30:00;174381,51;174503,68;174041,54;174392,13;2,027137799E10;581543
