WINFUT;30/12/2025;18:20:00;174142,47;174184,97;173988,42;173988,42;1230324020,00;35346
WINFUT;30/12/2025;18:00:00;174349,64;174402,76;173956,55;174137,16;8250463827,00;236882
WINFUT;30/12/2025;17:40:00;174572,74;174578,05;174216,84;174344,32;9342293892,00;267849
WINFUT;30/12/2025;17:20:00;174620,55;174689,60;174530,24;174572,74;5229407018,00;149753
WINFUT;30/12/2025;17:00:00;174615,24;174663,04;174450,56;174620,55;7673501889,00;219792
WINFUT;30/12/2025;16:40:00;174599,30;174700,23;174578,05;174615,24;6372634057,00;182446
WINFUT;30/12/2025;16:20:00;174737,41;174758,66;174509,00;174599,30;8166125458,00;233840
WINFUT;30/12/2025;16:00:00;174599,30;174779,91;174551,49;174737,41;1,012960761E10;289936
WINFUT;30/12/2025;15:40:00;174647,11;174700,23;174493,06;174599,30;1,078772476E10;308940
WINFUT;30/12/2025;15:20:00;174678,98;174806,47;174641,80;174647,11;7753515493,00;221877
WINFUT;30/12/2025;15:00:00;174827,71;174875,52;174663,04;174678,98;9884578655,00;282775
WINFUT;30/12/2025;14:40:00;174742,72;174875,52;174684,29;174822,40;8512019473,00;243499
WINFUT;30/12/2025;14:20:00;174609,92;174854,27;174583,36;174737,41;1,258900516E10;360201
WINFUT;30/12/2025;14:00:00;174583,36;174694,91;174402,76;174609,92;1,401285069E10;401372
WINFUT;30/12/2025;13:40:00;174716,16;174748,03;174498,37;174588,68;1,324947335E10;379355
WINFUT;30/12/2025;13:20:00;174689,60;174806,47;174578,05;174716,16;1,289048694E10;368921
WINFUT;30/12/2025;13:00:00;174482,44;174705,54;174466,50;174689,60;1,126392307E10;322584
WINFUT;30/12/2025;12:40:00;174365,57;174551,49;174248,71;174482,44;1,451032089E10;415948
WINFUT;30/12/2025;12:20:00;174222,15;174434,63;174084,04;174365,57;1,848969362E10;530595
WINFUT;30/12/2025;12:00:00;173951,24;174285,89;173887,49;174222,15;1,81100416E10;520162
WINFUT;30/12/2025;11:40:00;174461,19;174471,81;173887,49;173956,55;2,37999878E10;683178
WINFUT;30/12/2025;11:20:00;174562,12;174615,24;174041,54;174461,19;2,782186614E10;797953
WINFUT;30/12/2025;11:00:00;174137,16;174694,91;174078,73;174556,80;3,125251774E10;895724
WINFUT;30/12/2025;10:40:00;174700,23;174710,85;174137,16;174142,47;2,440693523E10;699655
WINFUT;30/12/2025;10:20:00;174896,77;175077,38;174546,18;174700,23;3,199382803E10;914967
WINFUT;30/12/2025;10:00:00;174625,86;174987,07;174386,82;174896,77;3,563488295E10;1020137
WINFUT;30/12/2025;09:40:00;174710,85;174875,52;174524,93;174625,86;2,193226681E10;627759
WINFUT;30/12/2025;09:20:00;174434,63;175008,32;174381,51;174716,16;3,354663385E10;960357
WINFUT;30/12/2025;09:00:00;173627,21;174471,81;173244,75;174429,32;3,171038645E10;910779
WINFUT;29/12/2025;18:20:00;173218,19;173303,18;173159,75;173159,75;734129141,40;21190
WINFUT;29/12/2025;18:00:00;173064,14;173271,31;172989,77;173223,50;5954212240,00;171946
WINFUT;29/12/2025;17:40:00;173111,95;173196,94;172910,09;173064,14;8357489547,00;241503
