WINQ26;23/04/2026;200210,00;200965,00;198400,00;198595,00;531550710,00;13308
WINQ26;22/04/2026;204475,00;204610,00;200100,00;200100,00;912521014,00;22642
WINQ26;20/04/2026;203445,00;204715,00;203155,00;204350,00;163621797,00;4010
WINQ26;17/04/2026;205230,00;207355,00;203330,00;203465,00;781986215,00;19072
WINQ26;16/04/2026;205635,00;206880,00;204460,00;204745,00;598433288,00;14573
WINQ26;15/04/2026;206100,00;207250,00;205025,00;205525,00;110959564,00;2692
WINQ26;14/04/2026;206175,00;207535,00;206135,00;206800,00;31648589,00;765
WINQ26;13/04/2026;205250,00;206235,00;204470,00;205995,00;10892265,00;265
WINQ26;10/04/2026;203710,00;206000,00;203540,00;205995,00;9880250,00;241
WINQ26;09/04/2026;201010,00;203920,00;200930,00;203710,00;2553716,00;63
WINQ26;08/04/2026;200000,00;203000,00;200000,00;200405,00;8941971,00;223
WINQ26;07/04/2026;196265,00;197000,00;194500,00;196910,00;5755521,00;147
WINQ26;06/04/2026;197500,00;197500,00;196400,00;196400,00;3740419,00;95
WINQ26;02/04/2026;193760,00;197640,00;193110,00;195925,00;4355427,00;111
WINQ26;01/04/2026;196925,00;197650,00;196120,00;196580,00;905657,00;23
WINQ26;31/03/2026;193500,00;196500,00;193250,00;196500,00;7349316,00;188
WINQ26;30/03/2026;190700,00;193000,00;190700,00;191240,00;421447,00;11
WINQ26;27/03/2026;191000,00;192000,00;189800,00;189800,00;913499,00;24
WINQ26;26/03/2026;192000,00;193440,00;191665,00;192500,00;1270885,00;33
WINQ26;25/03/2026;195000,00;195000,00;193530,00;194400,00;1204694,00;31
WINQ26;24/03/2026;192000,00;193300,00;189000,00;193300,00;2110917,00;55
WINQ26;23/03/2026;187075,00;192000,00;186800,00;191800,00;1820931,00;48
WINQ26;20/03/2026;187945,00;187945,00;184100,00;186800,00;5092818,00;137
WINQ26;19/03/2026;187155,00;190585,00;186310,00;189865,00;3858299,00;102
WINQ26;18/03/2026;189800,00;190830,00;188230,00;188230,00;2045773,00;54
WINQ26;17/03/2026;188890,00;191905,00;188790,00;191905,00;2595499,00;68
WINQ26;16/03/2026;189720,00;190785,00;189670,00;189920,00;989474,00;26
WINQ26;13/03/2026;189685,00;190500,00;187005,00;187250,00;1611499,00;43
WINQ26;12/03/2026;193000,00;193000,00;189685,00;189685,00;1072822,00;28
WINQ26;11/03/2026;192900,00;195065,00;192900,00;193535,00;4157919,00;107
WINQ26;10/03/2026;193950,00;194960,00;193250,00;193500,00;2530846,00;65
WINQ26;09/03/2026;188190,00;191600,00;188190,00;191600,00;838776,00;22
WINQ26;06/03/2026;190455,00;190500,00;188535,00;189500,00;6671194,00;176
WINQ26;05/03/2026;194055,00;194055,00;190620,00;190665,00;1309774,00;34
WINQ26;04/03/2026;194450,00;196000,00;193900,00;193900,00;1090966,00;28
WINQ26;03/03/2026;198500,00;198500,00;191780,00;192980,00;11554441,00;297
WINQ26;02/03/2026;199000,00;200925,00;197395,00;200000,00;1790128,00;45
WINQ26;27/02/2026;200200,00;201740,00;199600,00;199600,00;2523358,00;63
WINQ26;26/02/2026;201800,00;202000,00;200600,00;202000,00;846799,00;21
WINQ26;25/02/2026;203625,00;203625,00;201700,00;202040,00;566673,00;14
WINQ26;24/02/2026;201000,00;203000,00;200750,00;203000,00;565547,00;14
WINQ26;23/02/2026;200960,00;200960,00;199820,00;200250,00;998614613,00;24923
WINQ26;20/02/2026;199500,00;202000,00;199225,00;201595,00;1240332,00;31
WINQ26;19/02/2026;197345,00;199850,00;197345,00;199700,00;755716,00;19
WINQ26;13/02/2026;197540,00;197545,00;197540,00;197545,00;370626688,00;9381
