WINFUT;30/12/2025;18:00:00;174349,64;174402,76;173956,55;173988,42;9480787847,00;272228
WINFUT;30/12/2025;17:00:00;174615,24;174689,60;174216,84;174344,32;2,22452028E10;637394
WINFUT;30/12/2025;16:00:00;174599,30;174779,91;174509,00;174615,24;2,466836712E10;706222
WINFUT;30/12/2025;15:00:00;174827,71;174875,52;174493,06;174599,30;2,842581891E10;813592
WINFUT;30/12/2025;14:00:00;174583,36;174875,52;174402,76;174822,40;3,511387532E10;1005072
WINFUT;30/12/2025;13:00:00;174482,44;174806,47;174466,50;174588,68;3,740388336E10;1070860
WINFUT;30/12/2025;12:00:00;173951,24;174551,49;173887,49;174482,44;5,11100561E10;1466705
WINFUT;30/12/2025;11:00:00;174137,16;174694,91;173887,49;173956,55;8,287437167E10;2376855
WINFUT;30/12/2025;10:00:00;174625,86;175077,38;174137,16;174142,47;9,203564622E10;2634759
WINFUT;30/12/2025;09:00:00;173627,21;175008,32;173244,75;174625,86;8,718928711E10;2498895
WINFUT;29/12/2025;18:00:00;173064,14;173303,18;172989,77;173159,75;6688341382,00;193136
WINFUT;29/12/2025;17:00:00;173053,51;173308,49;172718,86;173064,14;3,072019135E10;887246
WINFUT;29/12/2025;16:00:00;172671,05;173149,13;172564,81;173053,51;3,363462019E10;973006
WINFUT;29/12/2025;15:00:00;173064,14;173276,62;172485,13;172676,36;4,588246762E10;1326658
WINFUT;29/12/2025;14:00:00;173026,95;173345,67;172841,04;173069,45;3,48554888E10;1006802
WINFUT;29/12/2025;13:00:00;173133,19;173207,56;172830,41;173021,64;3,803269316E10;1099283
WINFUT;29/12/2025;12:00:00;173398,79;173462,54;172809,16;173133,19;5,846151082E10;1689071
WINFUT;29/12/2025;11:00:00;173398,79;173717,51;173175,69;173404,11;7,206552796E10;2078290
WINFUT;29/12/2025;10:00:00;173807,82;174115,91;173239,43;173393,48;9,260906404E10;2667779
WINFUT;29/12/2025;09:00:00;174073,41;174588,68;173786,57;173807,82;8,236120084E10;2365086
WINFUT;26/12/2025;18:00:00;174089,35;174360,26;174041,54;174285,89;7547272076,00;216661
WINFUT;26/12/2025;17:00:00;173643,14;174099,97;173574,09;174089,35;2,109488854E10;606628
WINFUT;26/12/2025;16:00:00;173505,03;173733,45;173462,54;173643,14;2,513689523E10;723844
WINFUT;26/12/2025;15:00:00;173526,28;173685,64;173345,67;173505,03;2,786625336E10;803074
WINFUT;26/12/2025;14:00:00;173011,02;173579,40;172995,08;173520,97;3,918689225E10;1130222
WINFUT;26/12/2025;13:00:00;173324,43;173446,60;172862,28;173016,33;3,52249209E10;1017239
WINFUT;26/12/2025;12:00:00;172931,34;173637,83;172851,66;173319,11;5,091208177E10;1468661
WINFUT;26/12/2025;11:00:00;172315,15;173260,68;172240,78;172931,34;7,272305023E10;2104324
WINFUT;26/12/2025;10:00:00;172586,06;172979,15;172214,22;172315,15;8,328965824E10;2413041
WINFUT;26/12/2025;09:00:00;173101,32;173143,82;172283,28;172586,06;7,226736148E10;2092593
WINFUT;23/12/2025;18:00:00;173515,66;173722,82;173382,86;173595,34;9485704768,00;273216
WINFUT;23/12/2025;17:00:00;173308,49;173600,65;173223,50;173520,97;2,19791412E10;633938
WINFUT;23/12/2025;16:00:00;173372,23;173531,59;173276,62;173308,49;2,452813275E10;707215
WINFUT;23/12/2025;15:00:00;173616,58;173616,58;173085,39;173372,23;3,854421631E10;1112043
WINFUT;23/12/2025;14:00:00;173435,98;173637,83;173287,24;173611,27;3,160770203E10;911019
WINFUT;23/12/2025;13:00:00;173297,87;173536,90;173207,56;173430,66;3,153785586E10;909462
WINFUT;23/12/2025;12:00:00;173011,02;173664,39;173005,71;173303,18;6,126159623E10;1767187
WINFUT;23/12/2025;11:00:00;172522,32;173064,14;172076,11;173005,71;8,522585879E10;2468662
