Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;30/12/2015;18:00:00;99.176;99.277;99.029;99.277;47.174.777,49;2.295
WINFUT;30/12/2015;17:30:00;99.243;99.345;99.119;99.164;186.664.740,06;8.673
WINFUT;30/12/2015;17:00:00;99.209;99.300;99.119;99.243;125.317.185,63;5.740
WINFUT;30/12/2015;16:30:00;99.130;99.435;99.051;99.209;248.170.523,27;11.569
WINFUT;30/12/2015;16:00:00;99.108;99.198;98.870;99.142;298.690.709,03;13.937
WINFUT;30/12/2015;15:30:00;99.176;99.255;99.029;99.130;190.213.585,33;8.824
WINFUT;30/12/2015;15:00:00;99.232;99.300;99.074;99.187;239.535.753,26;11.107
WINFUT;30/12/2015;14:30:00;99.198;99.334;99.119;99.243;202.871.886,91;9.377
WINFUT;30/12/2015;14:00:00;99.424;99.628;99.164;99.209;312.840.881,87;14.445
WINFUT;30/12/2015;13:30:00;99.300;99.594;99.119;99.413;258.048.519,32;11.927
WINFUT;30/12/2015;13:00:00;99.469;99.662;99.164;99.311;328.957.612,27;15.324
WINFUT;30/12/2015;12:30:00;99.277;99.605;99.221;99.458;332.935.935,63;15.487
WINFUT;30/12/2015;12:00:00;99.164;99.311;99.063;99.289;221.362.048,86;10.320
WINFUT;30/12/2015;11:30:00;99.130;99.232;98.836;99.164;291.570.414,40;13.664
WINFUT;30/12/2015;11:00:00;99.628;99.628;99.085;99.130;261.393.927,60;12.298
WINFUT;30/12/2015;10:30:00;99.560;99.775;99.481;99.628;131.442.899,43;6.158
WINFUT;30/12/2015;10:00:00;99.650;99.684;99.492;99.582;94.598.200,19;4.411
WINFUT;30/12/2015;09:30:00;99.808;99.854;99.537;99.650;124.073.959,58;5.769
WINFUT;30/12/2015;09:00:00;99.910;100.023;99.684;99.808;73.892.835,46;3.483
WINFUT;29/12/2015;18:00:00;99.616;99.933;99.605;99.933;72.084.506,67;3.513
WINFUT;29/12/2015;17:30:00;99.707;99.808;99.447;99.605;237.071.905,28;11.086
WINFUT;29/12/2015;17:00:00;99.955;100.001;99.616;99.695;231.533.898,34;10.838
WINFUT;29/12/2015;16:30:00;100.114;100.148;99.876;99.967;203.911.675,96;9.491
