Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;15/06/2015;3.149,000;3.156,500;3.043,000;3.107,500;17.356.003.075,00;560.051
WDOFUT;08/06/2015;3.167,000;3.191,000;3.085,000;3.140,000;17.923.464.900,00;571.656
WDOFUT;01/06/2015;3.229,500;3.245,500;3.126,500;3.170,500;14.221.757.235,00;447.024
WDOFUT;25/05/2015;3.118,000;3.227,500;3.102,000;3.214,000;16.948.685.830,00;535.008
WDOFUT;18/05/2015;3.020,000;3.105,500;3.008,000;3.101,000;15.727.164.770,00;516.808
WDOFUT;11/05/2015;3.002,000;3.097,000;2.985,000;3.011,000;17.810.640.045,00;587.133
WDOFUT;04/05/2015;3.104,000;3.124,500;2.994,000;2.994,000;17.364.251.730,00;565.949
WDOFUT;27/04/2015;2.952,000;3.049,000;2.885,000;3.043,500;15.399.028.475,00;521.139
WDOFUT;20/04/2015;3.065,000;3.068,500;2.955,500;2.956,500;12.062.570.400,00;399.914
WDOFUT;13/04/2015;3.112,500;3.146,000;3.011,000;3.056,500;18.567.830.470,00;603.750
WDOFUT;06/04/2015;3.110,000;3.169,000;3.042,000;3.098,000;17.712.127.175,00;570.378
WDOFUT;30/03/2015;3.270,000;3.293,500;3.142,000;3.155,000;16.179.642.345,00;503.913
WDOFUT;23/03/2015;3.224,000;3.252,500;3.099,000;3.252,000;22.493.847.895,00;707.368
WDOFUT;16/03/2015;3.278,000;3.327,500;3.202,500;3.239,500;22.208.675.440,00;680.610
WDOFUT;09/03/2015;3.083,000;3.297,000;3.080,000;3.267,000;20.373.480.015,00;643.477
WDOFUT;02/03/2015;2.889,000;3.096,500;2.879,000;3.088,000;14.208.720.000,00;473.902
WDOFUT;23/02/2015;2.892,000;2.947,500;2.829,000;2.866,000;11.196.591.815,00;388.931
WDOFUT;18/02/2015;2.852,000;2.892,000;2.836,000;2.876,000;3.953.979.255,00;137.877
WDOFUT;09/02/2015;2.801,000;2.895,000;2.784,000;2.846,500;9.685.275.345,00;340.291
WDOFUT;02/02/2015;2.695,500;2.800,000;2.686,500;2.796,000;7.914.335.035,00;288.252
WDOFUT;26/01/2015;2.592,500;2.713,500;2.568,500;2.701,000;5.744.271.105,00;219.261
WDOFUT;19/01/2015;2.636,000;2.673,500;2.556,000;2.585,000;5.987.539.685,00;229.827
WDOFUT;12/01/2015;2.656,000;2.697,500;2.607,500;2.632,000;6.324.714.000,00;239.061
WDOFUT;05/01/2015;2.725,000;2.749,000;2.643,000;2.647,000;5.874.707.285,00;217.356
WDOFUT;29/12/2014;2.673,000;2.730,000;2.661,000;2.713,000;2.549.683.735,00;94.556
WDOFUT;22/12/2014;2.653,000;2.713,500;2.648,000;2.669,500;2.380.918.060,00;88.864
WDOFUT;15/12/2014;2.664,500;2.770,500;2.644,500;2.665,000;7.768.191.230,00;287.565
WDOFUT;08/12/2014;2.615,000;2.689,500;2.600,500;2.665,500;5.431.665.615,00;205.905
WDOFUT;01/12/2014;2.586,000;2.627,000;2.565,000;2.604,500;4.537.561.320,00;174.955
WDOFUT;24/11/2014;2.515,500;2.603,000;2.497,500;2.587,000;4.354.470.530,00;171.728
WDOFUT;17/11/2014;2.620,000;2.629,000;2.514,500;2.521,000;4.402.905.720,00;170.736
WDOFUT;10/11/2014;2.562,500;2.639,500;2.546,000;2.612,000;4.768.742.755,00;184.377
WDOFUT;03/11/2014;2.490,500;2.604,500;2.473,500;2.573,000;5.112.222.125,00;200.553
WDOFUT;27/10/2014;2.562,000;2.564,000;2.393,500;2.494,000;5.666.530.775,00;229.394
WDOFUT;20/10/2014;2.455,000;2.524,500;2.450,000;2.480,000;4.089.859.180,00;164.454
WDOFUT;13/10/2014;2.410,000;2.516,500;2.392,000;2.445,500;5.817.651.260,00;237.704
WDOFUT;06/10/2014;2.389,500;2.451,500;2.374,000;2.442,000;6.232.036.345,00;257.646
WDOFUT;29/09/2014;2.458,000;2.527,000;2.444,500;2.480,000;5.414.543.915,00;217.635
WDOFUT;22/09/2014;2.390,000;2.445,500;2.384,500;2.424,500;5.332.723.155,00;221.012
WDOFUT;15/09/2014;2.355,500;2.393,000;2.327,500;2.375,500;4.669.132.520,00;197.868
WDOFUT;08/09/2014;2.257,000;2.358,000;2.256,000;2.351,500;4.745.616.465,00;205.825
WDOFUT;01/09/2014;2.254,000;2.275,000;2.242,500;2.258,000;2.655.674.240,00;117.695
WDOFUT;25/08/2014;2.281,000;2.295,500;2.238,000;2.255,000;2.914.102.815,00;128.706
WDOFUT;18/08/2014;2.264,500;2.289,500;2.254,000;2.282,000;2.673.191.005,00;117.756
WDOFUT;11/08/2014;2.287,000;2.302,500;2.268,000;2.269,000;3.483.848.140,00;152.447
WDOFUT;04/08/2014;2.275,500;2.322,000;2.266,000;2.295,000;3.616.031.720,00;157.416
WDOFUT;28/07/2014;2.233,000;2.301,000;2.223,500;2.275,000;3.002.396.240,00;132.681
WDOFUT;21/07/2014;2.233,000;2.238,000;2.214,000;2.233,000;1.711.565.710,00;76.873
WDOFUT;14/07/2014;2.232,500;2.269,500;2.220,500;2.236,000;2.185.121.760,00;97.603
WDOFUT;07/07/2014;2.232,500;2.242,000;2.225,000;2.234,000;1.191.900.265,00;53.348
WDOFUT;30/06/2014;2.219,000;2.263,000;2.216,000;2.232,000;1.580.923.830,00;70.801
WDOFUT;23/06/2014;2.231,500;2.232,500;2.190,000;2.196,500;1.836.414.440,00;83.011
WDOFUT;16/06/2014;2.237,000;2.271,000;2.232,500;2.237,000;1.573.346.475,00;70.018
WDOFUT;09/06/2014;2.251,500;2.256,500;2.230,000;2.234,000;1.481.417.110,00;66.052
WDOFUT;02/06/2014;2.260,000;2.307,500;2.253,500;2.263,000;2.887.763.585,00;126.517
WDOFUT;26/05/2014;2.227,000;2.264,500;2.217,500;2.259,500;1.867.393.250,00;83.344
WDOFUT;19/05/2014;2.223,000;2.229,500;2.207,000;2.228,000;1.848.354.470,00;83.262
WDOFUT;12/05/2014;2.226,000;2.237,500;2.211,000;2.223,500;2.039.236.140,00;91.663
WDOFUT;05/05/2014;2.247,000;2.267,000;2.214,500;2.225,000;2.204.405.325,00;98.447
WDOFUT;28/04/2014;2.248,000;2.263,000;2.209,500;2.237,500;2.212.645.590,00;98.828
WDOFUT;22/04/2014;2.243,000;2.256,500;2.217,500;2.247,500;1.975.814.350,00;88.247
WDOFUT;14/04/2014;2.232,000;2.263,000;2.216,000;2.244,000;1.990.317.220,00;88.829
WDOFUT;07/04/2014;2.259,000;2.262,000;2.194,000;2.229,000;3.324.304.140,00;149.722
WDOFUT;31/03/2014;2.283,000;2.304,000;2.250,000;2.250,000;2.552.541.150,00;111.973
WDOFUT;24/03/2014;2.326,500;2.339,000;2.251,500;2.261,000;3.118.363.575,00;135.756
WDOFUT;17/03/2014;2.356,000;2.368,000;2.323,500;2.332,000;2.724.060.320,00;116.083
WDOFUT;10/03/2014;2.356,000;2.387,000;2.341,500;2.357,500;2.898.152.900,00;122.408
WDOFUT;05/03/2014;2.359,500;2.365,000;2.318,000;2.356,000;1.228.060.760,00;52.438
WDOFUT;24/02/2014;2.353,000;2.364,500;2.318,000;2.362,500;2.689.831.805,00;114.752
WDOFUT;17/02/2014;2.398,000;2.419,000;2.350,500;2.356,000;2.193.857.565,00;91.821
WDOFUT;10/02/2014;2.401,000;2.448,000;2.390,500;2.398,000;2.167.647.385,00;89.717
WDOFUT;03/02/2014;2.435,000;2.459,000;2.384,000;2.393,500;2.534.083.360,00;104.746
WDOFUT;27/01/2014;2.406,000;2.456,000;2.394,500;2.432,000;2.866.732.340,00;118.028
WDOFUT;20/01/2014;2.346,500;2.437,500;2.336,500;2.402,500;2.321.168.730,00;97.197
WDOFUT;13/01/2014;2.375,500;2.386,500;2.349,500;2.351,500;2.028.608.600,00;85.703
WDOFUT;06/01/2014;2.396,000;2.418,000;2.371,000;2.371,000;2.046.522.245,00;85.502
