WINM26;04/02/2026;194500,00;194500,00;188740,00;189995,00;2976628,00;78
WINM26;03/02/2026;191415,00;195725,00;191415,00;193830,00;2481056,00;64
WINM26;02/02/2026;189750,00;191415,00;189750,00;191200,00;2741111,00;72
WINM26;30/01/2026;190965,00;192025,00;189000,00;189980,00;2557641,00;67
WINM26;29/01/2026;195760,00;196235,00;190800,00;191805,00;3408601,00;88
WINM26;28/01/2026;190970,00;193665,00;190940,00;193465,00;3822054,00;99
WINM26;27/01/2026;189020,00;192000,00;188845,00;190255,00;3438147,00;90
WINM26;26/01/2026;189230,00;189245,00;186515,00;187405,00;3747536,00;100
WINM26;23/01/2026;185340,00;189020,00;184450,00;187705,00;1675219,00;45
WINM26;22/01/2026;180700,00;185830,00;180480,00;184375,00;8506307,00;231
WINM26;21/01/2026;175460,00;181035,00;175460,00;181035,00;5405796,00;152
WINM26;20/01/2026;172345,00;174750,00;171875,00;174600,00;2529153,00;73
WINM26;19/01/2026;172720,00;173430,00;172720,00;173250,00;1004189,00;29
WINM26;16/01/2026;174310,00;174600,00;172750,00;173040,00;1110119,00;32
WINM26;15/01/2026;174150,00;174800,00;173500,00;174225,00;905778,00;26
WINM26;14/01/2026;171500,00;174005,00;170780,00;174005,00;3553660,00;103
WINM26;13/01/2026;172265,00;172300,00;170500,00;170845,00;2257829,00;66
WINM26;12/01/2026;172500,00;172500,00;171115,00;172100,00;1100053,00;32
WINM26;09/01/2026;172250,00;173000,00;171400,00;172195,00;551090,00;16
WINM26;08/01/2026;170770,00;171750,00;170770,00;171745,00;616710,00;18
WINM26;07/01/2026;172500,00;172500,00;170870,00;170870,00;1062064,00;31
WINM26;06/01/2026;171435,00;173250,00;171435,00;172750,00;1034099,00;30
WINM26;05/01/2026;170255,00;171200,00;170255,00;170800,00;785616,00;23
WINM26;02/01/2026;171000,00;171550,00;169400,00;169500,00;2344036,00;69
