WINM26;14/05/2026;18:20:00;180595,00;180720,00;180575,00;180675,00;1257595307,00;34803
WINM26;14/05/2026;18:15:00;180595,00;180625,00;180515,00;180585,00;1031027011,00;28550
WINM26;14/05/2026;18:10:00;180585,00;180635,00;180565,00;180590,00;602954056,00;16694
WINM26;14/05/2026;18:05:00;180525,00;180640,00;180510,00;180585,00;1152506126,00;31911
WINM26;14/05/2026;18:00:00;180645,00;180645,00;180510,00;180530,00;1039598222,00;28787
WINM26;14/05/2026;17:55:00;180655,00;180670,00;180605,00;180635,00;828002163,00;22919
WINM26;14/05/2026;17:50:00;180580,00;180705,00;180545,00;180655,00;1798539376,00;49782
WINM26;14/05/2026;17:45:00;180590,00;180600,00;180550,00;180580,00;1210643901,00;33522
WINM26;14/05/2026;17:40:00;180725,00;180730,00;180585,00;180590,00;2023682630,00;56010
WINM26;14/05/2026;17:35:00;180710,00;180735,00;180700,00;180725,00;777804077,00;21520
WINM26;14/05/2026;17:30:00;180690,00;180735,00;180685,00;180705,00;813864578,00;22519
WINM26;14/05/2026;17:25:00;180630,00;180745,00;180620,00;180685,00;1790487988,00;49547
WINM26;14/05/2026;17:20:00;180610,00;180660,00;180600,00;180625,00;893228364,00;24725
WINM26;14/05/2026;17:15:00;180615,00;180670,00;180585,00;180610,00;1604738587,00;44423
WINM26;14/05/2026;17:10:00;180480,00;180650,00;180475,00;180615,00;2313032963,00;64044
WINM26;14/05/2026;17:05:00;180410,00;180550,00;180400,00;180480,00;2386063521,00;66106
WINM26;14/05/2026;17:00:00;180485,00;180500,00;180385,00;180410,00;2549390165,00;70643
WINM26;14/05/2026;16:55:00;180490,00;180500,00;180395,00;180490,00;3017972284,00;83622
WINM26;14/05/2026;16:50:00;180525,00;180530,00;180410,00;180490,00;3197168707,00;88580
WINM26;14/05/2026;16:45:00;180490,00;180535,00;180450,00;180520,00;1952172488,00;54077
WINM26;14/05/2026;16:40:00;180480,00;180545,00;180435,00;180495,00;2947600108,00;81660
WINM26;14/05/2026;16:35:00;180455,00;180560,00;180375,00;180485,00;4314796507,00;119540
WINM26;14/05/2026;16:30:00;180485,00;180600,00;180440,00;180455,00;3502193629,00;96995
WINM26;14/05/2026;16:25:00;180550,00;180580,00;180460,00;180485,00;4187825889,00;116002
WINM26;14/05/2026;16:20:00;180715,00;180755,00;180530,00;180545,00;4684463975,00;129664
WINM26;14/05/2026;16:15:00;180675,00;180815,00;180640,00;180715,00;4507022247,00;124690
WINM26;14/05/2026;16:10:00;180600,00;180690,00;180515,00;180675,00;3722362042,00;103055
WINM26;14/05/2026;16:05:00;180635,00;180675,00;180565,00;180600,00;2971098287,00;82245
WINM26;14/05/2026;16:00:00;180555,00;180710,00;180530,00;180630,00;5808733332,00;160788
WINM26;14/05/2026;15:55:00;180485,00;180565,00;180480,00;180550,00;2244449315,00;62165
WINM26;14/05/2026;15:50:00;180520,00;180600,00;180455,00;180485,00;3806382343,00;105425
WINM26;14/05/2026;15:45:00;180470,00;180615,00;180435,00;180520,00;4481892934,00;124134
WINM26;14/05/2026;15:40:00;180620,00;180675,00;180470,00;180475,00;4098599113,00;113479
WINM26;14/05/2026;15:35:00;180710,00;180720,00;180505,00;180620,00;6557666224,00;181547
WINM26;14/05/2026;15:30:00;180840,00;180870,00;180675,00;180715,00;4727018149,00;130740
WINM26;14/05/2026;15:25:00;180930,00;180930,00;180755,00;180845,00;5458401910,00;150915
WINM26;14/05/2026;15:20:00;181050,00;181060,00;180905,00;180930,00;3675676906,00;101553
WINM26;14/05/2026;15:15:00;181020,00;181105,00;180955,00;181050,00;3881968207,00;107205
WINM26;14/05/2026;15:10:00;181050,00;181055,00;180950,00;181015,00;2695973073,00;74476
WINM26;14/05/2026;15:05:00;180950,00;181075,00;180880,00;181045,00;4406449157,00;121720
WINM26;14/05/2026;15:00:00;181120,00;181135,00;180905,00;180950,00;7200837328,00;198891
WINM26;14/05/2026;14:55:00;181350,00;181365,00;181095,00;181125,00;5538072588,00;152798
WINM26;14/05/2026;14:50:00;181460,00;181485,00;181320,00;181355,00;3755290541,00;103513
WINM26;14/05/2026;14:45:00;181415,00;181550,00;181400,00;181460,00;4149003227,00;114305
WINM26;14/05/2026;14:40:00;181450,00;181465,00;181380,00;181420,00;2865031189,00;78962
WINM26;14/05/2026;14:35:00;181380,00;181500,00;181340,00;181455,00;4013116054,00;110606
WINM26;14/05/2026;14:30:00;181200,00;181420,00;181180,00;181380,00;4676488095,00;128970
WINM26;14/05/2026;14:25:00;181215,00;181235,00;181145,00;181195,00;2858486901,00;78881
WINM26;14/05/2026;14:20:00;181230,00;181280,00;181125,00;181220,00;5772595726,00;159282
WINM26;14/05/2026;14:15:00;181345,00;181440,00;181220,00;181230,00;4885234709,00;134691
WINM26;14/05/2026;14:10:00;181405,00;181485,00;181340,00;181345,00;4230310152,00;116599
WINM26;14/05/2026;14:05:00;181115,00;181465,00;181105,00;181410,00;7136415233,00;196802
WINM26;14/05/2026;14:00:00;181025,00;181135,00;181000,00;181115,00;2922423491,00;80695
WINM26;14/05/2026;13:55:00;180990,00;181065,00;180950,00;181020,00;2838478123,00;78412
WINM26;14/05/2026;13:50:00;181015,00;181110,00;180975,00;180990,00;2978878557,00;82273
WINM26;14/05/2026;13:45:00;181065,00;181110,00;180965,00;181015,00;3836884280,00;105965
WINM26;14/05/2026;13:40:00;180815,00;181155,00;180815,00;181065,00;7134814953,00;197071
WINM26;14/05/2026;13:35:00;180780,00;180865,00;180725,00;180815,00;4391267881,00;121447
WINM26;14/05/2026;13:30:00;180850,00;180920,00;180770,00;180780,00;4266964236,00;117966
WINM26;14/05/2026;13:25:00;180960,00;180985,00;180795,00;180855,00;6026807657,00;166580
WINM26;14/05/2026;13:20:00;181150,00;181170,00;180950,00;180965,00;4023064461,00;111087
