WDOM26;14/05/2026;18:20:00;5003,00;5008,50;5002,00;5007,00;396533230,00;7923
WDOM26;14/05/2026;18:00:00;5001,50;5004,00;5001,00;5003,00;548313380,00;10961
WDOM26;14/05/2026;17:40:00;5001,50;5006,00;5001,50;5001,50;2596140375,00;51894
WDOM26;14/05/2026;17:20:00;5007,50;5008,00;5001,00;5001,50;2265457550,00;45275
WDOM26;14/05/2026;17:00:00;5007,50;5008,00;5004,50;5007,00;1599926725,00;31956
WDOM26;14/05/2026;16:40:00;5008,50;5011,00;5007,00;5007,50;1952471695,00;38978
WDOM26;14/05/2026;16:20:00;5007,50;5009,50;5005,50;5008,50;1805995260,00;36064
WDOM26;14/05/2026;16:00:00;5008,50;5009,50;5004,00;5008,00;2364338900,00;47222
WDOM26;14/05/2026;15:40:00;5008,50;5011,00;5006,00;5008,00;2470663960,00;49323
WDOM26;14/05/2026;15:20:00;5003,00;5010,50;5003,00;5008,50;2150930300,00;42964
WDOM26;14/05/2026;15:00:00;5008,50;5011,50;5002,00;5003,00;3538834945,00;70685
WDOM26;14/05/2026;14:40:00;5004,00;5009,00;5000,50;5008,50;5333371835,00;106580
WDOM26;14/05/2026;14:20:00;5004,50;5008,00;5002,50;5004,50;2531037070,00;50564
WDOM26;14/05/2026;14:00:00;5009,50;5010,00;5002,50;5004,50;3103988775,00;62019
WDOM26;14/05/2026;13:40:00;5013,50;5014,00;5009,50;5009,50;2782942650,00;55529
WDOM26;14/05/2026;13:20:00;5002,50;5016,00;5002,00;5014,00;3969699515,00;79217
WDOM26;14/05/2026;13:00:00;5000,00;5007,50;4998,50;5002,00;3723938065,00;74438
WDOM26;14/05/2026;12:40:00;5005,00;5009,00;4998,00;5000,00;3841551330,00;76765
WDOM26;14/05/2026;12:20:00;5004,50;5006,00;4999,50;5005,00;2596570815,00;51903
WDOM26;14/05/2026;12:00:00;5000,50;5010,00;5000,00;5004,50;5087338055,00;101642
WDOM26;14/05/2026;11:40:00;4997,50;5001,50;4992,50;5000,00;5740684915,00;114885
WDOM26;14/05/2026;11:20:00;5001,00;5005,00;4998,00;4998,00;4505869200,00;90103
WDOM26;14/05/2026;11:00:00;5005,00;5008,00;4994,50;5001,50;8529302580,00;170554
WDOM26;14/05/2026;10:40:00;5007,50;5011,50;4998,00;5005,50;7789037020,00;155608
WDOM26;14/05/2026;10:20:00;4997,50;5017,50;4993,50;5007,50;9661090275,00;192971
WDOM26;14/05/2026;10:00:00;5003,50;5004,00;4992,50;4997,50;8253371225,00;165128
WDOM26;14/05/2026;09:40:00;5003,00;5016,00;4995,00;5003,50;8128396045,00;162338
