Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;30/12/2021;18:15:00;7.420,188;7.430,781;7.412,243;7.429,457;1.461.469.208,96;19.695
WDOFUT;30/12/2021;18:00:00;7.426,146;7.431,443;7.418,202;7.420,188;1.000.987.342,12;13.480
WDOFUT;30/12/2021;17:45:00;7.432,105;7.434,091;7.425,484;7.426,808;1.413.189.393,48;19.021
WDOFUT;30/12/2021;17:30:00;7.427,470;7.434,091;7.420,850;7.431,443;1.935.805.866,89;26.067
WDOFUT;30/12/2021;17:15:00;7.430,781;7.432,105;7.426,808;7.428,132;1.055.565.750,49;14.207
WDOFUT;30/12/2021;17:00:00;7.433,429;7.435,415;7.429,457;7.430,781;974.646.548,92;13.113
WDOFUT;30/12/2021;16:45:00;7.431,443;7.436,077;7.429,457;7.433,429;1.194.379.975,22;16.069
WDOFUT;30/12/2021;16:30:00;7.433,429;7.434,753;7.428,794;7.431,443;1.177.078.941,13;15.838
WDOFUT;30/12/2021;16:15:00;7.434,091;7.434,753;7.428,794;7.434,091;1.153.302.574,93;15.518
WDOFUT;30/12/2021;16:00:00;7.438,063;7.439,387;7.428,132;7.434,091;2.387.344.354,94;32.113
WDOFUT;30/12/2021;15:45:00;7.433,429;7.446,670;7.418,864;7.438,063;6.186.098.178,51;83.204
WDOFUT;30/12/2021;15:30:00;7.420,188;7.433,429;7.418,864;7.433,429;1.692.769.581,42;22.802
WDOFUT;30/12/2021;15:15:00;7.417,540;7.422,836;7.414,892;7.419,526;1.244.564.868,33;16.775
WDOFUT;30/12/2021;15:00:00;7.415,554;7.419,526;7.412,243;7.418,202;1.579.649.518,39;21.301
WDOFUT;30/12/2021;14:45:00;7.413,567;7.418,864;7.409,595;7.414,892;2.766.454.672,10;37.311
WDOFUT;30/12/2021;14:30:00;7.426,146;7.429,457;7.409,595;7.413,567;3.933.978.691,27;53.026
WDOFUT;30/12/2021;14:15:00;7.436,739;7.437,401;7.422,836;7.426,146;2.587.217.887,94;34.825
WDOFUT;30/12/2021;14:00:00;7.434,091;7.440,049;7.430,119;7.436,077;2.249.108.332,87;30.246
WDOFUT;30/12/2021;13:45:00;7.447,994;7.447,994;7.434,091;7.434,753;1.958.258.449,85;26.322
WDOFUT;30/12/2021;13:30:00;7.437,401;7.448,656;7.436,077;7.447,994;2.652.770.951,52;35.635
WDOFUT;30/12/2021;13:15:00;7.432,105;7.442,035;7.426,146;7.436,739;2.555.028.274,61;34.365
WDOFUT;30/12/2021;13:00:00;7.434,091;7.441,373;7.423,498;7.432,105;6.574.113.694,37;88.435
WDOFUT;30/12/2021;12:45:00;7.444,684;7.454,614;7.430,781;7.434,091;6.732.822.516,73;90.497
WDOFUT;30/12/2021;12:30:00;7.436,739;7.447,332;7.429,457;7.445,346;4.410.125.522,85;59.289
WDOFUT;30/12/2021;12:15:00;7.455,938;7.459,249;7.436,739;7.436,739;4.291.244.804,08;57.623
WDOFUT;30/12/2021;12:00:00;7.421,512;7.469,841;7.420,188;7.455,938;8.934.605.522,66;119.991
WDOFUT;30/12/2021;11:45:00;7.444,021;7.444,684;7.421,512;7.421,512;8.775.040.406,10;118.061
WDOFUT;30/12/2021;11:30:00;7.460,573;7.465,869;7.440,049;7.444,021;5.907.338.746,23;79.268
WDOFUT;30/12/2021;11:15:00;7.442,035;7.463,221;7.436,077;7.460,573;6.524.999.140,85;87.566
WDOFUT;30/12/2021;11:00:00;7.424,160;7.442,035;7.397,016;7.442,035;15.522.044.922,50;209.242
WDOFUT;30/12/2021;10:45:00;7.473,813;7.473,813;7.416,878;7.424,822;15.796.163.347,66;212.261
WDOFUT;30/12/2021;10:30:00;7.490,365;7.495,661;7.468,517;7.473,813;6.815.491.175,90;91.096
WDOFUT;30/12/2021;10:15:00;7.495,661;7.500,295;7.487,716;7.490,365;4.725.272.343,80;63.055
WDOFUT;30/12/2021;10:00:00;7.526,777;7.527,439;7.477,124;7.495,661;17.447.873.622,46;232.758
WDOFUT;30/12/2021;09:45:00;7.569,148;7.569,810;7.525,453;7.526,777;10.861.634.289,71;143.935
WDOFUT;30/12/2021;09:30:00;7.590,333;7.594,968;7.568,486;7.569,810;7.598.673.109,19;100.217
WDOFUT;30/12/2021;09:15:00;7.590,995;7.602,250;7.586,361;7.590,333;3.434.340.126,03;45.219
WDOFUT;30/12/2021;09:00:00;7.593,643;7.603,574;7.585,699;7.590,995;4.365.849.417,79;57.489
WDOFUT;29/12/2021;18:15:00;7.598,908;7.615,573;7.598,908;7.603,574;3.058.837.154,67;40.198
WDOFUT;29/12/2021;18:00:00;7.592,241;7.602,907;7.590,241;7.599,574;1.841.685.841,89;24.242
WDOFUT;29/12/2021;17:45:00;7.592,241;7.594,908;7.590,241;7.591,575;1.562.808.263,63;20.582
WDOFUT;29/12/2021;17:30:00;7.590,241;7.592,908;7.586,908;7.591,575;1.660.843.925,35;21.882
WDOFUT;29/12/2021;17:15:00;7.592,908;7.593,575;7.590,241;7.590,908;1.141.254.744,25;15.032
WDOFUT;29/12/2021;17:00:00;7.591,575;7.595,575;7.590,908;7.592,908;1.549.971.596,03;20.413
WDOFUT;29/12/2021;16:45:00;7.590,241;7.594,241;7.587,575;7.591,575;1.831.917.509,07;24.134
WDOFUT;29/12/2021;16:30:00;7.592,908;7.597,574;7.588,908;7.590,908;2.314.405.808,44;30.475
