Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;30/12/2021;18:00:00;7.426,146;7.431,443;7.412,243;7.429,457;2.462.456.551,08;33.175
WDOFUT;30/12/2021;17:00:00;7.433,429;7.435,415;7.420,850;7.426,808;5.379.207.559,77;72.408
WDOFUT;30/12/2021;16:00:00;7.438,063;7.439,387;7.428,132;7.433,429;5.912.105.846,23;79.538
WDOFUT;30/12/2021;15:00:00;7.415,554;7.446,670;7.412,243;7.438,063;10.703.082.146,65;144.082
WDOFUT;30/12/2021;14:00:00;7.434,091;7.440,049;7.409,595;7.414,892;11.536.759.584,19;155.408
WDOFUT;30/12/2021;13:00:00;7.434,091;7.448,656;7.423,498;7.434,753;13.740.171.370,35;184.757
WDOFUT;30/12/2021;12:00:00;7.421,512;7.469,841;7.420,188;7.434,091;24.368.798.366,32;327.400
WDOFUT;30/12/2021;11:00:00;7.424,160;7.465,869;7.397,016;7.421,512;36.729.423.215,69;494.137
WDOFUT;30/12/2021;10:00:00;7.526,777;7.527,439;7.416,878;7.424,822;44.784.800.489,83;599.170
WDOFUT;30/12/2021;09:00:00;7.593,643;7.603,574;7.525,453;7.526,777;26.260.496.942,72;346.860
WDOFUT;29/12/2021;18:00:00;7.592,241;7.615,573;7.590,241;7.603,574;4.900.522.996,56;64.440
WDOFUT;29/12/2021;17:00:00;7.591,575;7.595,575;7.586,908;7.591,575;5.914.878.529,25;77.909
WDOFUT;29/12/2021;16:00:00;7.590,908;7.597,574;7.587,575;7.591,575;7.924.815.452,97;104.384
WDOFUT;29/12/2021;15:00:00;7.598,241;7.598,908;7.586,908;7.590,908;9.987.706.650,38;131.525
WDOFUT;29/12/2021;14:00:00;7.588,242;7.598,908;7.584,242;7.598,241;11.781.394.654,27;155.190
WDOFUT;29/12/2021;13:00:00;7.572,242;7.592,241;7.562,243;7.588,908;14.673.953.756,59;193.699
WDOFUT;29/12/2021;12:00:00;7.556,243;7.574,242;7.555,577;7.572,909;19.809.376.048,25;261.839
WDOFUT;29/12/2021;11:00:00;7.534,911;7.556,243;7.530,245;7.556,243;22.069.283.182,84;292.563
WDOFUT;29/12/2021;10:00:00;7.522,245;7.546,244;7.518,912;7.535,578;19.219.556.627,86;255.182
WDOFUT;29/12/2021;09:00:00;7.517,579;7.530,245;7.498,913;7.522,245;24.907.051.481,02;331.421
WDOFUT;28/12/2021;18:00:00;7.503,580;7.508,246;7.500,247;7.507,579;1.536.292.795,60;20.474
WDOFUT;28/12/2021;17:00:00;7.519,579;7.520,245;7.496,913;7.504,246;10.891.744.895,99;145.086
WDOFUT;28/12/2021;16:00:00;7.514,912;7.524,245;7.514,246;7.520,245;7.035.516.841,69;93.571
WDOFUT;28/12/2021;15:00:00;7.531,578;7.534,245;7.513,579;7.514,912;11.400.041.789,65;151.552
WDOFUT;28/12/2021;14:00:00;7.515,579;7.536,911;7.511,579;7.532,245;12.540.165.797,24;166.667
WDOFUT;28/12/2021;13:00:00;7.522,245;7.526,912;7.504,246;7.515,579;12.623.425.346,66;167.995
WDOFUT;28/12/2021;12:00:00;7.510,246;7.535,578;7.500,913;7.522,912;18.855.763.572,94;250.731
WDOFUT;28/12/2021;11:00:00;7.516,246;7.526,912;7.502,246;7.509,579;21.251.412.383,76;282.751
WDOFUT;28/12/2021;10:00:00;7.548,910;7.552,244;7.513,579;7.516,246;26.314.694.903,11;349.397
WDOFUT;28/12/2021;09:00:00;7.495,580;7.550,910;7.492,914;7.548,910;27.082.253.873,81;359.735
WDOFUT;27/12/2021;18:00:00;7.513,579;7.514,246;7.501,580;7.503,580;3.330.419.761,57;44.355
