Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;29/03/2021;114.300;117.515;113.770;114.740;1.615.316.485.866,00;69.677.921
WINFUT;22/03/2021;116.150;116.175;110.840;114.595;1.975.959.214.692,00;86.638.448
WINFUT;15/03/2021;114.485;117.510;113.135;115.870;1.788.484.626.798,00;77.683.973
WINFUT;08/03/2021;114.150;115.265;108.975;114.150;2.249.598.152.725,00;99.762.292
WINFUT;01/03/2021;111.350;115.635;107.330;115.465;2.575.375.165.686,00;115.419.212
WINFUT;22/02/2021;112.970;116.720;109.765;109.800;2.304.842.252.004,00;101.186.886
WINFUT;17/02/2021;119.695;121.050;117.970;118.220;1.037.781.718.811,00;43.453.577
WINFUT;08/02/2021;120.520;120.885;117.830;119.570;2.204.492.738.823,00;92.406.779
WINFUT;01/02/2021;116.350;121.195;115.660;120.500;2.220.576.439.382,00;93.328.788
WINFUT;26/01/2021;116.790;119.475;114.710;115.000;1.878.290.612.074,00;80.202.520
WINFUT;18/01/2021;120.730;122.780;116.065;117.500;1.936.890.931.556,00;80.978.228
WINFUT;11/01/2021;124.500;124.915;120.075;120.350;2.023.661.462.549,00;82.295.468
WINFUT;04/01/2021;120.270;125.470;116.765;125.365;1.880.875.676.993,00;77.967.476
WINFUT;28/12/2020;118.500;120.380;118.330;119.175;748.993.325.946,00;31.373.216
WINFUT;21/12/2020;115.815;118.560;115.085;117.870;962.663.028.565,00;41.222.512
WINFUT;14/12/2020;115.665;119.645;114.285;118.040;1.572.957.218.117,00;67.217.207
WINFUT;07/12/2020;113.090;115.550;112.455;115.180;1.641.839.063.202,00;72.091.314
WINFUT;30/11/2020;110.075;113.940;108.830;113.525;1.542.823.200.335,00;69.044.256
WINFUT;23/11/2020;106.935;111.680;106.630;110.390;1.279.137.690.347,00;58.559.764
WINFUT;16/11/2020;106.250;107.935;105.275;106.200;1.542.436.358.936,00;72.392.179
WINFUT;09/11/2020;104.115;105.940;102.145;104.975;1.653.881.498.469,00;79.253.979
WINFUT;03/11/2020;96.090;101.275;95.135;101.035;1.230.707.643.953,00;62.499.374
WINFUT;26/10/2020;100.845;101.970;93.555;94.535;1.522.000.882.228,00;78.126.939
WINFUT;19/10/2020;99.150;102.480;98.570;101.630;1.310.244.496.651,00;64.997.392
WINFUT;13/10/2020;98.180;99.875;97.210;98.700;1.007.848.455.866,00;51.039.776
WINFUT;05/10/2020;94.155;98.700;93.660;97.650;1.316.207.936.398,00;68.321.920
WINFUT;28/09/2020;98.300;98.450;93.120;93.300;1.358.407.457.313,00;71.543.013
WINFUT;21/09/2020;96.720;98.080;95.300;97.085;1.251.710.671.395,00;64.691.953
WINFUT;14/09/2020;99.250;101.150;97.960;98.090;1.266.254.271.581,00;63.431.464
WINFUT;08/09/2020;99.910;101.840;97.790;98.150;1.095.483.290.189,00;54.752.030
WINFUT;31/08/2020;102.435;103.445;99.030;100.990;1.289.720.200.156,00;63.678.258
WINFUT;24/08/2020;102.610;103.090;99.450;102.500;1.114.966.657.347,00;54.851.395
WINFUT;17/08/2020;101.095;102.725;98.665;101.350;1.230.496.555.894,00;60.847.737
WINFUT;10/08/2020;103.200;104.670;99.775;101.590;1.353.226.362.725,00;66.062.812
WINFUT;03/08/2020;103.995;104.660;99.950;102.680;1.359.535.817.465,00;66.111.036
WINFUT;27/07/2020;103.130;105.880;102.575;103.100;1.228.775.076.729,00;58.899.203
WINFUT;20/07/2020;102.880;105.520;100.910;102.530;1.338.516.183.783,00;64.568.329
WINFUT;13/07/2020;100.750;103.300;98.300;103.300;1.207.218.375.228,00;59.857.099
WINFUT;06/07/2020;98.605;100.385;97.370;99.900;1.119.950.427.141,00;56.480.875
WINFUT;29/06/2020;94.230;98.180;93.945;96.990;1.028.238.855.855,00;53.527.553
WINFUT;22/06/2020;97.435;97.670;93.370;93.450;1.095.202.536.961,00;57.359.623
WINFUT;15/06/2020;90.695;97.950;89.935;96.250;1.143.998.689.377,00;60.434.801
WINFUT;08/06/2020;95.670;97.975;90.675;92.995;675.507.068.567,00;35.717.903
WINFUT;01/06/2020;87.500;97.450;86.670;94.450;899.927.429.378,00;48.707.607
WINFUT;25/05/2020;85.245;88.260;84.725;87.570;827.179.432.435,00;47.740.647
WINFUT;18/05/2020;79.535;84.390;79.385;84.310;825.443.881.712,00;50.465.421
WINFUT;11/05/2020;79.465;80.820;75.680;77.590;853.890.896.893,00;54.337.835
WINFUT;04/05/2020;77.350;81.290;77.050;80.615;765.324.316.259,00;48.177.275
WINFUT;27/04/2020;78.000;84.240;76.420;80.100;646.380.341.582,00;40.036.762
WINFUT;20/04/2020;76.890;81.960;71.800;76.800;683.631.290.498,00;43.308.864
WINFUT;13/04/2020;77.520;81.725;76.315;79.300;904.142.632.068,00;57.233.843
WINFUT;06/04/2020;72.650;80.470;72.150;78.190;773.788.857.114,00;49.981.461
WINFUT;30/03/2020;73.400;75.485;67.710;69.300;768.164.400.923,00;53.232.122
WINFUT;23/03/2020;64.240;78.850;61.900;73.450;632.413.940.453,00;43.888.665
WINFUT;16/03/2020;74.415;77.410;61.450;66.390;339.156.172.283,00;24.162.320
WINFUT;09/03/2020;88.540;92.780;72.125;80.020;558.917.017.325,00;31.894.431
WINFUT;02/03/2020;103.860;109.960;97.165;98.040;1.646.538.024.160,00;78.685.257
WINFUT;26/02/2020;108.710;109.135;100.335;104.915;955.742.809.762,00;45.813.465
WINFUT;17/02/2020;115.500;117.220;113.180;114.275;1.083.117.941.764,00;46.937.599
WINFUT;10/02/2020;113.655;118.420;112.135;114.975;1.175.577.207.128,00;50.986.201
WINFUT;03/02/2020;114.450;117.855;113.535;113.570;1.244.121.192.550,00;53.733.321
WINFUT;27/01/2020;116.600;117.395;112.910;113.880;1.328.862.010.279,00;57.729.036
WINFUT;20/01/2020;118.605;120.080;117.100;118.500;1.056.712.134.555,00;44.595.693
WINFUT;13/01/2020;116.330;118.810;116.120;118.800;992.698.322.998,00;42.305.684
WINFUT;06/01/2020;117.790;118.260;115.320;115.940;1.116.267.383.579,00;47.737.842
