Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;30/12/2021;18:00:00;166.334;166.476;166.091;166.319;6.701.018.530,24;201.521
WINFUT;30/12/2021;17:00:00;166.853;166.916;166.201;166.334;29.685.039.834,23;891.049
WINFUT;30/12/2021;16:00:00;167.018;167.041;166.814;166.845;19.431.780.620,82;582.058
WINFUT;30/12/2021;15:00:00;167.034;167.175;166.853;167.010;25.341.385.775,21;758.703
WINFUT;30/12/2021;14:00:00;166.884;167.301;166.790;167.034;37.833.163.633,39;1.132.712
WINFUT;30/12/2021;13:00:00;166.452;166.924;166.115;166.884;35.792.669.369,39;1.075.067
WINFUT;30/12/2021;12:00:00;166.586;166.798;166.170;166.460;49.051.835.265,95;1.473.335
WINFUT;30/12/2021;11:00:00;166.154;166.939;165.368;166.594;84.926.100.804,56;2.555.246
WINFUT;30/12/2021;10:00:00;166.240;166.594;165.722;166.154;90.941.819.071,25;2.736.261
WINFUT;30/12/2021;09:00:00;165.274;166.248;165.243;166.248;47.843.337.712,76;1.443.090
WINFUT;29/12/2021;18:00:00;165.140;165.376;164.952;164.952;6.724.288.237,85;203.492
WINFUT;29/12/2021;17:00:00;165.360;165.549;165.133;165.140;23.320.366.323,49;705.094
WINFUT;29/12/2021;16:00:00;165.392;165.651;165.290;165.360;26.096.207.349,58;788.526
WINFUT;29/12/2021;15:00:00;165.086;165.431;165.038;165.384;28.502.234.504,96;862.334
WINFUT;29/12/2021;14:00:00;165.518;165.525;164.811;165.086;37.548.656.559,55;1.137.267
WINFUT;29/12/2021;13:00:00;165.910;166.052;165.470;165.518;35.905.743.597,82;1.083.155
WINFUT;29/12/2021;12:00:00;166.115;166.138;164.976;165.918;71.212.546.878,76;2.149.869
WINFUT;29/12/2021;11:00:00;166.405;167.230;166.107;166.115;86.791.497.955,65;2.603.141
WINFUT;29/12/2021;10:00:00;166.869;166.931;165.651;166.405;90.031.542.886,10;2.707.205
WINFUT;29/12/2021;09:00:00;166.688;166.955;166.327;166.876;46.493.845.674,50;1.394.469
WINFUT;28/12/2021;18:00:00;166.523;166.649;166.334;166.468;7.829.060.762,68;235.125
WINFUT;28/12/2021;17:00:00;166.389;166.735;166.334;166.523;27.232.327.408,80;817.610
WINFUT;28/12/2021;16:00:00;166.280;166.570;166.185;166.382;33.325.031.351,83;1.001.368
WINFUT;28/12/2021;15:00:00;166.389;166.547;166.162;166.280;35.059.378.662,06;1.053.545
