Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;13/10/2017;146.756;147.651;146.252;146.594;42.739.026.283,44;1.455.199
WINFUT;11/10/2017;146.375;146.870;145.490;146.166;46.344.646.520,00;1.585.609
WINFUT;10/10/2017;145.443;146.918;145.071;146.318;55.242.015.154,52;1.892.937
WINFUT;09/10/2017;145.642;145.776;143.329;144.948;39.034.556.748,66;1.354.219
WINFUT;06/10/2017;145.976;146.547;144.148;145.014;49.170.435.060,55;1.695.922
WINFUT;05/10/2017;146.594;149.012;145.671;145.899;59.590.301.507,63;2.016.950
WINFUT;04/10/2017;146.385;147.204;145.899;146.261;52.783.249.022,46;1.801.392
WINFUT;03/10/2017;142.596;146.909;142.139;146.794;57.423.903.574,96;1.988.116
WINFUT;02/10/2017;142.492;142.539;140.978;141.959;47.458.228.237,81;1.674.154
WINFUT;29/09/2017;140.788;142.435;140.635;142.035;45.411.737.557,42;1.602.759
WINFUT;28/09/2017;140.769;141.492;139.998;140.159;45.005.967.355,34;1.598.684
WINFUT;27/09/2017;142.025;142.853;139.750;141.168;50.655.804.265,92;1.793.883
WINFUT;26/09/2017;142.530;143.444;141.816;141.882;46.094.928.675,65;1.613.341
WINFUT;25/09/2017;143.948;144.281;142.092;142.111;42.617.387.877,13;1.489.679
WINFUT;22/09/2017;144.405;144.967;143.548;143.958;41.647.235.468,75;1.443.788
WINFUT;21/09/2017;145.090;146.214;144.043;144.710;49.447.390.804,16;1.704.830
WINFUT;20/09/2017;145.833;146.347;143.643;145.566;52.458.430.381,59;1.807.411
WINFUT;19/09/2017;145.604;146.147;144.157;145.652;45.035.939.430,27;1.551.216
WINFUT;18/09/2017;145.252;146.433;144.776;145.614;44.627.190.569,26;1.532.551
WINFUT;15/09/2017;142.787;145.424;142.273;145.385;38.300.930.447,20;1.327.172
WINFUT;14/09/2017;143.168;143.720;142.596;142.834;42.982.602.493,20;1.501.320
WINFUT;13/09/2017;142.520;144.167;142.254;143.834;51.003.397.027,98;1.781.277
WINFUT;12/09/2017;142.615;144.557;141.978;143.206;49.080.096.457,37;1.711.351
WINFUT;11/09/2017;141.159;143.310;141.102;142.768;34.800.183.045,50;1.221.048
WINFUT;08/09/2017;141.559;141.892;140.007;140.407;31.402.973.003,81;1.115.850
WINFUT;06/09/2017;139.331;141.606;139.036;141.606;40.177.161.803,49;1.429.511
WINFUT;05/09/2017;140.140;140.626;137.932;138.541;45.788.868.867,22;1.645.358
WINFUT;04/09/2017;137.646;138.827;137.561;138.789;17.333.243.575,06;627.503
WINFUT;01/09/2017;136.409;138.846;136.380;138.351;29.344.149.524,38;1.063.519
WINFUT;31/08/2017;136.666;136.999;135.400;135.781;31.107.658.291,55;1.142.136
WINFUT;30/08/2017;137.485;137.608;135.933;135.933;27.785.048.872,06;1.017.652
WINFUT;29/08/2017;135.838;137.561;135.590;137.475;24.957.061.240,58;914.212
WINFUT;28/08/2017;136.609;137.418;136.399;136.761;25.031.934.387,45;914.071
WINFUT;25/08/2017;137.589;137.675;136.295;136.818;28.070.208.267,82;1.025.176
WINFUT;24/08/2017;135.524;137.437;135.524;137.304;30.852.855.209,84;1.130.075
WINFUT;23/08/2017;135.286;136.009;134.715;135.371;29.724.521.489,64;1.097.626
WINFUT;22/08/2017;134.029;136.123;133.877;136.123;33.877.507.625,62;1.255.482
WINFUT;21/08/2017;132.982;133.163;131.973;132.439;27.307.570.107,50;1.029.242
WINFUT;18/08/2017;131.154;132.687;130.945;132.592;31.485.646.432,20;1.193.045
WINFUT;17/08/2017;131.973;132.182;130.812;131.154;32.923.526.700,67;1.251.855
WINFUT;16/08/2017;132.716;133.011;131.668;132.354;33.636.174.427,99;1.269.874
WINFUT;15/08/2017;131.625;132.616;131.471;132.135;31.362.116.233,69;1.187.367
WINFUT;14/08/2017;129.624;132.260;129.335;131.625;35.867.949.885,33;1.367.772
WINFUT;11/08/2017;128.344;130.345;127.690;128.604;36.645.070.412,87;1.416.198
WINFUT;10/08/2017;129.903;130.211;128.382;128.854;32.008.090.114,15;1.239.115
WINFUT;09/08/2017;129.912;130.720;129.595;130.672;29.961.581.255,54;1.151.433
WINFUT;08/08/2017;130.663;132.106;130.480;130.778;31.178.723.554,33;1.188.267
WINFUT;07/08/2017;129.017;131.317;128.883;131.288;25.099.849.667,85;963.838
WINFUT;04/08/2017;128.738;129.489;128.277;128.738;26.529.869.577,56;1.028.398
WINFUT;03/08/2017;129.720;129.758;128.565;128.565;24.499.895.604,10;949.009
WINFUT;02/08/2017;128.219;129.980;127.959;129.749;29.814.306.817,57;1.154.439
WINFUT;01/08/2017;127.584;128.710;127.362;128.710;23.039.363.316,97;899.586
WINFUT;31/07/2017;127.391;127.565;126.824;126.920;17.535.988.433,05;689.489
WINFUT;28/07/2017;125.640;126.766;125.438;126.756;20.695.284.444,64;821.184
WINFUT;27/07/2017;125.919;126.930;125.804;126.131;25.370.712.454,87;1.003.782
WINFUT;26/07/2017;127.006;127.439;125.380;125.380;27.789.379.756,41;1.100.117
WINFUT;25/07/2017;126.920;127.141;126.333;126.910;21.501.080.499,13;847.848
WINFUT;24/07/2017;125.188;126.179;125.130;126.112;19.817.235.600,49;788.404
WINFUT;21/07/2017;125.659;126.208;125.111;125.188;19.579.619.182,41;779.750
WINFUT;20/07/2017;126.343;126.910;125.621;125.765;23.686.171.541,48;938.849
WINFUT;19/07/2017;126.795;127.093;125.592;126.333;21.954.522.077,20;868.475
WINFUT;18/07/2017;126.092;126.804;125.804;126.804;20.378.028.468,81;807.327
WINFUT;17/07/2017;127.122;127.334;126.218;126.218;18.984.744.263,67;749.641
WINFUT;14/07/2017;126.554;127.353;126.333;127.074;21.411.954.865,86;843.643
WINFUT;13/07/2017;125.544;126.747;125.515;126.583;20.341.460.045,25;805.263
WINFUT;12/07/2017;124.130;126.141;123.908;125.823;30.538.384.189,36;1.221.995
WINFUT;11/07/2017;122.388;124.120;122.119;123.908;23.519.437.403,45;954.983
WINFUT;10/07/2017;121.387;122.715;121.233;122.638;20.363.935.675,82;834.679
WINFUT;07/07/2017;121.503;122.388;120.493;121.214;25.015.390.239,20;1.030.850
WINFUT;06/07/2017;122.378;122.657;121.089;121.128;24.670.720.447,66;1.012.632
WINFUT;05/07/2017;122.965;123.379;121.859;122.744;24.363.879.809,51;992.533
WINFUT;04/07/2017;122.667;123.158;122.504;123.148;9.428.557.761,45;383.703
WINFUT;03/07/2017;122.677;123.312;122.359;122.946;15.579.347.672,20;633.910
WINFUT;30/06/2017;121.907;122.706;121.195;122.196;22.617.197.667,73;927.085
WINFUT;29/06/2017;121.638;121.859;120.012;121.426;26.734.586.065,74;1.105.329
WINFUT;28/06/2017;120.271;120.916;119.550;120.800;23.198.274.893,03;963.732
WINFUT;27/06/2017;121.243;121.599;119.838;120.175;26.539.771.133,62;1.098.776
WINFUT;26/06/2017;119.646;122.099;119.607;122.099;20.768.171.631,66;860.450
WINFUT;23/06/2017;119.348;119.752;118.838;119.213;19.547.750.202,60;819.334
WINFUT;22/06/2017;118.799;119.675;118.511;119.569;23.058.269.305,33;967.255
WINFUT;21/06/2017;118.520;119.453;118.078;118.693;26.565.479.477,45;1.118.726
WINFUT;20/06/2017;120.926;120.935;118.020;118.020;26.914.614.195,27;1.126.064
WINFUT;19/06/2017;120.887;121.589;120.281;121.359;20.207.430.252,92;834.905
WINFUT;16/06/2017;120.656;120.724;119.559;120.627;19.721.995.494,24;820.511
WINFUT;14/06/2017;121.012;122.099;120.021;120.906;24.740.136.314,74;1.019.641
WINFUT;13/06/2017;121.124;121.358;120.127;120.733;24.711.420.166,34;1.023.621
WINFUT;12/06/2017;121.437;122.072;119.756;120.547;26.645.677.498,05;1.103.008
WINFUT;09/06/2017;123.117;123.450;121.398;121.573;24.638.612.337,71;1.006.445
WINFUT;08/06/2017;123.860;124.143;121.974;122.560;25.006.336.803,94;1.019.733
WINFUT;07/06/2017;123.469;124.700;123.156;123.704;25.327.174.688,18;1.022.562
WINFUT;06/06/2017;121.681;124.006;121.603;123.371;23.559.015.504,49;959.121
WINFUT;05/06/2017;122.140;123.020;121.261;122.424;22.049.779.893,39;902.526
WINFUT;02/06/2017;122.639;123.195;121.681;122.160;24.676.232.497,60;1.007.808
WINFUT;01/06/2017;123.117;124.016;121.720;122.179;24.676.232.497,60;1.007.808
WINFUT;31/05/2017;124.935;125.414;122.648;122.951;25.318.616.405,56;1.022.003
WINFUT;30/05/2017;125.169;125.795;124.485;125.462;23.116.995.454,24;922.092
WINFUT;29/05/2017;125.599;125.658;124.563;125.472;13.016.066.099,51;520.694
WINFUT;26/05/2017;123.997;126.019;123.557;125.990;27.516.386.380,42;1.098.724
WINFUT;25/05/2017;124.309;125.638;123.117;124.456;30.093.743.334,22;1.211.497
WINFUT;24/05/2017;122.902;125.804;122.580;124.642;30.069.801.716,15;1.205.803
WINFUT;23/05/2017;121.163;123.498;120.205;123.430;25.008.238.596,97;1.021.890
WINFUT;22/05/2017;122.160;122.707;119.287;121.583;26.392.787.275,39;1.092.465
WINFUT;19/05/2017;123.704;124.954;121.192;123.274;26.001.410.227,53;1.053.322
WINFUT;18/05/2017;119.561;124.397;112.916;120.166;19.717.169.310,08;816.551
WINFUT;17/05/2017;134.843;134.970;132.165;132.859;30.922.695.833,08;1.157.155
WINFUT;16/05/2017;135.331;135.703;134.169;135.556;25.473.933.782,76;943.582
WINFUT;15/05/2017;134.765;135.243;134.129;135.116;25.324.723.571,13;939.791
WINFUT;12/05/2017;133.182;134.970;133.182;134.071;24.425.105.449,60;908.360
WINFUT;11/05/2017;132.859;133.602;132.390;133.064;27.071.705.733,91;1.017.458
WINFUT;10/05/2017;131.511;133.289;131.257;133.064;24.986.872.901,72;942.222
WINFUT;09/05/2017;130.035;131.384;129.762;130.778;24.036.349.338,60;920.025
WINFUT;08/05/2017;129.371;130.426;128.833;129.723;22.660.820.294,62;875.121
WINFUT;05/05/2017;127.856;130.006;127.231;129.840;26.410.769.853,63;1.022.723
WINFUT;04/05/2017;130.446;130.504;127.739;127.739;26.402.546.921,05;1.025.431
WINFUT;03/05/2017;131.736;131.970;130.270;130.368;28.709.008.656,82;1.096.299
WINFUT;02/05/2017;129.957;132.390;129.586;132.312;22.964.442.330,25;873.182
WINFUT;28/04/2017;128.521;129.459;127.641;129.371;19.852.523.096,87;770.919
WINFUT;27/04/2017;128.765;129.312;127.084;127.993;25.506.751.036,87;995.340
WINFUT;26/04/2017;128.501;129.615;127.954;128.296;28.362.474.885,33;1.101.587
WINFUT;25/04/2017;128.003;129.019;126.449;128.882;26.829.993.106,74;1.049.539
WINFUT;24/04/2017;128.013;128.374;127.260;127.847;21.192.257.241,92;829.268
WINFUT;20/04/2017;126.342;127.192;125.560;126.303;26.859.684.506,25;1.063.400
WINFUT;19/04/2017;127.514;128.062;125.267;125.521;26.670.227.827,62;1.052.395
WINFUT;18/04/2017;126.967;128.296;126.400;127.124;25.247.772.106,45;992.737
WINFUT;17/04/2017;125.120;128.052;124.954;128.052;21.909.783.190,78;866.786
WINFUT;13/04/2017;126.527;127.084;124.495;124.622;23.891.027.003,44;948.628
WINFUT;12/04/2017;127.426;127.954;126.567;126.850;25.400.316.532,11;997.972
WINFUT;11/04/2017;128.097;128.831;125.696;128.335;33.595.281.792,70;1.315.700
WINFUT;10/04/2017;128.137;129.119;127.174;128.176;23.291.872.762,35;908.761
WINFUT;07/04/2017;127.363;129.625;126.936;128.385;25.672.248.788,29;1.000.582
WINFUT;06/04/2017;128.692;129.129;126.708;127.660;25.672.248.788,29;1.000.582
WINFUT;05/04/2017;131.471;131.609;128.097;128.385;27.434.961.724,83;1.053.088
WINFUT;04/04/2017;129.575;130.925;129.218;130.836;18.701.018.920,21;718.985
WINFUT;03/04/2017;129.754;130.161;128.891;130.101;20.118.171.175,47;776.358
WINFUT;31/03/2017;129.536;130.677;129.079;129.258;20.707.423.761,32;797.493
WINFUT;30/03/2017;130.330;131.133;129.556;130.191;23.924.414.305,34;918.723
WINFUT;29/03/2017;128.553;130.965;128.276;130.965;20.796.533.041,00;801.060
WINFUT;28/03/2017;128.544;129.347;127.581;128.405;24.933.305.856,96;970.202
WINFUT;27/03/2017;126.291;128.663;125.716;128.544;21.705.378.942,80;854.608
WINFUT;24/03/2017;126.509;127.760;125.993;127.750;26.112.841.019,83;1.027.082
WINFUT;23/03/2017;126.589;127.680;125.309;126.787;29.760.580.540,14;1.175.369
WINFUT;22/03/2017;124.783;127.303;124.287;126.569;34.081.631.915,61;1.352.276
WINFUT;21/03/2017;129.754;130.042;125.329;125.398;28.627.223.093,41;1.127.761
WINFUT;20/03/2017;128.385;130.270;127.244;129.357;33.083.419.008,13;1.282.204
WINFUT;17/03/2017;131.788;132.324;128.186;128.504;30.713.573.432,68;1.182.219
WINFUT;16/03/2017;133.157;133.386;131.004;131.391;27.860.733.609,79;1.056.228
WINFUT;15/03/2017;130.617;132.919;129.109;132.661;28.882.030.275,28;1.105.615
WINFUT;14/03/2017;130.468;131.312;129.566;129.744;26.923.992.489,76;1.032.574
WINFUT;13/03/2017;130.468;131.570;130.210;131.074;20.716.051.408,78;791.322
WINFUT;10/03/2017;130.022;131.867;129.139;129.585;24.597.718.139,29;943.836
WINFUT;09/03/2017;129.198;130.459;128.613;129.258;29.164.781.524,88;1.127.091
WINFUT;08/03/2017;131.609;131.967;129.228;129.605;24.410.333.038,04;935.444
WINFUT;07/03/2017;132.949;133.653;131.570;131.609;21.100.260.105,81;795.190
WINFUT;06/03/2017;133.257;134.219;132.612;133.217;22.517.462.905,31;845.267
WINFUT;03/03/2017;132.344;134.199;131.719;133.961;24.299.520.092,23;912.526
WINFUT;02/03/2017;133.921;134.308;131.649;132.145;23.996.424.179,49;903.544
WINFUT;01/03/2017;135.370;135.688;134.289;134.546;12.019.466.313,02;445.665
WINFUT;24/02/2017;134.874;135.201;133.465;134.011;24.531.053.172,48;913.265
WINFUT;23/02/2017;138.595;139.865;135.241;135.539;29.934.659.968,92;1.088.571
WINFUT;22/02/2017;138.555;138.634;137.355;138.089;19.898.700.127,42;721.527
WINFUT;21/02/2017;138.555;139.210;138.059;139.210;19.407.160.813,91;700.177
WINFUT;20/02/2017;137.126;138.357;136.958;138.119;11.435.178.421,57;414.932
WINFUT;17/02/2017;135.936;136.690;135.201;136.213;22.618.378.842,77;831.716
WINFUT;16/02/2017;136.551;137.940;136.283;136.581;26.550.843.034,78;968.900
WINFUT;15/02/2017;135.340;137.285;135.182;137.037;22.021.069.273,16;808.141
WINFUT;14/02/2017;135.178;135.511;133.665;134.795;24.251.004.159,84;899.538
WINFUT;13/02/2017;133.766;135.511;133.766;135.016;22.076.959.048,85;819.260
WINFUT;10/02/2017;131.829;133.937;131.506;133.564;24.114.296.992,35;908.774
WINFUT;09/02/2017;131.486;132.051;130.517;131.042;24.216.955.748,64;922.473
WINFUT;08/02/2017;130.134;131.506;128.792;131.405;25.951.991.553,88;999.088
WINFUT;07/02/2017;129.983;131.213;129.276;129.569;20.531.974.670,29;787.044
WINFUT;06/02/2017;131.647;132.262;129.246;129.549;21.333.546.312,83;815.295
WINFUT;03/02/2017;130.235;132.414;130.033;131.839;21.499.343.453,24;818.726
WINFUT;02/02/2017;131.102;132.010;129.973;130.820;22.128.290.662,47;844.039
WINFUT;01/02/2017;131.486;132.969;130.961;131.445;22.007.519.663,77;832.992
WINFUT;31/01/2017;130.487;131.687;130.184;131.062;22.436.240.609,98;856.495
WINFUT;30/01/2017;133.564;133.745;130.053;130.275;23.940.661.716,88;910.382
WINFUT;27/01/2017;134.371;134.492;133.745;134.149;15.422.938.773,74;575.023
WINFUT;26/01/2017;135.319;135.481;134.189;134.341;19.922.425.015,28;738.901
WINFUT;24/01/2017;133.937;134.472;133.221;133.806;24.611.659.891,06;919.062
WINFUT;23/01/2017;131.244;134.038;131.193;134.038;19.352.788.428,26;731.315
WINFUT;20/01/2017;130.336;131.637;130.225;131.254;19.538.237.315,85;746.051
WINFUT;19/01/2017;129.892;131.244;129.276;130.608;20.942.849.541,38;803.721
WINFUT;18/01/2017;130.759;131.617;130.134;130.134;18.889.823.442,20;720.132
WINFUT;17/01/2017;129.529;131.788;129.206;130.860;20.877.523.294,91;800.884
WINFUT;16/01/2017;129.377;130.527;129.125;130.033;12.357.354.961,40;475.589
WINFUT;13/01/2017;130.356;130.729;129.055;129.932;17.588.463.256,64;676.552
WINFUT;12/01/2017;129.831;131.647;129.690;130.537;21.740.332.980,60;831.249
WINFUT;11/01/2017;127.713;128.096;125.746;127.370;21.223.228.094,38;836.532
WINFUT;10/01/2017;126.401;127.541;126.311;127.330;14.701.075.835,92;578.656
WINFUT;09/01/2017;125.897;126.997;125.191;126.079;17.146.515.173,30;679.103
WINFUT;06/01/2017;126.462;126.633;125.433;126.200;16.644.881.439,87;660.505
WINFUT;05/01/2017;126.069;127.672;125.937;126.412;18.458.148.473,56;728.070
WINFUT;04/01/2017;126.280;126.886;125.433;126.139;20.193.653.416,72;800.837
WINFUT;03/01/2017;122.669;126.704;122.568;126.512;24.799.273.547,77;990.636
WINFUT;02/01/2017;122.850;122.850;121.468;121.620;9.990.672.779,23;409.323
WINFUT;29/12/2016;122.548;123.425;121.226;123.153;14.944.654.972,31;610.118
WINFUT;28/12/2016;120.561;122.850;120.399;122.719;14.746.394.932,35;605.207
WINFUT;27/12/2016;120.520;121.236;119.643;120.288;12.509.851.639,75;519.397
WINFUT;26/12/2016;119.138;120.702;119.088;120.520;3.897.095.878,36;162.141
WINFUT;23/12/2016;117.221;119.421;117.221;119.320;12.782.133.389,74;538.464
WINFUT;22/12/2016;117.928;118.452;116.626;117.464;15.498.545.121,80;659.186
WINFUT;21/12/2016;118.028;119.279;117.484;118.109;17.272.681.688,85;729.827
WINFUT;20/12/2016;117.484;119.007;117.080;118.331;18.376.768.796,51;778.827
WINFUT;19/12/2016;119.844;120.419;117.181;117.221;16.699.531.081,76;701.262
WINFUT;16/12/2016;120.329;121.943;119.875;119.965;17.903.870.486,58;740.106
WINFUT;15/12/2016;119.239;120.661;118.452;120.329;19.573.815.714,89;819.873
WINFUT;14/12/2016;121.257;122.255;119.098;119.098;20.232.309.622,81;833.478
WINFUT;13/12/2016;122.881;123.406;120.874;122.346;22.554.376.721,55;924.264
WINFUT;12/12/2016;123.509;123.859;121.564;121.986;20.751.991.288,95;845.576
WINFUT;09/12/2016;125.084;126.299;124.240;124.755;22.515.456.937,16;899.387
WINFUT;08/12/2016;127.431;128.049;124.652;124.961;23.693.625.800,54;938.044
WINFUT;07/12/2016;126.885;127.946;125.887;126.772;24.236.201.438,32;955.761
WINFUT;06/12/2016;121.955;126.433;121.461;126.052;24.832.456.510,67;996.870
WINFUT;05/12/2016;125.444;125.496;123.025;123.324;21.896.586.200,16;881.021
WINFUT;02/12/2016;122.490;124.796;119.886;124.446;26.759.101.062,07;1.091.248
WINFUT;01/12/2016;127.575;127.719;121.955;122.850;29.693.884.369,91;1.188.757
WINFUT;30/11/2016;127.750;129.541;127.565;128.152;26.734.551.532,58;1.039.763
WINFUT;29/11/2016;129.603;129.665;126.010;126.237;22.027.051.038,51;859.577
WINFUT;28/11/2016;126.813;130.478;126.721;130.478;20.490.348.667,87;798.258
WINFUT;25/11/2016;125.568;127.740;124.961;127.627;16.321.178.095,68;644.696
WINFUT;24/11/2016;128.563;129.006;126.947;127.081;11.344.116.932,51;443.052
WINFUT;23/11/2016;128.707;128.975;126.875;128.656;21.385.346.104,08;835.941
WINFUT;22/11/2016;128.368;129.850;127.307;129.026;22.186.933.434,20;862.668
WINFUT;21/11/2016;125.166;126.978;124.991;126.896;19.927.066.157,89;789.973
WINFUT;18/11/2016;123.293;125.064;123.025;124.446;24.614.618.661,05;991.581
WINFUT;17/11/2016;126.906;127.874;123.695;124.096;25.734.100.027,93;1.020.657
WINFUT;16/11/2016;125.866;126.824;123.170;126.824;28.744.403.669,09;1.146.936
WINFUT;14/11/2016;123.355;124.683;121.142;124.425;29.279.088.437,26;1.190.516
WINFUT;11/11/2016;126.227;128.440;122.295;123.314;27.980.011.377,05;1.120.444
WINFUT;10/11/2016;132.475;133.710;125.836;127.091;35.870.936.654,04;1.380.185
WINFUT;09/11/2016;129.716;134.132;128.090;131.631;37.596.316.311,69;1.430.851
WINFUT;08/11/2016;133.607;135.089;132.022;133.813;30.184.858.500,85;1.129.071
WINFUT;07/11/2016;131.065;134.091;130.725;134.091;20.900.192.923,20;789.465
WINFUT;04/11/2016;128.851;130.869;128.152;128.532;27.043.765.578,80;1.044.878
WINFUT;03/11/2016;131.013;132.619;128.707;128.851;25.924.738.310,85;989.270
WINFUT;01/11/2016;136.283;136.530;131.466;131.981;29.520.105.754,32;1.104.675
WINFUT;31/10/2016;134.297;135.902;134.276;135.830;19.973.243.527,31;738.646
WINFUT;28/10/2016;133.947;135.347;133.206;134.389;26.249.026.833,81;976.505
WINFUT;27/10/2016;133.422;135.202;133.298;134.101;20.801.725.332,98;772.873
WINFUT;26/10/2016;132.588;133.813;131.888;133.792;23.851.481.500,27;897.318
WINFUT;25/10/2016;133.895;134.492;132.279;133.483;22.612.000.004,73;847.057
WINFUT;24/10/2016;134.966;135.480;133.720;134.163;20.267.500.602,97;752.739
WINFUT;21/10/2016;133.195;134.935;132.691;134.122;19.802.621.376,90;739.809
WINFUT;20/10/2016;132.413;134.070;131.404;133.803;23.813.211.407,98;895.351
WINFUT;19/10/2016;133.525;134.379;132.681;133.072;22.337.994.631,83;836.260
WINFUT;18/10/2016;132.145;134.204;131.682;133.730;20.654.556.155,16;777.404
WINFUT;17/10/2016;129.593;132.053;129.500;132.053;15.249.878.785,04;584.366
WINFUT;14/10/2016;129.057;130.344;128.924;130.056;16.248.271.171,92;625.777
WINFUT;13/10/2016;127.225;128.903;126.515;128.419;17.491.515.938,77;684.375
WINFUT;11/10/2016;129.717;129.717;127.828;128.049;15.600.706.282,85;607.119
WINFUT;10/10/2016;128.983;129.969;128.783;129.969;13.114.561.247,78;507.003
WINFUT;07/10/2016;126.989;128.888;126.842;128.626;19.407.635.661,49;757.635
WINFUT;06/10/2016;126.128;127.818;126.044;127.303;14.124.189.383,81;556.180
WINFUT;05/10/2016;125.393;127.345;125.099;126.432;14.802.359.544,73;585.023
WINFUT;04/10/2016;125.058;125.456;123.882;124.995;19.684.226.382,83;788.979
WINFUT;03/10/2016;123.431;125.530;122.854;125.058;16.111.033.192,86;646.737
WINFUT;30/09/2016;122.833;124.197;122.591;122.938;13.655.320.310,46;552.804
WINFUT;29/09/2016;125.414;125.708;122.570;122.665;20.409.091.116,69;820.977
WINFUT;28/09/2016;123.798;125.561;123.074;125.467;17.728.157.543,14;713.793
WINFUT;27/09/2016;122.686;123.462;121.080;123.431;15.445.467.746,55;630.708
WINFUT;26/09/2016;122.896;123.126;122.161;122.528;12.439.148.059,37;507.416
WINFUT;23/09/2016;124.596;125.152;123.326;123.945;14.761.937.410,15;594.035
WINFUT;22/09/2016;124.060;125.771;123.872;124.806;14.761.937.410,15;594.035
WINFUT;21/09/2016;122.801;123.956;121.132;123.714;17.417.436.988,30;711.537
WINFUT;20/09/2016;122.087;122.539;121.731;121.825;11.573.767.110,85;473.980
