Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;28/12/2023;18:20:00;172.473;172.568;172.447;172.460;974.890.366,84;28.259
WINFUT;28/12/2023;18:00:00;172.390;172.511;172.301;172.473;5.510.520.776,34;159.811
WINFUT;28/12/2023;17:40:00;172.371;172.536;172.358;172.390;8.423.392.157,74;244.228
WINFUT;28/12/2023;17:20:00;172.339;172.390;172.282;172.365;5.712.723.550,49;165.731
WINFUT;28/12/2023;17:00:00;172.384;172.403;172.174;172.339;10.640.673.248,14;308.804
WINFUT;28/12/2023;16:40:00;172.403;172.441;172.301;172.390;7.770.319.494,21;225.382
WINFUT;28/12/2023;16:20:00;172.441;172.504;172.365;172.403;7.648.169.249,44;221.771
WINFUT;28/12/2023;16:00:00;172.517;172.599;172.403;172.441;10.383.138.960,79;300.972
WINFUT;28/12/2023;15:40:00;172.593;172.631;172.492;172.523;11.502.579.439,25;333.292
WINFUT;28/12/2023;15:20:00;172.479;172.657;172.473;172.587;10.175.993.171,91;294.817
WINFUT;28/12/2023;15:00:00;172.466;172.530;172.200;172.479;17.194.722.074,52;498.795
WINFUT;28/12/2023;14:40:00;172.460;172.504;172.295;172.466;10.380.154.679,64;301.052
WINFUT;28/12/2023;14:20:00;172.517;172.523;172.320;172.460;11.764.656.060,74;341.169
WINFUT;28/12/2023;14:00:00;172.390;172.580;172.384;172.523;10.716.413.649,63;310.649
WINFUT;28/12/2023;13:40:00;172.498;172.517;172.365;172.396;8.483.595.297,34;245.990
WINFUT;28/12/2023;13:20:00;172.580;172.644;172.453;172.498;10.529.038.913,00;305.149
WINFUT;28/12/2023;13:00:00;172.720;172.758;172.536;172.587;11.338.388.273,39;328.367
WINFUT;28/12/2023;12:40:00;172.492;172.758;172.447;172.726;14.708.931.531,12;426.051
WINFUT;28/12/2023;12:20:00;172.422;172.568;172.371;172.492;12.367.298.551,07;358.512
WINFUT;28/12/2023;12:00:00;172.257;172.498;172.161;172.428;14.438.034.540,97;418.876
WINFUT;28/12/2023;11:40:00;172.282;172.358;172.079;172.263;19.291.829.745,20;560.101
WINFUT;28/12/2023;11:20:00;172.327;172.434;171.958;172.288;23.366.875.563,29;678.438
WINFUT;28/12/2023;11:00:00;172.168;172.377;172.168;172.327;15.417.876.415,42;447.500
WINFUT;28/12/2023;10:40:00;172.225;172.269;172.003;172.161;17.882.133.483,93;519.427
WINFUT;28/12/2023;10:20:00;172.333;172.517;172.092;172.225;19.878.938.903,97;576.876
WINFUT;28/12/2023;10:00:00;172.085;172.441;172.047;172.333;18.582.286.466,55;539.438
WINFUT;28/12/2023;09:40:00;171.996;172.130;171.977;172.085;6.762.219.220,87;196.503
WINFUT;28/12/2023;09:20:00;172.288;172.333;171.920;171.996;14.977.927.933,99;435.225
WINFUT;28/12/2023;09:00:00;172.371;172.599;172.193;172.295;17.110.677.107,14;496.423
WINFUT;27/12/2023;18:20:00;172.682;172.777;172.631;172.739;1.271.462.284,82;36.811
WINFUT;27/12/2023;18:00:00;172.568;172.752;172.542;172.688;5.777.278.037,50;167.333
WINFUT;27/12/2023;17:40:00;172.466;172.593;172.384;172.561;8.223.985.934,26;238.423
WINFUT;27/12/2023;17:20:00;172.422;172.504;172.358;172.460;7.982.455.366,61;231.454
WINFUT;27/12/2023;17:00:00;172.244;172.441;172.193;172.422;9.060.549.691,45;262.877
WINFUT;27/12/2023;16:40:00;172.320;172.390;172.155;172.244;10.607.966.203,26;307.885
WINFUT;27/12/2023;16:20:00;172.320;172.390;172.250;172.320;10.681.025.988,73;309.915
WINFUT;27/12/2023;16:00:00;172.181;172.327;172.054;172.320;18.880.856.478,57;548.329
WINFUT;27/12/2023;15:40:00;172.225;172.307;172.168;172.181;9.895.753.084,00;287.244
WINFUT;27/12/2023;15:20:00;172.422;172.434;172.187;172.225;14.415.035.737,71;418.388
WINFUT;27/12/2023;15:00:00;172.346;172.523;172.339;172.422;14.661.711.348,82;425.073
WINFUT;27/12/2023;14:40:00;172.396;172.403;172.301;172.346;8.196.843.677,33;237.789
WINFUT;27/12/2023;14:20:00;172.403;172.415;172.339;172.390;5.804.097.052,54;168.351
WINFUT;27/12/2023;14:00:00;172.422;172.479;172.327;172.403;8.427.473.558,87;244.415
WINFUT;27/12/2023;13:40:00;172.485;172.574;172.339;172.422;11.569.381.819,83;335.421
WINFUT;27/12/2023;13:20:00;172.403;172.530;172.371;172.479;8.585.769.005,59;248.935
WINFUT;27/12/2023;13:00:00;172.428;172.441;172.339;172.403;7.643.679.884,66;221.703
WINFUT;27/12/2023;12:40:00;172.314;172.460;172.269;172.428;11.638.079.750,35;337.576
WINFUT;27/12/2023;12:20:00;172.117;172.377;172.098;172.314;15.714.319.385,25;456.047
WINFUT;27/12/2023;12:00:00;171.920;172.174;171.908;172.123;17.245.410.196,07;501.101
WINFUT;27/12/2023;11:40:00;171.698;172.079;171.660;171.927;20.922.978.802,34;608.518
WINFUT;27/12/2023;11:20:00;171.908;171.965;171.641;171.704;20.859.083.157,56;607.148
WINFUT;27/12/2023;11:00:00;171.755;172.041;171.616;171.914;26.184.073.029,58;761.878
WINFUT;27/12/2023;10:40:00;171.603;171.838;171.584;171.755;15.984.367.113,89;465.344
WINFUT;27/12/2023;10:20:00;171.616;171.704;171.527;171.603;13.257.957.752,31;386.259
WINFUT;27/12/2023;10:00:00;171.565;171.679;171.470;171.609;19.039.897.052,04;554.880
WINFUT;27/12/2023;09:40:00;171.774;171.781;171.533;171.565;11.314.034.797,87;329.617
WINFUT;27/12/2023;09:20:00;171.850;171.876;171.730;171.774;8.937.702.150,40;260.128
WINFUT;27/12/2023;09:00:00;171.889;172.212;171.819;171.850;17.177.923.049,06;499.372
