Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;30/12/2019;18:00:00;195.021;195.113;194.659;194.659;3.286.310.234,17;84.315
WINFUT;30/12/2019;17:30:00;196.021;196.038;194.836;195.004;14.883.647.955,70;380.655
WINFUT;30/12/2019;17:00:00;196.004;196.131;195.912;196.021;4.548.302.362,09;116.015
WINFUT;30/12/2019;16:30:00;196.080;196.240;195.937;196.004;6.566.482.206,58;167.444
WINFUT;30/12/2019;16:00:00;196.206;196.223;195.904;196.088;8.658.676.579,89;220.829
WINFUT;30/12/2019;15:30:00;196.021;196.332;195.895;196.206;10.399.822.711,67;265.123
WINFUT;30/12/2019;15:00:00;196.147;196.248;195.601;196.021;14.157.158.727,73;361.355
WINFUT;30/12/2019;14:30:00;195.904;196.374;195.752;196.147;12.948.447.788,84;330.220
WINFUT;30/12/2019;14:00:00;196.181;196.282;195.819;195.904;11.814.912.581,92;301.304
WINFUT;30/12/2019;13:30:00;196.727;196.795;196.030;196.181;13.446.347.249,29;342.329
WINFUT;30/12/2019;13:00:00;196.551;196.820;196.265;196.736;11.292.597.663,24;287.320
WINFUT;30/12/2019;12:30:00;196.509;196.702;196.349;196.559;11.225.722.660,08;285.608
WINFUT;30/12/2019;12:00:00;197.148;197.223;196.240;196.517;23.133.920.570,65;587.989
WINFUT;30/12/2019;11:30:00;197.694;197.728;196.879;197.148;23.129.070.793,82;586.279
WINFUT;30/12/2019;11:00:00;197.795;197.879;197.492;197.703;14.777.951.563,26;373.788
WINFUT;30/12/2019;10:30:00;197.408;197.938;197.215;197.787;17.504.463.174,37;442.853
WINFUT;30/12/2019;10:00:00;197.123;197.736;196.854;197.408;23.861.384.988,84;604.716
WINFUT;30/12/2019;09:30:00;197.350;197.358;196.946;197.123;10.223.537.450,49;259.268
WINFUT;30/12/2019;09:00:00;196.660;197.484;196.618;197.350;9.616.884.146,48;243.704
WINFUT;27/12/2019;18:00:00;196.492;196.786;196.450;196.526;2.529.673.735,51;64.327
WINFUT;27/12/2019;17:30:00;196.669;196.711;196.139;196.500;13.705.185.586,73;348.884
WINFUT;27/12/2019;17:00:00;196.601;197.047;196.341;196.669;12.659.677.342,60;321.805
WINFUT;27/12/2019;16:30:00;196.088;196.854;196.088;196.593;14.474.178.651,85;368.172
WINFUT;27/12/2019;16:00:00;196.383;196.509;195.988;196.088;11.651.553.572,57;296.915
WINFUT;27/12/2019;15:30:00;196.719;196.803;196.189;196.374;13.138.268.893,36;334.364
WINFUT;27/12/2019;15:00:00;196.870;196.963;196.593;196.727;9.229.559.143,72;234.513
WINFUT;27/12/2019;14:30:00;197.282;197.308;196.660;196.879;10.665.697.761,05;270.645
WINFUT;27/12/2019;14:00:00;197.139;197.551;196.988;197.282;12.402.205.282,17;314.393
WINFUT;27/12/2019;13:30:00;197.392;197.719;197.030;197.131;15.982.619.773,42;404.867
WINFUT;27/12/2019;13:00:00;196.677;197.459;196.669;197.400;16.537.083.762,25;419.459
WINFUT;27/12/2019;12:30:00;197.190;197.232;196.542;196.669;13.068.269.273,57;332.003
WINFUT;27/12/2019;12:00:00;197.223;197.333;196.996;197.181;15.725.674.613,05;398.851
WINFUT;27/12/2019;11:30:00;197.846;197.904;197.148;197.223;22.235.323.663,38;562.705
WINFUT;27/12/2019;11:00:00;197.652;198.190;197.535;197.837;17.561.433.044,83;443.757
WINFUT;27/12/2019;10:30:00;198.602;198.669;197.282;197.652;30.189.053.836,16;762.978
WINFUT;27/12/2019;10:00:00;199.123;199.149;198.358;198.602;26.790.526.304,71;673.984
WINFUT;27/12/2019;09:30:00;199.250;199.359;199.056;199.123;11.253.355.103,76;282.489
WINFUT;27/12/2019;09:00:00;198.073;199.367;198.073;199.250;19.355.329.407,45;486.666
WINFUT;26/12/2019;18:00:00;198.232;198.241;197.904;197.904;2.595.568.541,22;65.508
WINFUT;26/12/2019;17:30:00;198.199;198.283;198.115;198.224;9.398.578.477,41;237.098
WINFUT;26/12/2019;17:00:00;198.047;198.241;197.930;198.199;10.378.614.615,59;261.997
WINFUT;26/12/2019;16:30:00;197.635;198.115;197.602;198.039;14.910.793.593,95;376.728
WINFUT;26/12/2019;16:00:00;197.316;197.711;197.249;197.627;15.762.747.200,51;399.021
WINFUT;26/12/2019;15:30:00;196.879;197.383;196.870;197.316;15.007.425.501,83;380.646
WINFUT;26/12/2019;15:00:00;196.912;196.946;196.753;196.879;10.908.178.863,80;277.085
WINFUT;26/12/2019;14:30:00;196.820;196.996;196.811;196.921;9.017.922.696,96;228.980
WINFUT;26/12/2019;14:00:00;196.887;196.904;196.711;196.820;7.975.131.195,55;202.615
WINFUT;26/12/2019;13:30:00;196.904;196.996;196.854;196.887;5.531.975.298,62;140.472
WINFUT;26/12/2019;13:00:00;196.879;196.938;196.862;196.904;4.185.312.134,85;106.284
WINFUT;26/12/2019;12:30:00;196.879;197.013;196.845;196.887;8.220.860.839,04;208.746
WINFUT;26/12/2019;12:00:00;196.458;196.887;196.458;196.879;10.356.800.146,01;263.327
WINFUT;26/12/2019;11:30:00;196.341;196.643;196.290;196.467;13.293.562.275,37;338.239
WINFUT;26/12/2019;11:00:00;196.425;196.517;196.307;196.332;7.484.924.032,94;190.522
WINFUT;26/12/2019;10:30:00;196.013;196.559;195.988;196.433;15.989.928.705,71;407.271
WINFUT;26/12/2019;10:00:00;195.845;196.072;195.441;196.013;17.260.909.738,37;440.881
WINFUT;26/12/2019;09:30:00;195.794;195.861;195.626;195.836;7.241.128.870,14;184.964
WINFUT;26/12/2019;09:00:00;196.021;196.088;195.693;195.786;7.242.600.818,45;184.927
WINFUT;23/12/2019;18:00:00;195.685;195.786;195.525;195.685;2.307.479.127,35;58.976
WINFUT;23/12/2019;17:30:00;195.307;195.735;195.256;195.693;10.542.533.886,35;269.743
WINFUT;23/12/2019;17:00:00;194.903;195.365;194.853;195.315;12.686.722.626,99;325.037
WINFUT;23/12/2019;16:30:00;194.735;194.903;194.701;194.895;5.861.365.577,45;150.449
WINFUT;23/12/2019;16:00:00;194.600;194.827;194.567;194.743;7.694.138.728,89;197.585
WINFUT;23/12/2019;15:30:00;194.617;194.659;194.550;194.600;5.266.516.597,80;135.320
WINFUT;23/12/2019;15:00:00;194.533;194.693;194.500;194.609;7.833.153.446,66;201.284
WINFUT;23/12/2019;14:30:00;194.550;194.609;194.474;194.533;5.218.923.801,86;134.138
WINFUT;23/12/2019;14:00:00;194.600;194.617;194.441;194.542;6.644.532.802,31;170.784
WINFUT;23/12/2019;13:30:00;194.659;194.769;194.474;194.600;7.878.036.897,39;202.398
WINFUT;23/12/2019;13:00:00;194.525;194.727;194.483;194.659;8.492.897.838,48;218.203
WINFUT;23/12/2019;12:30:00;194.542;194.642;194.348;194.533;9.089.106.362,60;233.663
WINFUT;23/12/2019;12:00:00;194.668;194.710;194.373;194.542;14.337.033.654,13;368.535
WINFUT;23/12/2019;11:30:00;194.836;194.954;194.651;194.659;14.036.792.963,74;360.272
WINFUT;23/12/2019;11:00:00;194.617;194.920;194.550;194.827;13.215.332.903,73;339.279
