Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;30/12/2019;18:00:00;195.021;195.113;194.659;194.659;3.286.310.234,17;84.315
WINFUT;30/12/2019;17:40:00;195.887;195.946;194.836;195.004;10.475.809.331,67;268.089
WINFUT;30/12/2019;17:20:00;196.055;196.063;195.609;195.878;5.512.254.695,63;140.738
WINFUT;30/12/2019;17:00:00;196.004;196.131;195.912;196.055;3.443.886.290,49;87.843
WINFUT;30/12/2019;16:40:00;196.030;196.240;195.937;196.004;4.879.734.854,59;124.423
WINFUT;30/12/2019;16:20:00;196.046;196.173;195.904;196.030;4.807.149.545,30;122.608
WINFUT;30/12/2019;16:00:00;196.206;196.223;195.954;196.038;5.538.274.386,57;141.242
WINFUT;30/12/2019;15:40:00;196.105;196.332;196.004;196.206;6.694.887.308,21;170.640
WINFUT;30/12/2019;15:20:00;195.761;196.189;195.601;196.114;8.703.596.383,18;222.103
WINFUT;30/12/2019;15:00:00;196.147;196.248;195.685;195.761;9.158.497.748,00;233.735
WINFUT;30/12/2019;14:40:00;196.105;196.374;195.912;196.147;7.925.823.886,52;202.064
WINFUT;30/12/2019;14:20:00;196.164;196.198;195.752;196.097;10.353.850.700,87;264.189
WINFUT;30/12/2019;14:00:00;196.181;196.282;195.971;196.164;6.483.685.783,38;165.271
WINFUT;30/12/2019;13:40:00;196.500;196.660;196.030;196.181;8.961.228.725,42;228.223
WINFUT;30/12/2019;13:20:00;196.484;196.820;196.391;196.492;9.170.724.914,21;233.247
WINFUT;30/12/2019;13:00:00;196.551;196.643;196.265;196.475;6.606.991.272,89;168.179
WINFUT;30/12/2019;12:40:00;196.559;196.702;196.391;196.559;6.716.574.634,10;170.886
WINFUT;30/12/2019;12:20:00;196.601;196.677;196.240;196.559;12.596.245.943,59;320.565
WINFUT;30/12/2019;12:00:00;197.148;197.223;196.542;196.593;15.046.822.653,05;382.146
WINFUT;30/12/2019;11:40:00;197.165;197.425;196.879;197.148;14.763.921.973,21;374.430
WINFUT;30/12/2019;11:20:00;197.677;197.854;197.123;197.173;13.271.940.163,28;335.962
WINFUT;30/12/2019;11:00:00;197.795;197.879;197.535;197.686;9.871.160.220,59;249.675
WINFUT;30/12/2019;10:40:00;197.577;197.938;197.434;197.787;12.271.463.295,32;310.330
WINFUT;30/12/2019;10:20:00;197.089;197.627;197.005;197.568;13.029.538.565,25;330.068
WINFUT;30/12/2019;10:00:00;197.123;197.736;196.854;197.089;16.064.846.302,64;407.171
WINFUT;30/12/2019;09:40:00;197.240;197.341;196.946;197.123;6.987.162.445,20;177.220
WINFUT;30/12/2019;09:20:00;197.350;197.400;197.114;197.240;6.715.216.763,22;170.214
WINFUT;30/12/2019;09:00:00;196.660;197.484;196.618;197.358;6.138.042.388,55;155.538
WINFUT;27/12/2019;18:00:00;196.492;196.786;196.450;196.526;2.529.673.735,51;64.327
WINFUT;27/12/2019;17:40:00;196.416;196.711;196.139;196.500;9.521.637.594,25;242.434
WINFUT;27/12/2019;17:20:00;196.912;197.047;196.358;196.416;8.316.258.376,90;211.405
WINFUT;27/12/2019;17:00:00;196.601;196.980;196.341;196.912;8.526.966.958,18;216.850
WINFUT;27/12/2019;16:40:00;196.702;196.854;196.492;196.593;8.911.998.918,34;226.563
WINFUT;27/12/2019;16:20:00;196.206;196.719;195.988;196.711;9.925.396.946,03;252.868
WINFUT;27/12/2019;16:00:00;196.383;196.509;196.105;196.198;7.288.336.360,05;185.656
WINFUT;27/12/2019;15:40:00;196.744;196.744;196.189;196.374;10.403.127.548,73;264.843
WINFUT;27/12/2019;15:20:00;196.727;196.887;196.610;196.744;5.377.297.283,55;136.655
WINFUT;27/12/2019;15:00:00;196.870;196.963;196.593;196.727;6.587.403.204,80;167.379
WINFUT;27/12/2019;14:40:00;197.215;197.308;196.660;196.879;7.954.813.315,48;201.907
WINFUT;27/12/2019;14:20:00;197.341;197.366;197.106;197.207;6.354.456.620,20;161.097
WINFUT;27/12/2019;14:00:00;197.139;197.551;196.988;197.341;8.758.633.107,54;222.034
WINFUT;27/12/2019;13:40:00;197.543;197.719;197.030;197.131;11.017.775.062,77;279.124
WINFUT;27/12/2019;13:20:00;197.240;197.610;197.123;197.543;9.164.743.215,62;232.213
WINFUT;27/12/2019;13:00:00;196.677;197.459;196.669;197.240;12.337.185.257,28;312.989
WINFUT;27/12/2019;12:40:00;196.912;196.921;196.542;196.669;8.709.110.462,57;221.366
WINFUT;27/12/2019;12:20:00;197.072;197.257;196.870;196.921;7.594.016.765,69;192.679
WINFUT;27/12/2019;12:00:00;197.223;197.333;196.996;197.081;12.490.816.658,36;316.809
WINFUT;27/12/2019;11:40:00;197.602;197.854;197.148;197.223;12.292.720.764,63;311.139
WINFUT;27/12/2019;11:20:00;197.904;197.989;197.324;197.602;15.294.965.113,79;386.870
WINFUT;27/12/2019;11:00:00;197.652;198.190;197.535;197.913;12.209.070.829,79;308.453
WINFUT;27/12/2019;10:40:00;197.450;197.854;197.282;197.652;16.619.337.700,01;420.518
WINFUT;27/12/2019;10:20:00;198.754;198.770;197.383;197.450;22.421.659.456,56;565.333
WINFUT;27/12/2019;10:00:00;199.123;199.149;198.409;198.762;17.938.582.984,31;451.111
WINFUT;27/12/2019;09:40:00;199.182;199.250;199.056;199.123;5.985.692.668,73;150.282
WINFUT;27/12/2019;09:20:00;198.871;199.367;198.846;199.182;13.023.065.222,10;326.942
WINFUT;27/12/2019;09:00:00;198.073;198.922;198.073;198.880;11.599.926.620,39;291.931
WINFUT;26/12/2019;18:00:00;198.232;198.241;197.904;197.904;2.595.568.541,22;65.508
WINFUT;26/12/2019;17:40:00;198.148;198.283;198.115;198.224;5.818.951.588,40;146.790
WINFUT;26/12/2019;17:20:00;198.022;198.283;197.997;198.157;8.328.715.474,80;210.153
WINFUT;26/12/2019;17:00:00;198.047;198.081;197.930;198.022;5.629.526.029,80;142.152
WINFUT;26/12/2019;16:40:00;197.837;198.115;197.812;198.039;8.929.077.354,74;225.501
WINFUT;26/12/2019;16:20:00;197.543;197.888;197.543;197.846;10.146.872.955,27;256.605
WINFUT;26/12/2019;16:00:00;197.316;197.669;197.249;197.551;11.597.590.484,46;293.643
WINFUT;26/12/2019;15:40:00;196.938;197.383;196.896;197.316;12.441.437.320,58;315.492
WINFUT;26/12/2019;15:20:00;196.820;196.971;196.753;196.929;7.144.506.798,82;181.457
WINFUT;26/12/2019;15:00:00;196.912;196.929;196.786;196.820;6.329.660.246,24;160.782
WINFUT;26/12/2019;14:40:00;196.896;196.996;196.879;196.921;5.460.375.067,34;138.638
WINFUT;26/12/2019;14:20:00;196.778;196.963;196.778;196.904;5.565.712.754,78;141.356
WINFUT;26/12/2019;14:00:00;196.887;196.904;196.711;196.786;5.966.966.070,39;151.601
WINFUT;26/12/2019;13:40:00;196.912;196.938;196.854;196.887;3.013.843.489,35;76.538
WINFUT;26/12/2019;13:20:00;196.887;196.996;196.870;196.912;3.731.839.307,00;94.756
WINFUT;26/12/2019;13:00:00;196.879;196.938;196.862;196.896;2.971.604.637,13;75.462
WINFUT;26/12/2019;12:40:00;196.938;196.946;196.845;196.887;3.950.234.094,47;100.318
WINFUT;26/12/2019;12:20:00;196.593;197.013;196.585;196.938;9.767.214.433,97;248.118
WINFUT;26/12/2019;12:00:00;196.458;196.627;196.458;196.593;4.860.212.456,62;123.637
WINFUT;26/12/2019;11:40:00;196.500;196.643;196.450;196.467;7.350.802.499,57;186.974
WINFUT;26/12/2019;11:20:00;196.425;196.542;196.290;196.500;9.030.447.631,63;229.860
WINFUT;26/12/2019;11:00:00;196.425;196.492;196.366;196.416;4.397.236.177,11;111.927
WINFUT;26/12/2019;10:40:00;196.215;196.559;196.173;196.433;9.754.031.466,55;248.326
WINFUT;26/12/2019;10:20:00;195.811;196.307;195.786;196.215;12.418.959.055,93;316.712
WINFUT;26/12/2019;10:00:00;195.845;195.878;195.441;195.811;11.077.847.921,60;283.114
WINFUT;26/12/2019;09:40:00;195.719;195.861;195.626;195.836;5.299.717.212,58;135.372
WINFUT;26/12/2019;09:20:00;195.836;195.912;195.693;195.719;4.765.082.055,75;121.701
WINFUT;26/12/2019;09:00:00;196.021;196.088;195.693;195.836;4.418.930.420,27;112.818
WINFUT;23/12/2019;18:00:00;195.685;195.786;195.525;195.685;2.307.479.127,35;58.976
WINFUT;23/12/2019;17:40:00;195.408;195.735;195.256;195.693;7.483.695.758,21;191.459
WINFUT;23/12/2019;17:20:00;195.189;195.458;195.155;195.408;5.872.253.426,77;150.324
WINFUT;23/12/2019;17:00:00;194.903;195.365;194.853;195.189;9.873.307.328,35;252.997
WINFUT;23/12/2019;16:40:00;194.777;194.903;194.752;194.895;3.616.109.634,62;92.809
WINFUT;23/12/2019;16:20:00;194.718;194.827;194.693;194.777;5.090.616.327,53;130.691
WINFUT;23/12/2019;16:00:00;194.600;194.752;194.567;194.710;4.848.778.344,19;124.534
WINFUT;23/12/2019;15:40:00;194.609;194.642;194.550;194.600;3.205.302.268,18;82.363
WINFUT;23/12/2019;15:20:00;194.542;194.693;194.500;194.609;5.666.619.286,56;145.596
WINFUT;23/12/2019;15:00:00;194.533;194.651;194.500;194.533;4.227.748.489,72;108.645
WINFUT;23/12/2019;14:40:00;194.550;194.584;194.474;194.533;3.238.677.623,12;83.246
WINFUT;23/12/2019;14:20:00;194.558;194.609;194.483;194.550;3.863.884.340,50;99.305
