Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;19/08/2019;174.077;174.120;170.318;171.206;257.650.693.723,09;7.470.991
WINFUT;16/08/2019;172.257;173.231;170.676;172.428;259.967.803.254,40;7.558.550
WINFUT;15/08/2019;173.453;174.445;169.070;170.719;296.573.904.398,70;8.632.577
WINFUT;14/08/2019;175.709;176.239;172.283;172.454;264.120.943.976,03;7.583.670
WINFUT;13/08/2019;174.806;179.003;174.358;178.503;272.713.740.238,43;7.687.032
WINFUT;12/08/2019;177.547;177.667;175.090;175.280;267.625.982.288,77;7.608.184
WINFUT;09/08/2019;179.184;180.873;178.503;179.184;270.104.517.198,99;7.525.413
WINFUT;08/08/2019;177.969;180.089;177.805;180.089;283.555.077.572,27;7.920.933
WINFUT;07/08/2019;176.857;177.728;173.237;177.322;300.577.617.207,42;8.576.434
WINFUT;06/08/2019;174.082;176.538;173.720;176.452;261.141.353.864,78;7.451.698
WINFUT;05/08/2019;174.642;174.832;171.867;172.324;266.847.491.562,99;7.704.104
WINFUT;02/08/2019;175.133;178.184;174.840;177.400;285.727.436.829,02;8.092.306
WINFUT;01/08/2019;176.685;179.762;175.797;175.883;284.440.769.319,15;8.001.529
WINFUT;31/07/2019;178.322;178.633;174.237;175.823;275.951.157.915,51;7.810.373
WINFUT;30/07/2019;178.495;179.012;177.210;177.891;230.369.188.233,98;6.465.826
WINFUT;29/07/2019;178.219;179.201;177.064;179.201;214.073.553.055,62;6.017.196
WINFUT;26/07/2019;178.236;178.650;176.624;177.702;231.922.906.941,80;6.521.326
WINFUT;25/07/2019;180.296;180.718;176.952;177.538;274.918.511.048,15;7.713.599
WINFUT;24/07/2019;179.451;180.942;179.400;179.701;206.548.185.278,44;5.731.156
WINFUT;23/07/2019;180.348;180.813;178.951;179.891;227.678.294.580,42;6.333.139
WINFUT;22/07/2019;179.443;180.520;179.176;180.072;212.238.252.736,27;5.901.777
WINFUT;19/07/2019;181.856;182.002;178.693;178.719;225.315.893.920,39;6.259.751
WINFUT;18/07/2019;179.555;181.640;179.382;181.640;208.999.377.744,99;5.791.561
WINFUT;17/07/2019;180.046;180.873;179.529;179.839;240.972.323.811,47;6.689.588
WINFUT;16/07/2019;180.563;180.925;178.891;179.899;260.640.848.048,59;7.241.212
WINFUT;15/07/2019;180.822;181.459;179.210;180.460;238.159.979.119,25;6.609.762
WINFUT;12/07/2019;182.115;183.114;179.529;180.124;269.002.758.855,81;7.403.535
WINFUT;11/07/2019;184.355;184.726;181.572;182.140;238.458.857.785,10;6.528.198
WINFUT;10/07/2019;182.847;184.950;182.408;183.071;233.957.193.471,98;6.363.730
WINFUT;08/07/2019;180.132;181.623;179.917;181.494;195.713.029.258,96;5.405.960
WINFUT;05/07/2019;179.882;180.822;178.046;180.822;199.440.242.606,18;5.554.563
WINFUT;04/07/2019;177.185;180.529;177.185;179.443;182.319.532.805,51;5.075.503
WINFUT;03/07/2019;174.530;177.417;173.030;176.978;231.879.134.005,45;6.602.482
WINFUT;02/07/2019;175.840;176.426;173.341;174.444;263.872.771.794,00;7.536.126
WINFUT;01/07/2019;177.219;177.960;175.573;176.099;207.381.188.819,65;5.867.714
WINFUT;28/06/2019;175.478;176.573;174.496;174.771;201.966.002.912,76;5.747.486
WINFUT;27/06/2019;174.280;175.564;172.548;174.866;210.637.424.314,88;6.055.135
WINFUT;26/06/2019;174.944;175.797;173.944;174.737;211.995.091.577,15;6.064.343
WINFUT;25/06/2019;177.098;177.279;173.237;173.254;229.825.295.119,45;6.546.574
WINFUT;24/06/2019;177.443;178.486;176.616;177.529;190.015.283.383,18;5.350.278
WINFUT;21/06/2019;175.478;177.607;175.435;177.383;174.989.347.902,35;4.946.707
WINFUT;19/06/2019;172.892;174.840;172.143;174.771;201.677.595.137,78;5.825.658
WINFUT;18/06/2019;171.134;173.263;170.988;173.263;172.369.236.227,41;5.000.329
WINFUT;17/06/2019;169.988;171.298;169.790;169.962;206.707.535.496,26;6.057.701
WINFUT;14/06/2019;171.608;172.349;169.721;170.022;207.680.189.270,37;6.070.576
WINFUT;13/06/2019;172.289;173.099;171.453;172.401;208.664.348.409,49;6.056.427
WINFUT;12/06/2019;171.686;172.875;170.324;171.496;212.365.286.738,45;6.179.822
WINFUT;11/06/2019;170.025;172.461;170.025;172.461;207.275.894.742,24;6.052.727
WINFUT;10/06/2019;169.651;170.391;168.442;169.173;208.430.643.636,57;6.152.253
WINFUT;07/06/2019;169.477;171.330;169.155;170.556;190.809.004.547,71;5.603.194
WINFUT;06/06/2019;168.085;169.773;167.328;168.599;215.893.038.754,53;6.406.002
WINFUT;05/06/2019;170.408;170.495;166.563;167.729;230.417.629.810,93;6.843.605
WINFUT;04/06/2019;169.764;170.582;168.207;170.025;228.723.234.458,04;6.753.653
WINFUT;03/06/2019;168.781;170.330;167.964;169.208;212.378.602.148,13;6.271.324
WINFUT;31/05/2019;168.834;170.913;168.555;168.947;217.182.629.232,73;6.396.991
WINFUT;30/05/2019;168.085;170.835;167.668;170.165;217.978.892.304,15;6.426.990
WINFUT;29/05/2019;167.120;169.182;166.763;167.946;238.850.621.659,85;7.104.539
WINFUT;28/05/2019;165.736;168.520;165.040;168.129;244.371.149.472,87;7.314.107
WINFUT;27/05/2019;163.970;166.589;163.901;165.736;164.196.721.027,46;4.960.103
WINFUT;24/05/2019;164.814;165.649;162.944;162.944;205.830.234.267,90;6.269.309
WINFUT;23/05/2019;163.474;165.084;162.717;164.257;220.480.820.517,06;6.728.000
WINFUT;22/05/2019;164.640;166.258;163.848;165.214;235.377.671.529,65;7.131.481
WINFUT;21/05/2019;161.343;165.258;160.534;165.223;242.020.139.144,34;7.416.304
WINFUT;20/05/2019;156.827;161.299;156.758;161.282;227.747.280.340,66;7.158.606
WINFUT;17/05/2019;156.506;159.620;155.949;157.793;233.454.861.334,46;7.402.321
WINFUT;16/05/2019;160.055;160.247;156.619;157.289;222.525.332.511,03;7.014.948
WINFUT;15/05/2019;159.646;160.351;157.654;159.290;218.645.202.404,46;6.866.639
WINFUT;14/05/2019;159.933;161.717;159.803;160.586;222.862.213.883,75;6.923.496
WINFUT;13/05/2019;162.474;162.474;158.359;158.359;226.834.590.298,44;7.038.731
WINFUT;10/05/2019;165.023;166.041;162.918;164.083;226.572.008.287,80;6.882.999
WINFUT;09/05/2019;166.171;166.545;164.127;165.658;204.768.880.130,94;6.191.002
WINFUT;08/05/2019;165.162;168.599;165.093;166.954;196.246.943.629,52;5.860.384
WINFUT;07/05/2019;165.501;165.867;162.161;165.867;236.609.369.087,83;7.204.129
WINFUT;06/05/2019;165.780;166.450;165.406;165.719;145.540.595.543,52;4.383.523
WINFUT;03/05/2019;167.685;168.712;167.650;167.972;141.763.592.275,14;4.210.403
WINFUT;02/05/2019;167.659;168.051;166.815;167.189;185.022.499.859,36;5.528.041
WINFUT;30/04/2019;168.964;169.512;167.459;168.790;189.463.929.649,01;5.620.716
WINFUT;29/04/2019;168.947;170.243;168.216;168.451;188.980.741.209,68;5.587.146
WINFUT;26/04/2019;168.590;169.590;167.494;168.538;197.005.920.305,27;5.845.973
WINFUT;25/04/2019;167.033;169.234;165.006;168.938;221.759.665.601,63;6.632.300
WINFUT;24/04/2019;168.955;169.147;164.971;166.719;232.856.410.461,75;6.996.274
WINFUT;23/04/2019;166.519;168.999;166.432;168.294;222.966.560.073,27;6.633.218
WINFUT;22/04/2019;165.301;166.728;164.275;165.910;207.861.176.477,57;6.281.035
WINFUT;18/04/2019;165.127;167.128;163.805;165.301;216.082.299.224,82;6.537.192
WINFUT;17/04/2019;166.171;166.728;161.821;164.162;239.310.809.637,53;7.291.306
WINFUT;16/04/2019;163.875;166.947;162.918;165.849;233.555.477.598,88;7.072.349
WINFUT;15/04/2019;164.138;164.743;162.733;163.278;238.649.217.965,16;7.286.591
WINFUT;12/04/2019;164.463;166.446;162.391;163.348;243.619.791.783,26;7.414.313
WINFUT;11/04/2019;167.982;168.483;165.323;166.990;203.327.999.925,91;6.095.856
WINFUT;10/04/2019;170.282;170.458;168.096;168.351;211.735.569.478,69;6.265.974
WINFUT;09/04/2019;170.510;170.756;167.780;169.211;206.036.859.838,47;6.089.032
WINFUT;08/04/2019;170.975;171.660;169.931;171.160;199.591.548.492,40;5.842.949
WINFUT;05/04/2019;169.896;171.485;168.965;170.984;198.625.150.173,29;5.828.297
WINFUT;04/04/2019;166.754;170.001;165.832;169.615;227.767.694.546,64;6.769.013
WINFUT;03/04/2019;169.615;169.957;165.428;166.771;230.071.693.291,57;6.831.250
WINFUT;02/04/2019;169.580;170.124;166.648;167.974;213.225.099.810,42;6.341.768
WINFUT;01/04/2019;169.255;170.273;168.360;168.781;164.417.427.819,99;4.857.483
WINFUT;29/03/2019;167.342;168.851;166.797;167.368;193.658.326.855,53;5.766.045
WINFUT;28/03/2019;159.644;167.105;159.635;166.157;226.690.254.616,62;6.906.837
WINFUT;27/03/2019;165.367;165.981;158.705;159.012;249.840.084.103,11;7.634.894
WINFUT;26/03/2019;166.323;168.307;165.314;166.973;232.997.008.288,84;6.982.851
WINFUT;25/03/2019;161.847;166.288;161.627;165.130;230.352.087.460,14;6.989.050
WINFUT;22/03/2019;167.421;168.044;164.199;164.217;221.392.319.052,28;6.662.193
WINFUT;21/03/2019;171.511;172.669;168.123;170.589;229.141.795.297,90;6.721.964
WINFUT;20/03/2019;175.364;175.979;171.686;171.686;213.625.858.508,26;6.121.544
WINFUT;19/03/2019;176.426;177.181;175.136;175.364;190.848.728.184,89;5.413.323
WINFUT;18/03/2019;174.653;176.514;174.407;176.514;158.793.523.813,16;4.521.151
WINFUT;15/03/2019;174.530;175.417;172.994;174.223;180.741.042.301,84;5.176.833
WINFUT;14/03/2019;174.407;174.934;172.476;173.854;200.786.156.252,40;5.776.427
WINFUT;13/03/2019;173.354;175.373;171.880;174.056;212.391.667.519,32;6.127.771
WINFUT;12/03/2019;172.634;173.705;171.730;172.819;208.857.441.133,07;6.049.342
WINFUT;11/03/2019;169.080;173.328;168.772;173.091;177.775.627.568,09;5.181.063
WINFUT;08/03/2019;166.104;168.693;164.682;168.412;179.735.290.811,83;5.391.926
WINFUT;07/03/2019;166.069;167.113;165.490;167.052;189.630.639.500,14;5.703.086
WINFUT;06/03/2019;166.569;167.631;165.911;166.192;92.555.877.369,07;2.778.481
WINFUT;01/03/2019;169.404;169.913;166.683;167.069;196.416.873.777,88;5.837.619
WINFUT;28/02/2019;171.941;172.450;168.439;168.439;207.623.088.894,07;6.108.249
WINFUT;27/02/2019;172.196;172.942;171.318;171.950;183.444.470.812,73;5.326.363
WINFUT;26/02/2019;171.686;173.293;171.283;172.476;187.709.202.334,05;5.438.820
WINFUT;25/02/2019;173.986;174.302;171.748;172.125;195.534.297.845,19;5.659.317
WINFUT;22/02/2019;172.424;173.775;171.599;173.143;185.152.699.414,05;5.370.143
WINFUT;21/02/2019;171.774;172.424;169.448;171.704;216.703.139.976,44;6.342.441
WINFUT;20/02/2019;172.810;174.574;170.633;171.318;247.407.087.707,26;7.155.369
WINFUT;19/02/2019;170.633;174.056;170.317;172.441;224.889.060.517,81;6.507.603
WINFUT;18/02/2019;171.932;172.196;170.431;170.975;172.405.003.816,87;5.033.112
WINFUT;15/02/2019;173.196;174.170;171.923;172.511;219.831.703.370,34;6.358.442
WINFUT;14/02/2019;170.414;173.995;168.061;173.793;226.209.345.451,94;6.642.962
WINFUT;13/02/2019;170.800;171.625;169.018;170.098;193.994.027.505,92;5.690.079
WINFUT;12/02/2019;168.499;171.507;168.499;170.273;208.463.001.075,20;6.135.321
WINFUT;11/02/2019;169.998;170.548;166.352;167.452;217.778.583.561,73;6.477.471
WINFUT;08/02/2019;167.070;169.679;165.810;168.703;245.232.580.485,91;7.305.378
WINFUT;07/02/2019;168.224;169.865;166.032;167.576;238.625.665.149,40;7.094.199
WINFUT;06/02/2019;173.955;174.053;167.656;168.046;218.480.005.102,07;6.382.476
WINFUT;05/02/2019;174.834;175.198;173.396;174.692;192.585.856.095,26;5.523.659
WINFUT;04/02/2019;174.727;175.286;172.030;174.727;199.330.301.130,46;5.737.401
WINFUT;01/02/2019;172.944;174.364;172.429;174.017;168.656.326.674,13;4.865.419
WINFUT;31/01/2019;173.370;175.038;172.926;173.423;177.972.827.591,04;5.108.898
WINFUT;30/01/2019;171.311;172.873;170.371;172.394;167.928.810.299,46;4.890.773
WINFUT;29/01/2019;169.679;172.163;169.679;169.918;172.185.325.772,11;5.032.128
WINFUT;28/01/2019;171.294;171.932;168.481;169.643;185.903.312.569,96;5.468.081
WINFUT;24/01/2019;171.604;173.787;171.436;173.787;161.562.169.861,97;4.680.601
WINFUT;23/01/2019;169.484;172.003;169.466;171.728;197.939.645.604,32;5.792.214
WINFUT;22/01/2019;170.424;171.090;168.401;168.756;181.695.678.427,02;5.351.076
WINFUT;21/01/2019;170.619;171.382;168.809;171.382;117.960.111.241,01;3.469.749
WINFUT;18/01/2019;169.750;171.764;169.617;170.850;155.544.428.688,10;4.546.496
WINFUT;17/01/2019;167.532;170.522;167.274;169.945;158.525.137.948,39;4.698.974
WINFUT;16/01/2019;168.224;168.224;166.893;168.215;152.166.120.216,16;4.537.736
WINFUT;15/01/2019;168.579;168.756;166.378;167.833;164.148.393.729,38;4.884.865
WINFUT;14/01/2019;166.077;168.481;165.997;168.259;135.505.407.751,10;4.042.673
WINFUT;11/01/2019;167.869;167.904;166.378;166.911;126.229.912.633,33;3.779.894
WINFUT;10/01/2019;166.245;167.762;166.032;167.461;164.018.662.630,86;4.914.762
WINFUT;09/01/2019;165.189;167.141;164.737;167.079;162.847.975.966,70;4.898.414
WINFUT;08/01/2019;164.497;164.604;162.492;164.426;174.255.380.618,22;5.327.069
WINFUT;07/01/2019;163.965;165.198;162.882;163.690;178.983.410.567,76;5.458.117
WINFUT;04/01/2019;163.637;165.624;162.111;164.036;177.517.392.003,89;5.417.051
WINFUT;03/01/2019;161.685;163.548;160.505;162.838;175.641.988.135,77;5.428.641
WINFUT;02/01/2019;155.802;163.521;155.421;162.528;167.553.453.464,72;5.225.036
WINFUT;28/12/2018;154.507;157.346;154.063;156.521;120.319.827.712,70;3.866.483
WINFUT;27/12/2018;151.472;153.176;151.215;152.803;132.807.197.760,23;4.361.242
WINFUT;26/12/2018;152.431;152.670;149.787;152.138;131.597.604.755,22;4.348.578
WINFUT;21/12/2018;153.273;154.853;152.173;152.608;152.623.750.148,30;4.972.890
WINFUT;20/12/2018;152.697;154.933;151.508;153.256;151.862.279.783,91;4.955.590
WINFUT;19/12/2018;155.802;157.639;152.218;152.785;145.967.895.663,16;4.669.817
WINFUT;18/12/2018;154.950;156.281;154.640;155.066;122.762.291.138,48;3.946.555
WINFUT;17/12/2018;156.530;157.115;154.391;154.587;120.833.485.743,41;3.873.247
WINFUT;14/12/2018;155.802;158.011;155.713;156.166;112.287.782.866,35;3.579.172
WINFUT;13/12/2018;156.423;157.435;155.509;157.151;128.108.426.691,35;4.094.316
WINFUT;12/12/2018;155.944;157.630;155.305;156.068;140.590.726.146,72;4.490.869
WINFUT;11/12/2018;154.629;156.533;152.886;154.862;143.823.215.928,93;4.642.540
WINFUT;10/12/2018;157.338;157.982;153.494;153.494;148.363.802.082,06;4.772.362
WINFUT;07/12/2018;159.036;161.110;157.150;157.356;144.194.318.514,25;4.529.658
WINFUT;06/12/2018;156.766;159.081;155.621;159.019;139.102.598.553,02;4.422.413
WINFUT;05/12/2018;159.019;159.626;158.268;159.323;98.651.487.592,80;3.103.072
WINFUT;04/12/2018;160.726;161.933;157.508;158.411;146.163.430.877,75;4.562.209
WINFUT;03/12/2018;163.506;164.177;160.047;160.503;136.547.536.662,36;4.207.447
WINFUT;30/11/2018;159.653;161.763;159.394;160.208;119.569.509.087,69;3.718.215
WINFUT;29/11/2018;159.036;161.182;158.116;160.431;125.406.649.870,20;3.919.077
WINFUT;28/11/2018;157.338;160.422;156.185;159.537;134.015.296.729,55;4.233.856
WINFUT;27/11/2018;153.682;157.865;152.823;157.284;128.856.316.312,32;4.149.940
WINFUT;26/11/2018;155.908;156.346;152.108;153.101;131.658.584.878,17;4.254.335
WINFUT;23/11/2018;156.417;156.596;153.878;154.370;105.950.615.966,11;3.416.035
WINFUT;22/11/2018;156.426;157.329;155.916;156.802;76.775.579.078,99;2.448.538
WINFUT;21/11/2018;155.541;156.802;154.772;156.533;113.028.213.783,51;3.626.465
WINFUT;19/11/2018;158.500;158.545;156.113;157.695;115.327.572.129,91;3.666.274
WINFUT;16/11/2018;155.550;159.144;154.593;158.840;119.428.506.190,14;3.813.996
WINFUT;14/11/2018;152.886;154.298;151.232;154.298;136.183.161.990,68;4.459.534
WINFUT;13/11/2018;154.477;154.656;150.955;152.636;139.575.603.113,51;4.574.311
WINFUT;12/11/2018;153.691;155.049;152.645;153.905;122.565.040.851,10;3.982.276
WINFUT;09/11/2018;153.101;155.103;150.928;154.263;117.193.228.171,71;3.827.745
WINFUT;08/11/2018;158.384;159.466;153.780;153.816;116.318.595.641,54;3.706.999
WINFUT;07/11/2018;161.307;161.388;157.338;158.053;125.130.056.207,59;3.930.747
WINFUT;06/11/2018;160.261;160.798;158.420;159.412;122.705.151.315,54;3.839.161
WINFUT;05/11/2018;159.233;161.236;158.902;160.824;121.962.704.801,07;3.804.706
WINFUT;01/11/2018;158.518;160.324;156.730;158.178;129.402.292.546,35;4.075.686
WINFUT;31/10/2018;158.232;159.072;155.157;156.802;134.187.123.390,29;4.277.197
WINFUT;30/10/2018;151.617;157.034;151.009;156.542;150.486.916.754,57;4.875.102
WINFUT;29/10/2018;159.930;161.629;148.935;150.150;159.686.167.577,13;5.150.348
WINFUT;26/10/2018;149.489;155.210;149.417;154.835;138.544.881.832,47;4.544.121
WINFUT;25/10/2018;150.615;152.940;149.972;150.669;115.115.310.734,37;3.801.021
WINFUT;24/10/2018;154.298;154.602;149.274;149.668;124.432.701.048,83;4.094.979
WINFUT;23/10/2018;152.323;154.334;151.268;154.298;107.548.211.114,22;3.517.934
WINFUT;22/10/2018;153.583;154.692;152.859;154.039;85.078.627.935,89;2.764.510
WINFUT;19/10/2018;152.502;153.190;150.740;152.144;105.820.043.588,28;3.480.218
WINFUT;18/10/2018;154.120;154.450;150.696;151.080;106.055.148.030,31;3.470.886
WINFUT;17/10/2018;154.298;155.550;153.127;154.656;112.699.871.110,09;3.653.555
WINFUT;16/10/2018;151.111;155.105;150.768;154.888;102.700.046.278,83;3.354.213
WINFUT;15/10/2018;151.994;152.445;149.740;149.740;101.101.610.490,85;3.343.609
WINFUT;11/10/2018;151.417;153.248;148.956;150.759;122.955.670.570,01;4.068.774
WINFUT;10/10/2018;154.014;154.510;150.660;150.660;106.740.441.123,06;3.501.606
WINFUT;09/10/2018;154.573;156.493;154.131;154.925;106.048.158.827,23;3.407.446
WINFUT;08/10/2018;155.979;158.666;153.870;155.574;116.664.564.928,31;3.742.572
WINFUT;05/10/2018;152.688;153.374;148.135;149.271;90.425.075.923,91;3.021.752
WINFUT;04/10/2018;149.325;150.849;147.892;149.776;102.101.847.877,18;3.422.884
WINFUT;03/10/2018;151.453;154.302;149.578;151.093;109.578.268.831,96;3.606.884
WINFUT;02/10/2018;144.322;147.865;144.258;147.757;95.342.930.143,13;3.250.954
WINFUT;01/10/2018;143.384;143.790;141.031;142.455;86.162.602.079,97;3.029.128
WINFUT;28/09/2018;143.348;144.412;142.347;143.086;68.746.296.417,26;2.397.654
WINFUT;27/09/2018;141.707;144.944;141.617;144.060;72.286.876.413,49;2.512.058
