Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;30/12/2025;18:00:00;5.597,894;5.600,937;5.592,821;5.598,908;2.746.353.628,33;49.064
WDOFUT;30/12/2025;17:30:00;5.601,444;5.603,473;5.593,836;5.597,894;3.245.287.662,44;57.952
WDOFUT;30/12/2025;17:00:00;5.607,531;5.611,082;5.599,923;5.601,444;2.781.522.075,41;49.625
WDOFUT;30/12/2025;16:30:00;5.608,038;5.610,067;5.605,502;5.608,038;2.766.487.936,90;49.334
WDOFUT;30/12/2025;16:00:00;5.611,589;5.613,111;5.604,995;5.608,038;3.693.872.412,27;65.863
WDOFUT;30/12/2025;15:30:00;5.613,111;5.617,676;5.609,053;5.611,589;5.867.084.891,20;104.511
WDOFUT;30/12/2025;15:00:00;5.607,024;5.614,125;5.605,502;5.613,111;4.409.204.705,80;78.594
WDOFUT;30/12/2025;14:30:00;5.614,125;5.615,140;5.605,502;5.606,517;4.043.165.249,44;72.067
WDOFUT;30/12/2025;14:00:00;5.620,212;5.622,241;5.611,589;5.614,633;4.409.595.543,87;78.524
WDOFUT;30/12/2025;13:30:00;5.616,154;5.624,777;5.613,111;5.620,212;5.331.638.560,48;94.875
WDOFUT;30/12/2025;13:00:00;5.620,212;5.621,227;5.609,053;5.615,647;8.564.038.310,54;152.526
WDOFUT;30/12/2025;12:30:00;5.610,067;5.622,748;5.609,053;5.619,705;7.510.159.669,65;133.708
WDOFUT;30/12/2025;12:00:00;5.617,169;5.625,285;5.607,531;5.609,560;9.960.459.553,67;177.344
WDOFUT;30/12/2025;11:30:00;5.621,227;5.624,270;5.610,575;5.617,169;7.093.077.984,24;126.285
WDOFUT;30/12/2025;11:00:00;5.621,227;5.627,313;5.611,589;5.621,734;13.506.451.285,25;240.304
WDOFUT;30/12/2025;10:30:00;5.630,357;5.633,400;5.614,125;5.621,227;11.193.479.951,00;199.067
WDOFUT;30/12/2025;10:00:00;5.641,009;5.648,618;5.623,256;5.630,357;14.946.336.246,28;265.102
WDOFUT;30/12/2025;09:30:00;5.660,791;5.663,835;5.640,502;5.641,516;9.513.472.333,93;168.342
WDOFUT;30/12/2025;09:00:00;5.685,139;5.689,197;5.646,081;5.661,299;16.142.454.391,51;284.992
WDOFUT;29/12/2025;18:00:00;5.697,820;5.702,421;5.696,286;5.697,820;2.115.332.015,88;37.117
WDOFUT;29/12/2025;17:30:00;5.696,797;5.698,842;5.694,752;5.697,820;1.823.800.498,35;32.013
WDOFUT;29/12/2025;17:00:00;5.695,775;5.697,820;5.687,084;5.696,286;3.802.342.570,05;66.800
WDOFUT;29/12/2025;16:30:00;5.706,000;5.708,556;5.693,730;5.696,286;3.862.092.873,38;67.749
WDOFUT;29/12/2025;16:00:00;5.703,955;5.708,556;5.701,910;5.706,000;3.363.217.996,05;58.952
WDOFUT;29/12/2025;15:30:00;5.709,067;5.710,601;5.703,443;5.703,443;4.463.146.243,95;78.203
WDOFUT;29/12/2025;15:00:00;5.706,511;5.711,623;5.702,932;5.709,067;4.299.031.013,21;75.332
WDOFUT;29/12/2025;14:30:00;5.704,466;5.708,045;5.702,421;5.706,511;2.377.079.861,28;41.666
WDOFUT;29/12/2025;14:00:00;5.704,466;5.706,511;5.701,910;5.704,466;2.158.585.671,37;37.843
WDOFUT;29/12/2025;13:30:00;5.703,443;5.710,090;5.701,910;5.704,977;5.205.599.741,62;91.219
WDOFUT;29/12/2025;13:00:00;5.691,685;5.704,466;5.688,617;5.703,443;9.090.623.371,80;159.613
WDOFUT;29/12/2025;12:30:00;5.694,241;5.698,842;5.687,084;5.691,685;9.315.199.699,29;163.648
WDOFUT;29/12/2025;12:00:00;5.698,331;5.707,533;5.693,219;5.693,730;11.560.635.624,44;202.837
WDOFUT;29/12/2025;11:30:00;5.698,331;5.701,398;5.691,174;5.698,331;7.402.316.715,72;129.956
WDOFUT;29/12/2025;11:00:00;5.700,887;5.705,488;5.696,797;5.698,842;8.028.360.381,27;140.826
WDOFUT;29/12/2025;10:30:00;5.701,398;5.704,977;5.698,842;5.700,887;5.118.863.510,70;89.775
WDOFUT;29/12/2025;10:00:00;5.691,685;5.707,022;5.691,174;5.700,887;12.573.158.698,46;220.587
WDOFUT;29/12/2025;09:30:00;5.685,550;5.693,219;5.682,994;5.691,685;8.833.165.383,97;155.296
WDOFUT;29/12/2025;09:00:00;5.670,213;5.692,196;5.667,656;5.685,550;11.218.762.220,48;197.473
WDOFUT;26/12/2025;18:00:00;5.670,724;5.674,814;5.664,589;5.670,213;1.848.381.562,56;32.605
WDOFUT;26/12/2025;17:30:00;5.672,769;5.674,303;5.668,168;5.670,213;1.656.993.729,00;29.220
WDOFUT;26/12/2025;17:00:00;5.671,746;5.675,325;5.671,235;5.672,769;1.337.219.604,03;23.570
WDOFUT;26/12/2025;16:30:00;5.672,258;5.677,370;5.669,701;5.671,746;2.671.980.592,44;47.095
WDOFUT;26/12/2025;16:00:00;5.670,724;5.674,303;5.670,213;5.672,769;1.784.800.315,16;31.466
WDOFUT;26/12/2025;15:30:00;5.673,791;5.674,814;5.670,213;5.671,235;2.317.612.051,21;40.855
WDOFUT;26/12/2025;15:00:00;5.667,656;5.674,814;5.666,634;5.673,791;2.322.076.555,01;40.943
WDOFUT;26/12/2025;14:30:00;5.654,875;5.673,791;5.654,364;5.668,168;6.490.237.692,02;114.566
WDOFUT;26/12/2025;14:00:00;5.666,634;5.666,634;5.652,319;5.654,875;5.294.451.946,99;93.568
WDOFUT;26/12/2025;13:30:00;5.664,589;5.667,656;5.663,055;5.666,123;2.011.599.937,56;35.505
WDOFUT;26/12/2025;13:00:00;5.662,544;5.668,168;5.661,010;5.665,100;5.408.928.324,04;95.482
WDOFUT;26/12/2025;12:30:00;5.654,364;5.664,589;5.652,830;5.662,544;6.508.199.893,74;115.014
WDOFUT;26/12/2025;12:00:00;5.667,145;5.667,656;5.647,207;5.654,875;10.693.468.907,16;189.064
WDOFUT;26/12/2025;11:30:00;5.669,701;5.673,280;5.665,611;5.667,145;6.567.526.881,52;115.834
WDOFUT;26/12/2025;11:00:00;5.680,437;5.680,437;5.667,656;5.669,701;9.429.815.635,86;166.238
WDOFUT;26/12/2025;10:30:00;5.683,505;5.687,084;5.678,392;5.680,437;6.632.148.680,16;116.727
WDOFUT;26/12/2025;10:00:00;5.682,482;5.691,174;5.677,370;5.683,505;10.371.705.212,93;182.492
WDOFUT;26/12/2025;09:30:00;5.692,707;5.695,264;5.679,926;5.682,994;7.619.312.187,32;133.961
WDOFUT;26/12/2025;09:00:00;5.674,814;5.693,730;5.667,656;5.692,707;13.807.236.287,22;243.010
WDOFUT;23/12/2025;18:00:00;5.658,454;5.658,454;5.647,207;5.652,830;2.998.178.269,17;53.047
WDOFUT;23/12/2025;17:30:00;5.659,476;5.661,521;5.656,409;5.658,454;2.587.803.354,88;45.733
WDOFUT;23/12/2025;17:00:00;5.660,499;5.662,544;5.657,431;5.659,476;2.393.989.287,91;42.294
WDOFUT;23/12/2025;16:30:00;5.668,168;5.668,679;5.659,476;5.660,499;3.733.073.180,74;65.920
WDOFUT;23/12/2025;16:00:00;5.668,168;5.669,701;5.664,078;5.667,656;2.189.765.107,40;38.639
WDOFUT;23/12/2025;15:30:00;5.668,679;5.672,769;5.666,123;5.668,168;2.998.347.485,98;52.890
WDOFUT;23/12/2025;15:00:00;5.671,235;5.673,280;5.666,123;5.668,168;3.746.933.432,80;66.083
WDOFUT;23/12/2025;14:30:00;5.671,746;5.672,258;5.664,078;5.671,235;3.794.265.479,81;66.935
WDOFUT;23/12/2025;14:00:00;5.669,701;5.673,280;5.665,100;5.671,746;4.163.860.660,89;73.448
WDOFUT;23/12/2025;13:30:00;5.674,303;5.675,836;5.664,589;5.669,701;4.470.155.779,03;78.841
WDOFUT;23/12/2025;13:00:00;5.675,836;5.677,881;5.670,724;5.674,303;4.522.054.210,64;79.696
WDOFUT;23/12/2025;12:30:00;5.665,611;5.676,859;5.662,544;5.676,348;7.409.239.507,95;130.680
WDOFUT;23/12/2025;12:00:00;5.686,061;5.688,106;5.664,078;5.666,123;15.056.523.077,27;265.252
WDOFUT;23/12/2025;11:30:00;5.707,022;5.713,668;5.685,039;5.686,061;11.684.937.757,48;205.025
WDOFUT;23/12/2025;11:00:00;5.711,112;5.711,623;5.701,910;5.707,022;7.790.821.204,49;136.521
WDOFUT;23/12/2025;10:30:00;5.717,247;5.725,427;5.700,887;5.711,623;14.267.350.985,08;249.711
WDOFUT;23/12/2025;10:00:00;5.720,826;5.722,871;5.709,067;5.717,247;11.741.400.319,11;205.370
WDOFUT;23/12/2025;09:30:00;5.721,848;5.723,893;5.710,601;5.721,337;10.418.421.650,01;182.197
WDOFUT;23/12/2025;09:00:00;5.714,180;5.729,006;5.707,533;5.721,848;15.892.697.300,18;277.952
WDOFUT;22/12/2025;18:00:00;5.724,916;5.730,028;5.721,848;5.724,404;2.747.681.928,15;47.984
WDOFUT;22/12/2025;17:30:00;5.720,826;5.728,494;5.720,826;5.724,404;4.274.599.084,12;74.665
WDOFUT;22/12/2025;17:00:00;5.717,247;5.721,337;5.716,225;5.721,337;3.274.476.377,97;57.256
WDOFUT;22/12/2025;16:30:00;5.713,157;5.720,826;5.712,135;5.717,247;5.497.806.521,09;96.172
WDOFUT;22/12/2025;16:00:00;5.716,225;5.717,758;5.709,578;5.713,157;5.946.278.995,98;104.072
WDOFUT;22/12/2025;15:30:00;5.731,051;5.731,051;5.713,668;5.716,225;8.077.862.395,26;141.179
WDOFUT;22/12/2025;15:00:00;5.722,871;5.740,253;5.722,871;5.731,051;10.843.961.568,51;189.140
WDOFUT;22/12/2025;14:30:00;5.720,315;5.730,539;5.718,781;5.722,871;10.122.635.980,21;176.843
WDOFUT;22/12/2025;14:00:00;5.713,157;5.722,360;5.709,578;5.719,803;9.575.651.585,94;167.511
WDOFUT;22/12/2025;13:30:00;5.709,578;5.717,758;5.704,466;5.713,157;9.512.290.766,71;166.577
WDOFUT;22/12/2025;13:00:00;5.693,730;5.713,157;5.691,685;5.709,067;13.726.362.246,28;240.773
WDOFUT;22/12/2025;12:30:00;5.675,836;5.696,286;5.674,814;5.693,730;12.851.994.854,94;225.932
WDOFUT;22/12/2025;12:00:00;5.677,881;5.679,926;5.670,724;5.676,348;8.733.269.213,91;153.878
WDOFUT;22/12/2025;11:30:00;5.684,016;5.685,550;5.675,325;5.677,881;9.271.725.380,46;163.224
WDOFUT;22/12/2025;11:00:00;5.666,634;5.684,527;5.659,988;5.683,505;11.256.461.516,51;198.461
WDOFUT;22/12/2025;10:30:00;5.661,521;5.670,213;5.661,521;5.666,634;7.501.409.066,30;132.382
WDOFUT;22/12/2025;10:00:00;5.659,988;5.669,701;5.649,252;5.661,521;14.520.665.995,88;256.540
WDOFUT;22/12/2025;09:30:00;5.663,055;5.668,168;5.652,830;5.659,988;10.670.979.052,71;188.540
WDOFUT;22/12/2025;09:00:00;5.663,055;5.676,859;5.661,010;5.662,544;12.708.043.270,23;224.159
WDOFUT;19/12/2025;18:00:00;5.677,370;5.685,550;5.675,325;5.679,926;2.611.373.213,30;45.973
WDOFUT;19/12/2025;17:30:00;5.667,656;5.683,505;5.667,145;5.677,370;5.109.838.373,79;90.036
WDOFUT;19/12/2025;17:00:00;5.664,589;5.668,679;5.662,033;5.667,656;2.893.687.258,64;51.076
WDOFUT;19/12/2025;16:30:00;5.663,055;5.666,123;5.662,033;5.664,589;2.456.174.791,86;43.364
WDOFUT;19/12/2025;16:00:00;5.666,123;5.667,656;5.659,476;5.663,055;4.909.868.003,00;86.704
WDOFUT;19/12/2025;15:30:00;5.663,566;5.668,168;5.663,055;5.666,123;3.936.076.667,91;69.471
WDOFUT;19/12/2025;15:00:00;5.665,100;5.667,656;5.658,965;5.663,566;5.406.299.249,29;95.461
WDOFUT;19/12/2025;14:30:00;5.652,830;5.666,634;5.651,297;5.665,100;6.226.473.881,81;110.028
WDOFUT;19/12/2025;14:00:00;5.645,673;5.655,386;5.644,139;5.652,830;4.042.143.098,77;71.542
WDOFUT;19/12/2025;13:30:00;5.638,004;5.647,207;5.637,493;5.645,673;3.055.289.579,59;54.143
WDOFUT;19/12/2025;13:00:00;5.646,184;5.646,184;5.636,982;5.638,004;5.944.203.547,87;105.381
WDOFUT;19/12/2025;12:30:00;5.642,605;5.646,184;5.636,982;5.646,184;7.437.209.177,29;131.864
WDOFUT;19/12/2025;12:00:00;5.640,049;5.648,229;5.637,493;5.643,117;8.762.434.837,47;155.280
WDOFUT;19/12/2025;11:30:00;5.641,072;5.643,628;5.631,869;5.640,560;14.255.080.498,87;252.839
WDOFUT;19/12/2025;11:00:00;5.646,695;5.652,830;5.639,027;5.641,583;14.018.588.667,77;248.296
