Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;30/12/2025;18:20:00;5.595,865;5.600,937;5.592,821;5.598,908;1.108.959.976,41;19.814
WDOFUT;30/12/2025;18:00:00;5.597,894;5.600,937;5.594,850;5.594,850;1.637.393.651,92;29.250
WDOFUT;30/12/2025;17:40:00;5.598,908;5.603,473;5.593,836;5.597,894;2.349.820.645,77;41.962
WDOFUT;30/12/2025;17:20:00;5.606,517;5.606,517;5.597,894;5.598,908;2.481.784.454,50;44.303
WDOFUT;30/12/2025;17:00:00;5.607,531;5.611,082;5.605,502;5.606,517;1.195.204.637,57;21.312
WDOFUT;30/12/2025;16:40:00;5.606,009;5.610,067;5.606,009;5.608,038;2.029.939.981,63;36.198
WDOFUT;30/12/2025;16:20:00;5.606,517;5.609,560;5.605,502;5.606,517;1.652.040.234,19;29.461
WDOFUT;30/12/2025;16:00:00;5.611,589;5.613,111;5.604,995;5.606,517;2.778.380.133,34;49.538
WDOFUT;30/12/2025;15:40:00;5.613,618;5.617,676;5.609,053;5.611,589;4.634.241.545,78;82.550
WDOFUT;30/12/2025;15:20:00;5.613,111;5.615,140;5.611,082;5.614,125;2.806.152.847,89;49.993
WDOFUT;30/12/2025;15:00:00;5.607,024;5.613,618;5.605,502;5.613,111;2.835.895.203,33;50.562
WDOFUT;30/12/2025;14:40:00;5.612,604;5.613,111;5.605,502;5.606,517;2.632.592.738,20;46.936
WDOFUT;30/12/2025;14:20:00;5.617,169;5.617,676;5.610,575;5.613,111;2.485.528.398,39;44.277
WDOFUT;30/12/2025;14:00:00;5.620,212;5.622,241;5.611,589;5.617,169;3.334.639.656,73;59.378
WDOFUT;30/12/2025;13:40:00;5.617,169;5.624,777;5.617,169;5.620,212;4.159.735.677,54;74.008
WDOFUT;30/12/2025;13:20:00;5.611,082;5.618,183;5.609,053;5.617,676;3.233.822.952,11;57.602
WDOFUT;30/12/2025;13:00:00;5.620,212;5.621,227;5.610,575;5.610,575;6.502.118.241,37;115.791
WDOFUT;30/12/2025;12:40:00;5.613,618;5.622,748;5.612,604;5.619,705;5.792.054.810,49;103.090
WDOFUT;30/12/2025;12:20:00;5.614,125;5.615,140;5.607,531;5.613,618;4.937.908.836,26;88.004
WDOFUT;30/12/2025;12:00:00;5.617,169;5.625,285;5.612,604;5.614,125;6.740.655.576,57;119.958
WDOFUT;30/12/2025;11:40:00;5.615,140;5.619,198;5.610,575;5.617,169;4.752.377.750,78;84.636
WDOFUT;30/12/2025;11:20:00;5.625,285;5.626,299;5.614,125;5.615,140;5.933.471.572,59;105.577
