Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;28/12/2023;18:00:00;172.390;172.568;172.301;172.460;6.485.411.143,18;188.070
WINFUT;28/12/2023;17:00:00;172.384;172.536;172.174;172.390;24.776.788.956,36;718.763
WINFUT;28/12/2023;16:00:00;172.517;172.599;172.301;172.390;25.801.627.704,44;748.125
WINFUT;28/12/2023;15:00:00;172.466;172.657;172.200;172.523;38.873.294.685,68;1.126.904
WINFUT;28/12/2023;14:00:00;172.390;172.580;172.295;172.466;32.861.224.390,01;952.870
WINFUT;28/12/2023;13:00:00;172.720;172.758;172.365;172.396;30.351.022.483,74;879.506
WINFUT;28/12/2023;12:00:00;172.257;172.758;172.161;172.726;41.514.264.623,16;1.203.439
WINFUT;28/12/2023;11:00:00;172.168;172.434;171.958;172.263;58.076.581.723,91;1.686.039
WINFUT;28/12/2023;10:00:00;172.085;172.517;172.003;172.161;56.343.358.854,46;1.635.741
WINFUT;28/12/2023;09:00:00;172.371;172.599;171.920;172.085;38.850.824.262,00;1.128.151
WINFUT;27/12/2023;18:00:00;172.568;172.777;172.542;172.739;7.048.740.322,33;204.144
WINFUT;27/12/2023;17:00:00;172.244;172.593;172.193;172.561;25.266.990.992,31;732.754
WINFUT;27/12/2023;16:00:00;172.181;172.390;172.054;172.244;40.169.848.670,56;1.166.129
WINFUT;27/12/2023;15:00:00;172.346;172.523;172.168;172.181;38.972.500.170,52;1.130.705
WINFUT;27/12/2023;14:00:00;172.422;172.479;172.301;172.346;22.428.414.288,73;650.555
WINFUT;27/12/2023;13:00:00;172.428;172.574;172.339;172.422;27.798.830.710,08;806.059
WINFUT;27/12/2023;12:00:00;171.920;172.460;171.908;172.428;44.597.809.331,67;1.294.724
WINFUT;27/12/2023;11:00:00;171.755;172.079;171.616;171.927;67.966.134.989,48;1.977.544
WINFUT;27/12/2023;10:00:00;171.565;171.838;171.470;171.755;48.282.221.918,25;1.406.483
WINFUT;27/12/2023;09:00:00;171.889;172.212;171.533;171.565;37.429.659.997,33;1.089.117
WINFUT;26/12/2023;18:00:00;171.882;172.079;171.831;171.990;6.968.741.064,44;202.648
WINFUT;26/12/2023;17:00:00;171.755;171.933;171.641;171.876;25.841.930.262,21;751.988
WINFUT;26/12/2023;16:00:00;171.679;171.812;171.533;171.755;29.689.454.483,42;864.698
WINFUT;26/12/2023;15:00:00;171.711;171.863;171.647;171.685;26.047.057.039,72;758.239
WINFUT;26/12/2023;14:00:00;171.857;172.016;171.692;171.711;25.023.488.412,25;727.969
WINFUT;26/12/2023;13:00:00;171.819;171.889;171.730;171.863;14.745.082.944,68;429.103
WINFUT;26/12/2023;12:00:00;171.685;171.965;171.641;171.825;29.785.099.989,94;866.721
WINFUT;26/12/2023;11:00:00;171.685;171.717;171.317;171.692;48.553.627.643,94;1.415.553
WINFUT;26/12/2023;10:00:00;171.273;171.787;171.184;171.679;48.353.612.966,70;1.409.818
WINFUT;26/12/2023;09:00:00;171.076;171.305;170.771;171.273;30.110.988.258,04;880.134
WINFUT;22/12/2023;18:00:00;170.759;171.032;170.740;170.740;7.079.950.217,87;207.160
WINFUT;22/12/2023;17:00:00;170.917;170.968;170.568;170.752;26.613.359.359,00;779.312
WINFUT;22/12/2023;16:00:00;170.892;170.975;170.467;170.911;46.527.139.922,53;1.362.586
WINFUT;22/12/2023;15:00:00;171.241;171.241;170.803;170.898;29.508.498.960,52;863.037
WINFUT;22/12/2023;14:00:00;170.936;171.279;170.892;171.247;36.475.619.656,67;1.065.805
WINFUT;22/12/2023;13:00:00;170.556;171.101;170.479;170.936;41.038.995.799,20;1.201.067
WINFUT;22/12/2023;12:00:00;170.086;170.721;169.997;170.549;54.939.881.459,00;1.611.332
WINFUT;22/12/2023;11:00:00;170.460;170.568;170.035;170.086;61.976.591.933,38;1.819.389
WINFUT;22/12/2023;10:00:00;170.549;170.740;170.162;170.467;79.837.764.100,27;2.341.487
WINFUT;22/12/2023;09:00:00;170.238;170.568;170.143;170.543;32.412.172.082,48;951.136
WINFUT;21/12/2023;18:00:00;170.156;170.416;170.149;170.416;6.653.966.273,89;195.398
WINFUT;21/12/2023;17:00:00;169.699;170.213;169.597;170.156;31.621.308.539,23;930.425
WINFUT;21/12/2023;16:00:00;169.699;169.940;169.483;169.705;37.936.021.089,97;1.117.740
WINFUT;21/12/2023;15:00:00;169.578;169.762;169.248;169.699;48.360.547.688,69;1.425.866
WINFUT;21/12/2023;14:00:00;169.807;169.959;169.464;169.584;52.823.099.775,67;1.556.052
WINFUT;21/12/2023;13:00:00;169.864;170.238;169.737;169.813;47.204.468.474,83;1.388.340
WINFUT;21/12/2023;12:00:00;169.673;169.934;169.369;169.870;58.361.038.504,72;1.719.760
WINFUT;21/12/2023;11:00:00;169.762;170.346;169.438;169.667;78.162.193.964,43;2.300.928
WINFUT;21/12/2023;10:00:00;169.705;170.041;169.419;169.769;80.410.745.529,03;2.368.906
WINFUT;21/12/2023;09:00:00;169.318;169.730;169.185;169.699;31.747.605.657,66;936.206
WINFUT;20/12/2023;18:00:00;168.467;168.550;168.302;168.499;11.237.567.408,07;333.646
WINFUT;20/12/2023;17:00:00;168.772;168.931;168.245;168.467;65.836.102.372,81;1.952.295
WINFUT;20/12/2023;16:00:00;169.648;169.788;168.486;168.766;66.058.661.247,43;1.951.871
WINFUT;20/12/2023;15:00:00;169.991;170.048;169.616;169.648;34.671.317.259,49;1.020.828
WINFUT;20/12/2023;14:00:00;169.724;170.035;169.483;169.984;44.872.785.370,58;1.321.739
WINFUT;20/12/2023;13:00:00;169.477;169.927;169.394;169.724;47.980.269.479,64;1.413.709
