Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;28/12/2023;18:15:00;172.466;172.568;172.434;172.460;2.016.544.846,83;58.458
WINFUT;28/12/2023;18:00:00;172.390;172.498;172.301;172.460;4.468.866.296,35;129.612
WINFUT;28/12/2023;17:45:00;172.466;172.536;172.365;172.390;5.522.364.990,99;160.112
WINFUT;28/12/2023;17:30:00;172.301;172.485;172.282;172.460;5.725.305.785,29;166.048
WINFUT;28/12/2023;17:15:00;172.238;172.390;172.193;172.301;6.032.788.750,94;175.046
WINFUT;28/12/2023;17:00:00;172.384;172.403;172.174;172.238;7.496.329.429,14;217.557
WINFUT;28/12/2023;16:45:00;172.371;172.441;172.301;172.390;6.047.429.513,71;175.412
WINFUT;28/12/2023;16:30:00;172.434;172.504;172.352;172.371;6.455.001.659,28;187.187
WINFUT;28/12/2023;16:15:00;172.460;172.485;172.403;172.428;5.763.862.936,63;167.127
WINFUT;28/12/2023;16:00:00;172.517;172.599;172.447;172.466;7.535.333.594,83;218.399
WINFUT;28/12/2023;15:45:00;172.542;172.631;172.492;172.523;7.479.222.146,81;216.697
WINFUT;28/12/2023;15:30:00;172.580;172.657;172.492;172.542;8.929.175.450,93;258.702
WINFUT;28/12/2023;15:15:00;172.466;172.606;172.447;172.580;7.636.724.652,84;221.313
WINFUT;28/12/2023;15:00:00;172.466;172.530;172.200;172.460;14.828.172.435,10;430.192
WINFUT;28/12/2023;14:45:00;172.466;172.485;172.295;172.466;8.441.035.610,49;244.833
WINFUT;28/12/2023;14:30:00;172.339;172.504;172.320;172.460;7.107.810.915,65;206.097
WINFUT;28/12/2023;14:15:00;172.460;172.580;172.333;172.346;9.693.919.362,46;281.067
WINFUT;28/12/2023;14:00:00;172.390;172.517;172.384;172.460;7.618.458.501,41;220.873
WINFUT;28/12/2023;13:45:00;172.453;172.517;172.365;172.396;6.858.189.648,81;198.868
WINFUT;28/12/2023;13:30:00;172.523;172.561;172.441;172.460;5.655.320.029,90;163.931
WINFUT;28/12/2023;13:15:00;172.606;172.644;172.453;172.530;9.798.509.563,59;283.933
WINFUT;28/12/2023;13:00:00;172.720;172.758;172.593;172.599;8.039.003.241,45;232.774
WINFUT;28/12/2023;12:45:00;172.542;172.758;172.492;172.726;12.222.959.977,89;354.001
WINFUT;28/12/2023;12:30:00;172.549;172.580;172.422;172.549;8.417.765.936,76;243.998
WINFUT;28/12/2023;12:15:00;172.441;172.568;172.371;172.542;10.056.470.679,17;291.551
WINFUT;28/12/2023;12:00:00;172.257;172.466;172.161;172.434;10.817.068.029,34;313.889
WINFUT;28/12/2023;11:45:00;172.117;172.327;172.079;172.263;12.016.355.742,07;348.862
WINFUT;28/12/2023;11:30:00;172.231;172.365;171.958;172.117;22.784.928.412,13;661.670
WINFUT;28/12/2023;11:15:00;172.225;172.434;172.181;172.231;11.125.495.723,19;322.856
WINFUT;28/12/2023;11:00:00;172.168;172.377;172.168;172.231;12.149.801.846,52;352.651
WINFUT;28/12/2023;10:45:00;172.054;172.225;172.003;172.161;12.494.133.224,94;362.920
