Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;09/10/2023;6.003,078;6.011,749;5.940,642;5.957,407;160.784.453.373,37;2.688.711
WDOFUT;06/10/2023;5.990,937;6.055,107;5.966,657;5.969,547;242.505.763.760,92;4.034.020
WDOFUT;05/10/2023;5.994,984;6.019,265;5.974,750;5.994,984;199.040.574.747,30;3.318.372
WDOFUT;04/10/2023;5.968,391;6.008,859;5.945,845;5.981,110;240.904.513.039,61;4.032.812
WDOFUT;03/10/2023;5.895,549;6.003,656;5.885,144;5.997,875;269.417.874.428,17;4.537.192
WDOFUT;02/10/2023;5.882,831;5.896,706;5.847,566;5.877,050;186.731.091.934,08;3.177.140
WDOFUT;29/09/2023;5.825,598;5.846,988;5.792,068;5.846,988;204.020.482.483,55;3.506.045
WDOFUT;28/09/2023;5.856,270;5.891,709;5.827,802;5.849,879;223.182.222.173,32;3.806.231
WDOFUT;27/09/2023;5.794,686;5.902,167;5.794,686;5.860,917;251.912.362.120,72;4.305.063
WDOFUT;26/09/2023;5.783,066;5.805,144;5.756,341;5.797,591;186.965.576.686,20;3.233.990
WDOFUT;25/09/2023;5.750,531;5.784,228;5.740,655;5.777,257;135.417.849.497,18;2.348.614
WDOFUT;22/09/2023;5.716,835;5.742,979;5.703,472;5.740,655;139.069.006.860,76;2.429.948
WDOFUT;21/09/2023;5.695,919;5.746,465;5.690,110;5.743,560;180.117.130.306,37;3.145.168
WDOFUT;20/09/2023;5.652,927;5.680,814;5.633,755;5.677,909;157.426.891.372,73;2.786.369
WDOFUT;19/09/2023;5.641,888;5.674,423;5.633,174;5.665,128;134.128.488.402,93;2.371.668
WDOFUT;18/09/2023;5.675,004;5.679,071;5.636,079;5.654,670;132.887.082.377,94;2.351.639
WDOFUT;15/09/2023;5.667,451;5.681,976;5.658,737;5.670,356;141.524.715.775,19;2.496.959
WDOFUT;14/09/2023;5.727,873;5.733,102;5.663,385;5.670,356;166.496.163.705,31;2.926.901
WDOFUT;13/09/2023;5.772,028;5.785,390;5.700,567;5.726,130;162.720.367.778,54;2.837.474
WDOFUT;12/09/2023;5.760,989;5.787,714;5.749,370;5.763,894;122.739.578.993,41;2.128.060
WDOFUT;11/09/2023;5.783,066;5.795,267;5.734,845;5.744,722;140.338.396.524,23;2.438.325
WDOFUT;08/09/2023;5.811,534;5.823,154;5.790,038;5.815,601;113.661.289.521,90;1.957.030
WDOFUT;06/09/2023;5.802,820;5.826,059;5.778,418;5.808,629;163.539.047.796,90;2.817.180
WDOFUT;05/09/2023;5.788,876;5.815,601;5.779,580;5.795,267;153.082.589.161,66;2.640.212
WDOFUT;04/09/2023;5.757,503;5.766,799;5.725,549;5.762,151;98.176.789.915,10;1.708.814
WDOFUT;01/09/2023;5.765,637;5.777,257;5.716,835;5.772,028;163.432.727.953,14;2.843.848
WDOFUT;31/08/2023;5.697,662;5.788,876;5.676,166;5.780,161;226.311.104.272,09;3.934.160
WDOFUT;30/08/2023;5.670,792;5.709,282;5.649,798;5.709,282;160.680.951.026,76;2.831.359
WDOFUT;29/08/2023;5.695,286;5.720,945;5.659,129;5.665,544;176.974.658.496,20;3.112.482
WDOFUT;28/08/2023;5.692,370;5.732,609;5.678,957;5.690,037;119.267.446.831,92;2.089.495
WDOFUT;25/08/2023;5.699,951;5.722,695;5.671,959;5.688,288;161.835.010.011,77;2.841.467
WDOFUT;24/08/2023;5.690,620;5.708,116;5.670,792;5.703,450;140.357.055.955,73;2.465.254
WDOFUT;23/08/2023;5.755,936;5.772,265;5.660,295;5.674,291;180.267.627.327,80;3.153.988
WDOFUT;22/08/2023;5.802,590;5.802,590;5.755,353;5.771,682;142.537.990.975,28;2.467.209
WDOFUT;21/08/2023;5.808,422;5.840,496;5.795,592;5.822,418;119.306.045.036,10;2.048.920
WDOFUT;18/08/2023;5.823,001;5.848,661;5.796,758;5.810,754;140.830.428.815,76;2.419.926
WDOFUT;17/08/2023;5.816,586;5.845,162;5.800,840;5.821,252;157.758.480.874,27;2.709.177
WDOFUT;16/08/2023;5.820,668;5.839,913;5.790,926;5.835,248;173.614.192.369,85;2.982.621
WDOFUT;15/08/2023;5.823,584;5.848,078;5.802,590;5.833,498;171.247.374.659,51;2.937.982
WDOFUT;14/08/2023;5.752,437;5.818,336;5.748,355;5.806,672;154.247.277.166,30;2.663.017
WDOFUT;11/08/2023;5.708,116;5.748,355;5.692,953;5.745,439;146.132.345.365,32;2.551.572
WDOFUT;10/08/2023;5.726,194;5.732,609;5.669,043;5.729,693;169.197.779.041,00;2.970.616
WDOFUT;09/08/2023;5.732,026;5.757,102;5.708,116;5.740,773;158.127.263.065,64;2.756.039
WDOFUT;08/08/2023;5.778,680;5.788,594;5.727,944;5.741,940;155.913.465.570,83;2.707.404
WDOFUT;07/08/2023;5.709,282;5.758,852;5.704,617;5.742,523;121.106.135.971,03;2.109.553
WDOFUT;04/08/2023;5.767,599;5.772,265;5.680,706;5.712,781;164.352.472.153,22;2.878.157
WDOFUT;03/08/2023;5.681,290;5.771,098;5.677,791;5.767,599;191.275.459.428,80;3.345.324
WDOFUT;02/08/2023;5.629,970;5.654,464;5.606,643;5.641,050;143.548.202.951,28;2.549.493
WDOFUT;01/08/2023;5.545,993;5.630,553;5.545,993;5.621,806;151.833.643.116,56;2.709.925
WDOFUT;31/07/2023;5.552,991;5.585,066;5.530,247;5.543,660;122.262.777.056,08;2.199.955
WDOFUT;28/07/2023;5.547,114;5.564,120;5.508,995;5.555,324;141.287.434.734,70;2.550.143
WDOFUT;27/07/2023;5.543,595;5.585,819;5.526,002;5.565,880;162.672.466.163,22;2.931.834
WDOFUT;26/07/2023;5.567,639;5.580,541;5.541,836;5.558,256;134.555.863.888,16;2.420.200
WDOFUT;25/07/2023;5.548,873;5.588,164;5.538,904;5.581,713;144.783.571.270,94;2.600.065
WDOFUT;24/07/2023;5.603,998;5.616,313;5.546,527;5.553,564;145.354.275.623,58;2.606.928
WDOFUT;21/07/2023;5.662,642;5.664,988;5.591,683;5.616,900;129.753.112.612,43;2.312.168
WDOFUT;20/07/2023;5.630,974;5.654,432;5.603,998;5.636,252;150.787.735.569,04;2.676.768
WDOFUT;19/07/2023;5.661,469;5.667,920;5.619,245;5.630,388;130.913.337.650,33;2.321.514
WDOFUT;18/07/2023;5.650,913;5.675,543;5.637,425;5.658,537;159.002.663.778,23;2.812.134
WDOFUT;17/07/2023;5.647,394;5.703,693;5.642,117;5.653,259;136.371.236.188,18;2.403.891
WDOFUT;14/07/2023;5.651,500;5.664,401;5.618,659;5.636,252;157.145.903.536,07;2.785.230
WDOFUT;13/07/2023;5.648,567;5.680,821;5.632,734;5.645,049;160.290.655.920,64;2.835.029
WDOFUT;12/07/2023;5.708,970;5.721,286;5.630,974;5.670,852;167.117.679.269,30;2.949.617
WDOFUT;11/07/2023;5.766,441;5.795,763;5.711,903;5.716,594;149.221.099.234,87;2.591.190
WDOFUT;10/07/2023;5.733,014;5.774,651;5.718,353;5.772,306;137.010.773.008,09;2.386.572
WDOFUT;07/07/2023;5.796,350;5.816,289;5.710,730;5.740,052;167.148.236.235,98;2.905.909
WDOFUT;06/07/2023;5.712,489;5.833,295;5.704,279;5.796,936;196.228.924.453,86;3.396.570
WDOFUT;05/07/2023;5.709,557;5.738,879;5.697,242;5.714,835;140.356.832.586,74;2.454.365
WDOFUT;04/07/2023;5.656,777;5.716,008;5.638,011;5.706,038;99.686.722.113,97;1.756.572
WDOFUT;03/07/2023;5.654,432;5.671,438;5.610,449;5.667,920;124.335.801.230,24;2.204.205
WDOFUT;30/06/2023;5.730,669;5.741,811;5.639,184;5.642,703;164.513.814.560,25;2.897.133
WDOFUT;29/06/2023;5.709,489;5.742,465;5.689,468;5.725,977;165.244.144.163,93;2.888.578
WDOFUT;28/06/2023;5.673,569;5.737,165;5.665,914;5.715,967;166.773.856.038,03;2.919.093
WDOFUT;27/06/2023;5.618,806;5.674,158;5.597,019;5.670,625;156.632.692.106,72;2.778.824
WDOFUT;26/06/2023;5.635,294;5.637,061;5.607,618;5.620,573;103.400.308.982,08;1.839.553
WDOFUT;23/06/2023;5.647,660;5.667,681;5.618,218;5.644,127;131.267.136.127,60;2.326.353
WDOFUT;22/06/2023;5.621,162;5.647,071;5.603,496;5.627,639;145.103.346.621,91;2.579.035
WDOFUT;21/06/2023;5.652,960;5.680,047;5.615,862;5.615,862;148.029.205.228,77;2.623.749
WDOFUT;20/06/2023;5.647,660;5.672,981;5.632,939;5.652,371;154.851.217.032,25;2.739.826
WDOFUT;19/06/2023;5.694,179;5.702,423;5.617,629;5.639,416;118.866.381.322,74;2.104.965
WDOFUT;16/06/2023;5.680,636;5.725,388;5.675,925;5.687,702;153.613.233.140,98;2.696.011
WDOFUT;15/06/2023;5.700,068;5.721,855;5.662,970;5.684,169;154.040.341.801,49;2.707.611
WDOFUT;14/06/2023;5.741,287;5.750,709;5.666,503;5.691,235;196.940.978.005,26;3.443.338
WDOFUT;13/06/2023;5.753,064;5.766,608;5.729,510;5.747,176;155.136.836.291,35;2.701.754
WDOFUT;12/06/2023;5.772,496;5.793,695;5.747,765;5.748,353;140.754.424.037,32;2.440.536
WDOFUT;09/06/2023;5.813,127;5.827,848;5.741,876;5.768,374;140.574.268.373,63;2.431.030
WDOFUT;07/06/2023;5.806,061;5.834,914;5.797,228;5.831,970;164.167.628.729,47;2.823.458
WDOFUT;06/06/2023;5.837,270;5.863,768;5.797,817;5.811,949;161.028.796.224,72;2.763.419
WDOFUT;05/06/2023;5.888,500;5.889,677;5.813,716;5.839,036;159.323.314.830,17;2.729.965
WDOFUT;02/06/2023;5.923,831;5.925,008;5.855,524;5.870,834;164.298.546.436,66;2.794.849
WDOFUT;01/06/2023;5.967,406;5.989,782;5.926,186;5.940,319;180.279.291.071,66;3.025.740
WDOFUT;31/05/2023;5.988,604;6.072,221;5.982,716;5.986,249;241.097.031.945,91;4.003.403
WDOFUT;30/05/2023;5.930,712;6.002,922;5.921,241;5.966,817;175.231.440.679,41;2.931.988
WDOFUT;29/05/2023;5.924,793;5.947,284;5.891,647;5.945,509;101.433.322.172,91;1.713.161
WDOFUT;26/05/2023;5.943,141;5.961,490;5.898,158;5.921,241;172.866.495.775,11;2.915.301
WDOFUT;25/05/2023;5.869,747;5.976,879;5.859,093;5.968,001;216.458.764.860,91;3.650.636
WDOFUT;24/05/2023;5.884,544;5.885,136;5.849,623;5.878,626;138.213.494.747,54;2.356.301
WDOFUT;23/05/2023;5.905,852;5.922,425;5.869,747;5.896,382;160.737.938.167,50;2.727.030
WDOFUT;22/05/2023;5.930,120;5.937,814;5.875,074;5.893,423;141.326.515.960,74;2.396.368
WDOFUT;19/05/2023;5.878,034;5.937,222;5.867,380;5.930,712;187.566.707.221,84;3.172.258
WDOFUT;18/05/2023;5.875,666;5.912,363;5.873,299;5.895,198;158.464.266.027,55;2.688.254
WDOFUT;17/05/2023;5.865,604;5.900,525;5.842,520;5.863,236;180.154.016.918,08;3.068.747
WDOFUT;16/05/2023;5.811,150;5.881,585;5.802,272;5.865,604;190.379.715.319,16;3.260.559
WDOFUT;15/05/2023;5.845,480;5.858,501;5.802,864;5.812,926;153.969.509.166,53;2.640.870
WDOFUT;12/05/2023;5.863,236;5.889,280;5.829,499;5.847,256;154.856.860.022,96;2.644.096
WDOFUT;11/05/2023;5.891,647;5.924,201;5.854,950;5.862,053;172.441.209.012,57;2.925.054
WDOFUT;10/05/2023;5.928,936;5.934,855;5.871,523;5.878,626;156.051.281.015,35;2.648.768
WDOFUT;09/05/2023;5.955,571;5.989,900;5.913,547;5.930,120;169.552.201.852,33;2.850.491
WDOFUT;08/05/2023;5.892,831;5.968,592;5.878,626;5.959,122;167.347.474.957,32;2.826.062
WDOFUT;05/05/2023;5.928,936;5.959,122;5.860,869;5.893,423;171.342.473.068,27;2.900.757
WDOFUT;04/05/2023;5.924,793;5.991,676;5.913,547;5.933,671;168.819.858.703,38;2.835.831
WDOFUT;03/05/2023;5.973,328;6.013,576;5.928,936;5.946,101;175.883.125.315,46;2.946.425
WDOFUT;02/05/2023;5.953,203;6.017,127;5.945,509;5.998,779;148.104.373.112,26;2.471.843
WDOFUT;28/04/2023;5.946,693;5.978,063;5.931,304;5.937,814;159.514.924.575,05;2.679.156
WDOFUT;27/04/2023;6.004,601;6.016,514;5.923,586;5.927,160;196.748.172.274,76;3.295.357
WDOFUT;26/04/2023;6.016,514;6.046,299;6.001,026;6.013,536;174.913.489.045,48;2.903.908
WDOFUT;25/04/2023;6.017,110;6.060,596;5.996,261;6.033,194;184.627.158.159,65;3.059.829
WDOFUT;24/04/2023;6.045,108;6.064,766;6.002,218;6.004,005;151.936.018.765,53;2.518.150
WDOFUT;20/04/2023;6.065,957;6.067,149;6.006,983;6.023,663;147.103.013.659,54;2.439.530
WDOFUT;19/04/2023;5.980,177;6.072,510;5.971,837;6.055,830;197.388.391.619,37;3.278.698
WDOFUT;18/04/2023;5.870,569;5.962,306;5.859,847;5.949,201;184.476.623.203,75;3.113.997
WDOFUT;17/04/2023;5.873,548;5.917,629;5.848,529;5.897,971;150.969.306.304,19;2.563.573
WDOFUT;14/04/2023;5.894,397;5.927,756;5.840,785;5.860,443;165.870.886.481,86;2.815.542
WDOFUT;13/04/2023;5.880,696;5.899,758;5.844,359;5.885,462;186.220.272.396,71;3.171.704
WDOFUT;12/04/2023;5.988,517;5.990,304;5.870,569;5.877,718;216.615.566.879,72;3.664.956
WDOFUT;11/04/2023;6.040,342;6.046,895;5.960,519;5.982,560;189.267.380.887,04;3.158.495
WDOFUT;10/04/2023;6.045,108;6.087,402;6.023,067;6.061,192;126.086.381.901,26;2.078.779
WDOFUT;06/04/2023;6.032,003;6.077,871;6.026,641;6.050,469;128.225.623.999,07;2.117.342
WDOFUT;05/04/2023;6.066,553;6.073,105;5.994,474;6.026,046;172.742.444.950,68;2.858.788
WDOFUT;04/04/2023;6.045,108;6.099,912;6.042,129;6.066,553;154.596.055.665,59;2.546.098
WDOFUT;03/04/2023;6.050,469;6.080,850;6.032,003;6.062,979;154.423.633.702,21;2.549.026
WDOFUT;31/03/2023;6.115,400;6.115,400;6.051,065;6.061,192;193.149.545.811,75;3.179.935
WDOFUT;30/03/2023;6.112,479;6.180,116;6.069,382;6.100,507;221.896.010.910,83;3.626.029
WDOFUT;29/03/2023;6.184,306;6.207,051;6.139,414;6.151,983;201.766.539.696,70;3.270.213
WDOFUT;28/03/2023;6.223,810;6.223,810;6.166,349;6.187,897;183.178.636.019,33;2.958.086
WDOFUT;27/03/2023;6.292,046;6.293,243;6.223,212;6.229,197;131.684.941.522,39;2.102.793
WDOFUT;24/03/2023;6.380,633;6.403,378;6.280,075;6.290,849;211.521.121.586,01;3.335.365
WDOFUT;23/03/2023;6.243,563;6.356,690;6.239,373;6.352,501;208.536.984.394,05;3.304.686
WDOFUT;22/03/2023;6.292,645;6.331,551;6.241,169;6.286,659;200.006.279.521,53;3.176.944
WDOFUT;21/03/2023;6.268,702;6.304,017;6.258,527;6.290,250;154.212.832.190,48;2.452.743
WDOFUT;20/03/2023;6.327,960;6.341,726;6.280,075;6.286,659;154.712.240.360,13;2.455.183
WDOFUT;17/03/2023;6.290,849;6.344,719;6.281,871;6.337,537;147.754.620.022,24;2.336.903
WDOFUT;16/03/2023;6.338,734;6.379,436;6.275,286;6.279,476;209.385.247.147,54;3.303.909
WDOFUT;15/03/2023;6.374,647;6.400,984;6.331,551;6.352,501;238.495.492.281,14;3.745.531
WDOFUT;14/03/2023;6.292,046;6.321,974;6.272,294;6.312,996;195.885.238.766,21;3.110.303
WDOFUT;13/03/2023;6.268,702;6.348,909;6.263,315;6.305,214;250.197.171.172,18;3.967.710
WDOFUT;10/03/2023;6.195,080;6.278,878;6.195,080;6.266,907;219.286.038.973,99;3.515.759
WDOFUT;09/03/2023;6.175,926;6.218,423;6.145,399;6.210,044;206.657.294.294,23;3.344.680
WDOFUT;08/03/2023;6.235,183;6.239,373;6.136,421;6.187,298;210.939.681.942,55;3.410.498
WDOFUT;07/03/2023;6.220,818;6.264,512;6.203,459;6.247,753;168.137.747.192,43;2.694.768
WDOFUT;06/03/2023;6.270,498;6.281,272;6.201,664;6.208,248;161.149.026.243,85;2.580.555
WDOFUT;03/03/2023;6.255,534;6.298,032;6.241,169;6.257,330;159.358.492.079,15;2.542.097
WDOFUT;02/03/2023;6.254,935;6.297,433;6.240,570;6.273,491;185.931.088.850,42;2.964.490
WDOFUT;01/03/2023;6.287,856;6.301,623;6.233,387;6.238,774;192.075.221.278,41;3.064.395
WDOFUT;28/02/2023;6.263,315;6.321,375;6.240,570;6.310,003;193.508.585.823,37;3.080.005
WDOFUT;27/02/2023;6.255,453;6.283,164;6.231,959;6.268,104;204.424.118.852,67;3.265.559
WDOFUT;24/02/2023;6.219,911;6.288,586;6.206,658;6.283,767;180.405.508.646,94;2.886.498
WDOFUT;23/02/2023;6.202,441;6.242,200;6.163,284;6.195,814;194.239.312.532,65;3.134.764
WDOFUT;22/02/2023;6.255,453;6.287,983;6.213,887;6.216,899;112.318.011.681,56;1.797.931
WDOFUT;17/02/2023;6.317,502;6.339,791;6.213,887;6.235,573;184.333.274.691,33;2.940.690
WDOFUT;16/02/2023;6.283,164;6.350,032;6.272,923;6.298,827;214.553.637.479,29;3.397.641
WDOFUT;15/02/2023;6.276,538;6.324,731;6.266,297;6.298,827;208.521.431.923,48;3.310.906
WDOFUT;14/02/2023;6.225,332;6.313,285;6.192,802;6.269,309;267.793.622.159,37;4.290.412
WDOFUT;13/02/2023;6.310,875;6.316,297;6.228,947;6.230,754;185.092.202.684,53;2.953.559
WDOFUT;10/02/2023;6.410,876;6.413,888;6.294,008;6.303,646;191.395.920.122,35;3.016.873
WDOFUT;09/02/2023;6.265,092;6.397,020;6.251,839;6.396,418;250.660.624.790,52;3.961.034
WDOFUT;08/02/2023;6.277,140;6.340,393;6.244,610;6.286,176;203.413.262.961,38;3.234.284
WDOFUT;07/02/2023;6.216,899;6.309,670;6.206,055;6.304,249;226.613.487.212,57;3.620.969
WDOFUT;06/02/2023;6.242,802;6.305,453;6.215,091;6.224,730;206.926.708.382,26;3.302.552
WDOFUT;03/02/2023;6.168,103;6.245,815;6.109,067;6.236,176;218.305.125.059,83;3.532.401
WDOFUT;02/02/2023;6.087,982;6.119,308;5.980,151;6.113,284;238.306.364.433,69;3.936.172
WDOFUT;01/02/2023;6.126,537;6.187,380;6.104,248;6.116,898;212.455.608.500,08;3.461.491
WDOFUT;31/01/2023;6.224,730;6.224,730;6.139,790;6.142,802;168.334.365.754,52;2.726.780
WDOFUT;30/01/2023;6.203,664;6.219,406;6.157,648;6.200,031;171.189.841.638,71;2.767.447
WDOFUT;27/01/2023;6.166,730;6.200,637;6.127,375;6.189,133;182.413.590.572,80;2.960.553
WDOFUT;26/01/2023;6.150,382;6.203,664;6.132,218;6.147,355;208.155.223.646,88;3.375.578
WDOFUT;25/01/2023;6.245,442;6.246,652;6.144,933;6.152,804;195.544.435.677,42;3.161.440
WDOFUT;24/01/2023;6.322,336;6.331,419;6.227,277;6.232,727;162.180.283.186,99;2.588.166
WDOFUT;23/01/2023;6.321,731;6.333,840;6.264,817;6.319,915;191.804.940.603,19;3.044.404
WDOFUT;20/01/2023;6.279,348;6.358,059;6.267,844;6.321,731;194.541.524.482,07;3.080.763
WDOFUT;19/01/2023;6.369,563;6.380,462;6.268,449;6.275,110;215.164.843.834,13;3.403.898
WDOFUT;18/01/2023;6.183,078;6.299,934;6.149,172;6.296,907;219.934.349.017,00;3.544.369
WDOFUT;17/01/2023;6.259,973;6.264,817;6.188,527;6.193,371;169.554.051.892,41;2.726.731
WDOFUT;16/01/2023;6.223,039;6.271,477;6.187,922;6.255,735;131.596.018.081,45;2.114.521
WDOFUT;13/01/2023;6.211,535;6.263,606;6.170,968;6.189,738;178.097.704.656,39;2.868.830
WDOFUT;12/01/2023;6.282,375;6.304,778;6.161,281;6.208,508;250.747.341.045,77;4.022.505
WDOFUT;11/01/2023;6.326,575;6.364,719;6.273,899;6.275,715;201.714.077.637,04;3.192.962
WDOFUT;10/01/2023;6.394,993;6.418,001;6.322,336;6.327,180;175.804.702.581,05;2.762.071
WDOFUT;09/01/2023;6.424,056;6.459,173;6.383,489;6.394,993;195.745.906.882,29;3.049.408
WDOFUT;06/01/2023;6.526,986;6.536,068;6.351,399;6.368,958;214.873.470.881,95;3.339.990
WDOFUT;05/01/2023;6.604,486;6.611,146;6.512,455;6.516,087;197.910.007.670,25;3.017.877
WDOFUT;04/01/2023;6.629,916;6.671,088;6.606,303;6.614,174;210.149.474.030,63;3.166.360
WDOFUT;03/01/2023;6.566,947;6.671,694;6.503,373;6.665,639;224.619.240.958,00;3.416.241
WDOFUT;02/01/2023;6.450,696;6.539,095;6.442,825;6.539,095;116.886.586.849,14;1.794.516
WDOFUT;29/12/2022;6.393,782;6.464,017;6.327,180;6.444,036;158.685.562.393,75;2.482.948
WDOFUT;28/12/2022;6.410,710;6.438,707;6.364,454;6.415,579;145.588.572.153,67;2.272.017
WDOFUT;27/12/2022;6.325,502;6.455,749;6.323,676;6.447,228;176.380.473.671,95;2.746.919
WDOFUT;26/12/2022;6.282,898;6.362,020;6.275,594;6.355,325;66.463.857.072,76;1.050.907
WDOFUT;23/12/2022;6.302,982;6.309,069;6.233,598;6.282,898;147.698.230.377,42;2.353.485
WDOFUT;22/12/2022;6.348,021;6.368,106;6.287,767;6.295,679;177.143.677.699,66;2.802.470
WDOFUT;21/12/2022;6.340,717;6.363,845;6.288,984;6.335,848;201.587.175.201,84;3.183.616
WDOFUT;20/12/2022;6.461,226;6.494,701;6.311,503;6.341,326;235.548.952.067,95;3.686.488
WDOFUT;19/12/2022;6.512,351;6.516,003;6.453,923;6.465,487;174.889.312.227,47;2.697.529
