Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;30/12/2021;18:15:00;166.272;166.476;166.091;166.319;2.280.128.350,53;68.556
WINFUT;30/12/2021;18:00:00;166.334;166.397;166.138;166.280;4.420.890.179,71;132.965
WINFUT;30/12/2021;17:45:00;166.468;166.476;166.201;166.334;8.246.628.218,60;247.892
WINFUT;30/12/2021;17:30:00;166.712;166.822;166.397;166.476;9.079.260.883,28;272.497
WINFUT;30/12/2021;17:15:00;166.688;166.735;166.578;166.712;6.031.840.566,72;180.961
WINFUT;30/12/2021;17:00:00;166.853;166.916;166.664;166.688;6.327.310.165,63;189.699
WINFUT;30/12/2021;16:45:00;166.947;166.963;166.814;166.845;5.068.333.230,07;151.854
WINFUT;30/12/2021;16:30:00;166.892;166.994;166.829;166.955;4.604.600.675,18;137.921
WINFUT;30/12/2021;16:15:00;166.971;167.041;166.861;166.892;4.617.782.569,29;138.304
WINFUT;30/12/2021;16:00:00;167.018;167.018;166.861;166.979;5.141.064.146,28;153.979
WINFUT;30/12/2021;15:45:00;166.947;167.065;166.853;167.010;7.153.480.779,07;214.214
WINFUT;30/12/2021;15:30:00;167.010;167.089;166.908;166.947;4.842.763.626,53;144.992
WINFUT;30/12/2021;15:15:00;167.057;167.112;166.955;167.010;5.424.783.528,16;162.406
WINFUT;30/12/2021;15:00:00;167.034;167.175;166.900;167.057;7.920.357.841,45;237.091
WINFUT;30/12/2021;14:45:00;166.924;167.073;166.829;167.034;8.526.835.052,57;255.393
WINFUT;30/12/2021;14:30:00;167.144;167.175;166.884;166.924;6.696.012.779,10;200.446
WINFUT;30/12/2021;14:15:00;166.869;167.301;166.814;167.144;13.193.500.910,37;394.781
WINFUT;30/12/2021;14:00:00;166.884;167.026;166.790;166.869;9.416.814.891,35;282.092
WINFUT;30/12/2021;13:45:00;166.515;166.924;166.515;166.884;9.862.910.788,36;295.756
WINFUT;30/12/2021;13:30:00;166.295;166.554;166.185;166.515;7.949.653.224,44;238.844
WINFUT;30/12/2021;13:15:00;166.311;166.366;166.115;166.295;8.789.220.797,18;264.359
WINFUT;30/12/2021;13:00:00;166.452;166.602;166.225;166.311;9.190.884.559,41;276.108
WINFUT;30/12/2021;12:45:00;166.303;166.507;166.201;166.460;9.429.633.927,18;283.438
WINFUT;30/12/2021;12:30:00;166.657;166.782;166.256;166.303;11.384.219.088,31;341.914
WINFUT;30/12/2021;12:15:00;166.397;166.688;166.170;166.657;12.687.079.195,81;381.093
WINFUT;30/12/2021;12:00:00;166.586;166.798;166.217;166.397;15.550.903.054,65;466.890
WINFUT;30/12/2021;11:45:00;166.405;166.939;166.256;166.594;17.341.702.195,46;520.369
WINFUT;30/12/2021;11:30:00;165.926;166.727;165.847;166.413;24.624.027.942,57;739.988
WINFUT;30/12/2021;11:15:00;165.604;166.130;165.368;165.926;20.809.826.576,94;627.646
WINFUT;30/12/2021;11:00:00;166.154;166.342;165.604;165.604;22.150.544.089,59;667.243
WINFUT;30/12/2021;10:45:00;166.044;166.594;165.981;166.154;23.812.273.363,54;716.031
WINFUT;30/12/2021;10:30:00;166.366;166.492;165.792;166.052;21.173.634.235,30;637.090
WINFUT;30/12/2021;10:15:00;166.170;166.523;165.722;166.366;23.432.810.411,20;705.851
WINFUT;30/12/2021;10:00:00;166.240;166.492;166.075;166.170;22.523.101.061,21;677.289
WINFUT;30/12/2021;09:45:00;165.950;166.248;165.902;166.248;13.504.114.440,76;406.590
WINFUT;30/12/2021;09:30:00;165.690;165.989;165.588;165.950;11.080.796.691,25;334.120
WINFUT;30/12/2021;09:15:00;165.745;165.816;165.337;165.690;14.079.171.808,95;425.100
WINFUT;30/12/2021;09:00:00;165.274;165.745;165.243;165.745;9.179.254.771,80;277.280
WINFUT;29/12/2021;18:15:00;165.211;165.235;164.952;164.952;2.474.679.425,62;74.928
WINFUT;29/12/2021;18:00:00;165.140;165.376;165.133;165.211;4.249.608.812,23;128.564
WINFUT;29/12/2021;17:45:00;165.415;165.486;165.133;165.140;6.036.743.175,98;182.574
WINFUT;29/12/2021;17:30:00;165.463;165.549;165.360;165.423;5.912.157.990,11;178.669
WINFUT;29/12/2021;17:15:00;165.329;165.486;165.250;165.470;5.379.157.833,33;162.619
WINFUT;29/12/2021;17:00:00;165.360;165.415;165.227;165.321;5.992.307.324,07;181.232
WINFUT;29/12/2021;16:45:00;165.518;165.541;165.290;165.360;6.992.612.217,65;211.355
