Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;27/10/2021;171.328;174.160;170.507;172.198;699.914.574.350,07;20.262.130
WINFUT;26/10/2021;174.351;174.367;170.746;171.488;788.878.881.089,02;22.908.215
WINFUT;25/10/2021;172.134;176.018;171.097;174.822;743.812.096.748,21;21.379.356
WINFUT;22/10/2021;172.046;173.665;165.362;170.690;897.054.587.812,95;26.444.600
WINFUT;21/10/2021;173.211;176.210;170.044;173.338;885.240.534.729,50;25.466.913
WINFUT;20/10/2021;179.288;180.477;175.213;175.587;846.290.481.462,42;23.667.581
WINFUT;19/10/2021;183.276;183.292;176.880;178.905;836.845.578.353,60;23.257.211
WINFUT;18/10/2021;183.548;185.143;181.458;183.915;688.089.733.202,99;18.766.110
WINFUT;15/10/2021;183.245;184.951;182.032;184.345;601.740.228.764,68;16.365.213
WINFUT;14/10/2021;183.923;184.297;181.458;182.902;637.811.776.335,05;17.469.374
WINFUT;13/10/2021;180.852;184.154;180.493;182.407;700.023.249.789,43;19.190.416
WINFUT;11/10/2021;182.626;183.852;180.690;180.852;691.461.516.774,36;18.952.546
WINFUT;08/10/2021;179.634;184.699;179.472;182.304;742.495.379.851,97;20.354.447
WINFUT;07/10/2021;180.311;180.311;178.230;179.045;750.836.920.711,48;20.965.640
WINFUT;06/10/2021;176.318;178.738;174.431;178.585;863.231.294.691,43;24.490.167
WINFUT;05/10/2021;179.190;180.392;177.561;177.948;783.394.499.061,95;21.886.869
WINFUT;04/10/2021;181.174;181.368;177.302;178.109;757.973.358.974,46;21.195.990
WINFUT;01/10/2021;179.158;182.546;178.964;182.497;705.830.758.681,47;19.512.943
WINFUT;30/09/2021;180.126;181.521;178.206;178.577;813.522.765.597,36;22.560.037
WINFUT;29/09/2021;178.593;181.005;178.254;179.303;774.646.540.604,62;21.559.767
WINFUT;28/09/2021;181.586;182.884;177.431;177.496;807.400.975.442,74;22.428.217
WINFUT;27/09/2021;184.046;185.716;181.263;182.949;746.095.626.124,74;20.373.769
WINFUT;24/09/2021;182.731;183.627;181.747;183.514;638.423.822.466,43;17.461.946
WINFUT;23/09/2021;182.134;184.949;181.771;183.933;653.353.330.830,44;17.790.865
WINFUT;22/09/2021;179.884;183.280;179.884;181.392;720.035.403.956,05;19.808.576
WINFUT;21/09/2021;178.432;179.384;176.133;177.851;817.184.189.938,19;22.975.214
WINFUT;20/09/2021;176.181;177.730;173.914;176.996;781.096.524.801,81;22.258.913
WINFUT;17/09/2021;183.562;184.151;179.408;179.408;681.235.741.143,38;18.788.141
WINFUT;16/09/2021;185.280;185.740;183.441;184.578;664.038.170.746,89;18.006.376
WINFUT;15/09/2021;188.192;188.725;185.700;186.498;654.590.775.470,39;17.525.589
WINFUT;14/09/2021;187.628;189.943;187.111;188.596;745.862.973.289,44;19.757.567
WINFUT;13/09/2021;186.498;189.701;186.361;188.241;772.911.224.509,21;20.527.719
WINFUT;10/09/2021;189.160;190.685;184.562;185.014;776.500.714.543,51;20.727.954
WINFUT;09/09/2021;184.837;189.152;182.005;188.886;942.822.628.414,38;25.608.553
WINFUT;08/09/2021;188.999;190.338;183.223;183.643;889.282.766.897,61;23.855.417
WINFUT;06/09/2021;189.080;191.314;187.999;190.967;532.042.485.356,96;14.006.225
WINFUT;03/09/2021;189.830;190.935;187.281;188.523;750.612.748.889,17;19.873.990
WINFUT;02/09/2021;192.943;193.169;188.628;189.015;854.055.489.412,41;22.358.190
WINFUT;01/09/2021;192.629;194.589;191.379;192.274;785.596.961.260,82;20.338.473
WINFUT;31/08/2021;193.903;194.879;191.040;192.306;832.414.342.285,30;21.567.043
WINFUT;30/08/2021;195.404;195.533;193.435;194.613;672.546.096.361,94;17.298.271
WINFUT;27/08/2021;193.573;195.855;193.048;194.968;630.493.846.335,57;16.202.875
WINFUT;26/08/2021;195.291;196.114;192.032;192.911;808.565.754.844,96;20.805.109
WINFUT;25/08/2021;195.444;196.162;193.347;195.839;738.231.311.781,69;18.972.946
WINFUT;24/08/2021;191.838;195.654;191.790;195.654;729.355.911.179,13;18.753.377
WINFUT;23/08/2021;192.467;192.943;189.959;190.467;771.724.506.526,71;20.190.189
WINFUT;20/08/2021;189.209;192.242;187.829;191.879;746.642.910.391,32;19.632.485
WINFUT;19/08/2021;185.853;191.040;185.248;190.435;939.545.679.482,13;24.927.564
WINFUT;18/08/2021;191.806;193.089;187.902;188.692;880.309.198.638,98;23.094.955
WINFUT;17/08/2021;194.209;194.249;189.171;190.685;1.005.275.065.737,91;26.212.646
WINFUT;16/08/2021;196.219;196.561;193.208;194.721;798.900.642.088,65;20.537.955
WINFUT;13/08/2021;196.772;197.497;195.226;197.269;759.929.102.432,20;19.329.100
WINFUT;12/08/2021;199.214;199.320;195.926;196.463;753.557.707.995,76;19.088.606
WINFUT;11/08/2021;199.759;200.044;196.715;198.791;797.657.315.027,25;20.083.892
WINFUT;10/08/2021;200.671;201.281;198.823;199.312;772.962.615.783,75;19.298.498
WINFUT;09/08/2021;199.393;201.493;198.840;200.231;734.481.856.519,77;18.340.996
WINFUT;06/08/2021;197.798;200.972;197.114;200.321;678.090.627.712,56;17.005.303
WINFUT;05/08/2021;200.614;201.509;196.683;197.114;810.186.793.223,98;20.283.425
WINFUT;04/08/2021;200.581;201.542;197.171;198.612;857.781.402.325,93;21.535.442
WINFUT;03/08/2021;200.565;201.867;196.878;200.581;878.741.901.011,90;22.016.279
WINFUT;02/08/2021;201.338;203.145;198.555;200.500;854.263.322.855,07;21.173.113
WINFUT;30/07/2021;203.202;203.861;198.254;199.133;831.685.740.759,52;20.658.210
WINFUT;29/07/2021;205.765;206.954;203.690;204.260;791.022.639.009,17;19.291.308
WINFUT;28/07/2021;203.885;206.815;203.853;205.586;791.836.670.518,37;19.305.780
WINFUT;27/07/2021;204.870;205.017;201.745;203.080;741.672.440.800,58;18.246.810
WINFUT;26/07/2021;203.641;206.034;203.487;205.440;628.227.963.490,32;15.307.632
WINFUT;23/07/2021;206.555;206.628;202.949;203.438;655.584.808.705,81;16.028.357
WINFUT;22/07/2021;205.822;206.425;204.585;206.026;709.257.667.204,88;17.262.828
WINFUT;21/07/2021;204.683;205.920;204.325;205.782;756.933.887.155,56;18.448.486
WINFUT;20/07/2021;204.569;205.188;201.680;204.406;894.056.152.531,92;21.960.209
WINFUT;19/07/2021;203.055;203.771;201.281;203.560;899.471.860.536,54;22.219.955
WINFUT;16/07/2021;208.581;209.208;205.383;205.831;763.198.026.214,56;18.378.380
WINFUT;15/07/2021;209.273;210.762;207.214;208.419;883.222.072.637,50;21.129.032
WINFUT;14/07/2021;209.859;211.829;209.208;209.973;911.484.478.503,88;21.675.259
WINFUT;13/07/2021;208.630;209.957;206.425;209.680;860.365.910.341,89;20.670.687
WINFUT;12/07/2021;205.985;209.159;205.350;209.159;717.596.982.712,25;17.303.921
WINFUT;08/07/2021;204.569;205.806;203.015;204.602;845.268.280.047,96;20.676.648
WINFUT;07/07/2021;205.057;207.930;204.553;207.361;804.297.027.465,94;19.486.281
WINFUT;06/07/2021;207.572;207.735;203.951;204.048;818.291.117.505,92;19.925.231
WINFUT;05/07/2021;208.345;208.728;206.742;207.857;586.889.174.316,96;14.128.714
WINFUT;02/07/2021;205.578;209.045;205.220;209.029;716.600.661.630,86;17.271.363
WINFUT;01/07/2021;207.426;207.914;204.252;205.220;889.707.222.937,24;21.620.870
WINFUT;30/06/2021;207.369;208.077;206.311;206.693;816.980.684.010,04;19.711.908
WINFUT;29/06/2021;208.183;208.508;206.335;207.979;779.738.748.576,67;18.784.731
WINFUT;28/06/2021;208.419;209.590;206.628;208.345;781.215.329.449,20;18.774.418
WINFUT;25/06/2021;212.065;212.333;207.100;208.581;805.273.755.727,07;19.161.765
WINFUT;24/06/2021;211.088;212.130;210.787;211.804;698.269.763.485,42;16.508.928
WINFUT;23/06/2021;211.210;212.651;209.704;210.364;725.582.841.434,79;17.181.714
WINFUT;22/06/2021;211.462;211.487;209.127;211.210;788.165.284.739,20;18.760.094
WINFUT;21/06/2021;209.965;211.975;209.574;211.438;676.357.368.810,06;16.042.274
WINFUT;18/06/2021;210.543;210.917;208.752;209.175;846.463.645.879,89;20.191.211
WINFUT;17/06/2021;211.357;212.813;208.874;210.445;879.693.261.456,18;20.856.293
WINFUT;16/06/2021;212.748;213.497;210.111;211.511;874.953.304.012,97;20.603.446
WINFUT;15/06/2021;213.704;213.712;211.827;213.204;851.016.026.176,12;19.979.054
WINFUT;14/06/2021;212.688;214.966;212.507;213.425;726.128.239.780,91;16.991.161
WINFUT;11/06/2021;213.712;213.778;210.852;212.360;631.047.003.383,91;14.867.216
WINFUT;10/06/2021;212.753;214.163;212.262;213.245;839.251.044.105,25;19.671.826
WINFUT;09/06/2021;213.147;214.655;212.040;212.696;883.629.404.552,76;20.707.106
WINFUT;08/06/2021;214.073;214.548;211.966;213.122;841.348.293.993,46;19.705.616
WINFUT;07/06/2021;213.368;215.310;212.360;213.925;771.557.752.869,47;18.050.957
WINFUT;04/06/2021;211.614;213.540;211.614;213.212;676.582.928.461,64;15.915.099
WINFUT;02/06/2021;210.229;212.548;209.885;212.147;672.367.980.430,85;15.899.265
WINFUT;01/06/2021;207.508;210.721;207.090;210.508;638.448.395.710,75;15.208.910
WINFUT;31/05/2021;205.730;207.082;205.525;206.754;468.621.200.734,89;11.353.150
WINFUT;28/05/2021;204.623;206.328;203.820;205.730;555.755.639.206,05;13.552.662
WINFUT;27/05/2021;203.066;204.459;202.632;204.230;641.169.517.634,98;15.738.571
WINFUT;26/05/2021;202.460;204.082;202.435;203.066;565.340.087.136,65;13.901.269
WINFUT;25/05/2021;203.353;204.771;201.427;202.124;649.271.416.732,75;15.984.650
WINFUT;24/05/2021;201.526;203.943;201.116;203.476;555.491.643.193,39;13.710.469
WINFUT;21/05/2021;201.927;202.009;199.821;201.206;483.607.971.952,53;12.046.338
WINFUT;20/05/2021;201.591;201.968;200.460;201.181;597.422.808.586,51;14.851.364
WINFUT;19/05/2021;199.895;202.419;199.460;201.771;719.386.096.188,23;17.915.423
WINFUT;18/05/2021;202.509;202.984;201.132;201.444;710.241.013.728,32;17.585.770
WINFUT;17/05/2021;199.042;202.214;198.878;201.624;546.877.857.231,24;13.626.462
WINFUT;14/05/2021;199.173;200.747;198.633;199.739;663.524.514.766,15;16.604.769
WINFUT;13/05/2021;196.871;199.518;196.412;198.280;707.511.768.164,36;17.847.990
WINFUT;12/05/2021;201.206;201.435;196.117;196.526;732.954.969.791,83;18.463.110
WINFUT;11/05/2021;198.805;202.017;197.452;201.542;711.593.558.201,79;17.805.021
WINFUT;10/05/2021;200.452;201.681;200.042;200.296;593.300.490.737,78;14.774.841
WINFUT;07/05/2021;197.723;201.124;197.313;200.632;540.579.205.636,91;13.595.787
WINFUT;06/05/2021;196.731;197.379;195.576;197.313;657.452.014.471,78;16.740.965
WINFUT;05/05/2021;194.559;197.026;194.182;196.764;596.170.621.658,16;15.218.841
WINFUT;04/05/2021;195.477;196.198;193.273;193.707;681.760.110.333,25;17.525.644
WINFUT;03/05/2021;196.362;197.239;194.748;195.912;632.838.444.831,68;16.151.559
WINFUT;30/04/2021;196.748;197.575;194.895;195.141;715.332.716.044,27;18.203.378
WINFUT;29/04/2021;199.485;200.050;196.821;197.125;659.714.251.661,74;16.651.857
WINFUT;28/04/2021;196.051;199.952;195.912;199.903;569.208.324.112,70;14.358.899
WINFUT;27/04/2021;198.821;199.214;195.313;195.379;646.322.704.852,49;16.369.712
WINFUT;26/04/2021;199.083;199.559;196.928;198.805;568.738.918.280,18;14.324.901
WINFUT;23/04/2021;197.838;198.837;197.182;198.690;562.112.043.048,05;14.198.088
WINFUT;22/04/2021;197.960;199.083;196.059;197.108;718.171.107.294,54;18.180.736
WINFUT;20/04/2021;198.165;199.583;197.108;197.133;647.428.810.179,07;16.341.270
WINFUT;19/04/2021;199.149;200.747;198.411;198.895;650.852.471.616,66;16.312.242
WINFUT;16/04/2021;198.657;199.739;197.706;199.346;633.475.297.473,65;15.934.262
WINFUT;15/04/2021;198.329;199.772;197.575;198.739;675.039.295.208,17;16.995.081
WINFUT;14/04/2021;195.854;198.936;195.854;198.042;491.201.446.449,78;12.422.526
WINFUT;13/04/2021;194.626;196.949;194.173;196.035;604.529.738.140,16;15.447.179
WINFUT;12/04/2021;193.506;195.936;193.432;195.549;560.141.224.636,89;14.354.990
WINFUT;09/04/2021;194.437;195.516;193.061;194.041;606.291.874.537,37;15.606.209
WINFUT;08/04/2021;194.774;196.051;193.399;194.783;617.145.318.538,21;15.861.803
WINFUT;07/04/2021;193.745;195.194;192.197;194.363;682.181.045.897,54;17.600.816
WINFUT;06/04/2021;193.201;194.799;192.888;194.033;690.065.612.845,38;17.807.985
WINFUT;05/04/2021;190.401;194.091;190.385;193.712;659.596.934.419,25;17.116.295
WINFUT;01/04/2021;192.946;193.572;188.902;189.001;650.911.693.092,08;17.039.899
WINFUT;31/03/2021;192.518;193.300;190.936;192.114;635.391.425.973,58;16.538.747
WINFUT;30/03/2021;190.088;193.037;188.877;192.699;674.424.496.885,80;17.605.230
WINFUT;29/03/2021;188.276;190.739;187.403;190.434;700.039.293.442,89;18.494.045
WINFUT;26/03/2021;187.346;190.302;186.390;188.762;628.735.012.965,21;16.664.283
WINFUT;25/03/2021;184.191;187.988;182.577;186.983;687.202.922.328,32;18.512.516
WINFUT;24/03/2021;187.098;189.347;183.886;184.133;651.032.194.254,71;17.353.434
WINFUT;23/03/2021;188.490;190.632;186.176;186.464;684.369.163.385,48;18.146.743
WINFUT;22/03/2021;191.324;191.365;187.173;190.121;603.482.247.469,65;15.961.472
WINFUT;19/03/2021;189.775;192.065;188.960;190.862;580.122.765.551,82;15.220.216
WINFUT;18/03/2021;191.645;193.564;188.416;189.923;694.826.276.633,58;18.189.229
WINFUT;17/03/2021;187.197;192.625;186.357;192.081;588.974.982.876,36;15.558.176
WINFUT;16/03/2021;189.767;189.858;186.777;188.177;534.334.964.778,74;14.188.006
WINFUT;15/03/2021;188.581;189.833;186.991;189.429;547.752.367.428,22;14.528.346
WINFUT;12/03/2021;187.733;188.672;186.629;188.029;547.052.810.448,14;14.569.552
WINFUT;11/03/2021;187.889;189.866;186.678;188.795;632.295.457.458,25;16.795.158
WINFUT;10/03/2021;183.746;186.547;181.103;186.127;769.857.077.702,34;20.903.513
WINFUT;09/03/2021;182.017;185.995;180.213;183.087;798.040.396.219,23;21.793.588
WINFUT;08/03/2021;188.029;188.927;179.505;179.546;958.316.837.753,04;25.700.481
WINFUT;05/03/2021;187.230;190.475;185.171;190.195;751.184.896.490,98;19.939.752
WINFUT;04/03/2021;183.829;188.935;182.840;186.876;891.324.971.402,91;23.949.689
WINFUT;03/03/2021;185.558;185.764;177.158;183.392;934.760.948.903,41;25.805.130
WINFUT;02/03/2021;181.193;185.525;176.795;184.455;878.008.622.562,12;24.317.810
WINFUT;01/03/2021;183.417;185.591;181.292;181.967;786.906.584.303,66;21.406.831
WINFUT;26/02/2021;184.891;187.222;180.806;180.864;836.243.598.851,32;22.690.466
WINFUT;25/02/2021;191.076;192.262;184.183;184.488;842.787.344.945,72;22.300.423
WINFUT;24/02/2021;190.278;191.669;189.009;190.986;673.946.553.817,54;17.687.704
WINFUT;23/02/2021;186.135;190.665;186.052;190.278;771.849.191.755,97;20.481.916
WINFUT;22/02/2021;186.085;188.770;184.059;184.702;671.734.572.256,38;18.026.377
WINFUT;19/02/2021;195.112;196.710;194.321;194.733;661.112.470.415,34;16.914.200
WINFUT;18/02/2021;198.654;199.395;195.400;196.348;721.965.129.190,72;18.290.563
WINFUT;17/02/2021;197.163;198.983;196.068;198.950;326.367.751.040,71;8.248.814
WINFUT;12/02/2021;196.961;198.235;195.331;197.888;642.574.332.621,55;16.321.533
WINFUT;11/02/2021;196.357;199.137;195.951;197.937;738.093.201.014,97;18.674.547
WINFUT;10/02/2021;198.186;198.459;195.008;195.596;762.179.209.170,64;19.404.745
WINFUT;09/02/2021;197.937;198.566;195.579;197.772;756.713.655.580,74;19.160.496
WINFUT;08/02/2021;199.460;200.064;197.011;198.053;748.862.740.885,68;18.845.458
WINFUT;05/02/2021;198.061;200.577;197.548;199.427;673.457.154.634,60;16.914.604
WINFUT;04/02/2021;198.781;199.733;196.655;196.862;701.625.584.210,71;17.712.708
WINFUT;03/02/2021;196.837;199.228;196.200;198.335;743.827.118.088,64;18.803.043
WINFUT;02/02/2021;196.092;198.459;194.809;196.299;809.825.133.534,94;20.612.170
WINFUT;01/02/2021;192.559;195.273;191.417;194.379;746.306.583.173,39;19.286.263
WINFUT;29/01/2021;196.282;196.415;189.844;190.324;828.326.900.847,53;21.434.219
WINFUT;28/01/2021;191.441;197.730;191.094;197.482;749.730.030.869,08;19.233.127
WINFUT;27/01/2021;191.557;195.074;190.026;191.152;810.984.343.920,98;21.073.155
WINFUT;26/01/2021;193.287;197.267;192.062;192.476;719.519.170.349,59;18.462.019
WINFUT;22/01/2021;193.386;195.198;192.087;194.462;620.726.104.896,02;16.054.780
WINFUT;21/01/2021;198.930;199.129;194.867;195.620;643.129.272.299,35;16.335.767
WINFUT;20/01/2021;199.559;201.115;196.398;198.095;639.168.394.298,26;16.075.005
WINFUT;19/01/2021;202.232;202.638;197.366;199.634;751.030.784.009,11;18.821.011
WINFUT;18/01/2021;199.807;203.200;198.533;200.693;551.489.091.110,04;13.691.665
WINFUT;15/01/2021;203.076;203.142;198.723;199.179;645.626.638.998,44;16.087.833
WINFUT;14/01/2021;203.242;205.294;202.464;203.895;631.649.668.038,71;15.490.745
WINFUT;13/01/2021;205.128;205.873;200.287;202.356;708.252.647.842,75;17.470.598
WINFUT;12/01/2021;204.888;206.411;203.945;205.501;644.295.319.543,40;15.694.736
WINFUT;11/01/2021;206.047;206.734;202.671;204.392;719.324.115.134,08;17.551.556
WINFUT;08/01/2021;203.813;207.652;202.513;207.478;708.739.490.318,26;17.280.976
WINFUT;07/01/2021;197.871;204.359;197.325;203.862;573.985.166.251,42;14.317.616
WINFUT;06/01/2021;197.308;200.378;196.771;197.044;676.624.526.650,35;17.030.868
WINFUT;05/01/2021;196.928;198.541;193.245;197.027;605.508.014.683,21;15.459.158
WINFUT;04/01/2021;199.046;199.567;195.513;196.440;547.981.516.050,49;13.878.858
WINFUT;30/12/2020;198.384;199.228;196.953;197.234;409.524.014.631,99;10.336.680
WINFUT;29/12/2020;198.268;198.674;196.729;197.904;451.977.923.749,82;11.429.387
WINFUT;28/12/2020;196.117;197.962;195.835;197.855;378.077.822.267,27;9.607.149
WINFUT;23/12/2020;194.139;196.216;193.725;195.074;436.857.989.874,66;11.198.220
WINFUT;22/12/2020;192.476;193.858;191.566;193.701;532.261.856.320,02;13.800.566
WINFUT;21/12/2020;191.673;194.114;190.465;191.814;624.082.075.901,44;16.223.726
WINFUT;18/12/2020;195.480;198.012;194.842;195.356;565.307.364.688,13;14.385.190
WINFUT;17/12/2020;195.413;197.424;195.107;196.663;509.335.732.570,04;12.978.170
WINFUT;16/12/2020;192.956;195.852;191.408;195.074;506.332.804.126,14;13.092.704
WINFUT;15/12/2020;190.649;193.122;190.533;192.972;465.423.972.408,25;12.121.188
WINFUT;14/12/2020;191.919;192.392;189.629;189.687;559.472.469.655,20;14.639.955
WINFUT;11/12/2020;189.737;191.728;189.015;191.114;519.580.723.170,44;13.667.485
WINFUT;10/12/2020;187.829;191.396;186.875;191.396;530.392.071.562,55;14.009.262
WINFUT;09/12/2020;189.222;189.471;186.592;187.480;599.428.209.707,69;15.949.009
WINFUT;08/12/2020;187.696;189.795;187.082;188.741;543.883.020.488,70;14.422.094
WINFUT;07/12/2020;187.646;190.110;186.675;188.741;530.959.634.864,34;14.043.464
WINFUT;04/12/2020;187.455;189.056;187.289;188.368;472.080.043.960,97;12.527.375
WINFUT;03/12/2020;185.514;188.227;185.423;186.584;553.272.600.382,92;14.795.543
WINFUT;02/12/2020;184.759;186.427;183.556;185.680;557.200.530.706,00;15.064.119
WINFUT;01/12/2020;183.664;185.779;183.058;184.842;500.651.577.166,66;13.581.186
WINFUT;30/11/2020;182.643;184.286;180.578;181.681;476.745.498.631,01;13.076.033
WINFUT;27/11/2020;183.324;185.307;183.058;183.166;370.780.563.624,34;10.065.517
WINFUT;26/11/2020;182.378;183.183;181.532;183.058;293.686.156.637,57;8.057.567
WINFUT;25/11/2020;181.772;183.705;181.358;182.619;508.927.526.704,00;13.954.088
WINFUT;24/11/2020;179.391;183.058;178.495;182.834;463.611.417.495,10;12.823.173
WINFUT;23/11/2020;177.433;178.553;176.927;178.288;485.420.839.471,11;13.659.419
WINFUT;20/11/2020;177.284;177.732;175.392;176.214;449.884.024.926,37;12.744.864
WINFUT;19/11/2020;175.633;177.773;175.185;176.795;514.929.129.129,99;14.585.566
WINFUT;18/11/2020;179.010;179.068;175.716;175.716;564.420.715.334,42;15.904.966
WINFUT;17/11/2020;176.297;179.093;175.741;178.371;514.524.458.918,52;14.497.550
WINFUT;16/11/2020;176.297;177.342;174.679;177.342;515.550.050.717,70;14.659.233
WINFUT;13/11/2020;171.493;174.555;171.029;174.181;484.732.334.988,51;14.050.590
WINFUT;12/11/2020;173.982;174.637;169.485;170.738;520.058.282.032,40;15.108.671
WINFUT;11/11/2020;174.903;175.160;172.970;174.447;554.469.816.884,52;15.929.994
WINFUT;10/11/2020;171.734;175.782;171.551;174.032;608.443.361.364,58;17.472.563
WINFUT;09/11/2020;172.754;174.812;171.319;171.319;576.521.438.028,63;16.692.161
WINFUT;06/11/2020;166.582;168.042;165.910;167.644;474.848.216.097,74;14.226.472
WINFUT;05/11/2020;164.740;167.785;164.516;167.718;530.738.457.751,96;15.979.754
WINFUT;04/11/2020;159.546;163.388;159.546;163.255;527.398.295.685,40;16.277.468
WINFUT;03/11/2020;159.439;160.177;157.854;158.874;509.083.325.246,44;16.015.680
WINFUT;30/10/2020;158.468;159.853;155.357;156.858;561.410.242.816,12;17.825.592
WINFUT;29/10/2020;158.020;160.774;155.232;158.899;563.366.935.716,04;17.784.924
WINFUT;28/10/2020;163.106;163.230;157.846;157.846;528.660.044.275,35;16.471.100
WINFUT;27/10/2020;169.062;169.145;163.885;164.018;416.311.640.682,87;12.470.219
WINFUT;26/10/2020;167.328;169.195;165.827;168.175;455.651.674.564,65;13.575.104
WINFUT;23/10/2020;169.942;170.041;168.042;168.631;407.935.399.967,12;12.074.176
WINFUT;22/10/2020;167.021;169.983;166.864;169.867;443.356.843.578,23;13.173.842
WINFUT;21/10/2020;166.756;169.037;166.391;167.104;468.853.808.862,25;13.984.220
WINFUT;20/10/2020;164.599;167.536;164.466;167.469;429.259.714.505,70;12.894.073
WINFUT;19/10/2020;164.516;166.208;163.554;164.168;424.635.125.876,67;12.871.081
WINFUT;16/10/2020;164.831;164.989;163.072;163.769;422.194.438.691,11;12.868.460
WINFUT;15/10/2020;162.898;165.478;162.458;164.342;407.305.562.496,14;12.417.593
WINFUT;14/10/2020;162.923;165.719;162.840;164.682;367.109.551.102,46;11.129.361
WINFUT;13/10/2020;163.438;164.886;161.823;163.272;477.228.584.953,65;14.624.362
WINFUT;09/10/2020;162.980;164.304;161.632;162.556;403.259.361.231,42;12.396.421
WINFUT;08/10/2020;160.100;163.255;159.035;162.564;404.425.228.816,65;12.557.217
WINFUT;07/10/2020;160.209;160.533;157.745;159.459;463.677.882.374,85;14.551.857
WINFUT;06/10/2020;161.016;162.273;158.352;158.985;502.784.670.347,53;15.652.472
WINFUT;05/10/2020;156.738;160.583;155.914;159.643;416.914.070.351,85;13.163.953
WINFUT;02/10/2020;157.312;159.876;155.015;155.314;424.886.913.451,13;13.462.384
WINFUT;01/10/2020;158.760;159.126;155.706;158.536;443.709.384.159,29;14.100.737
WINFUT;30/09/2020;155.481;158.794;155.048;158.269;449.370.633.637,29;14.268.134
