Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;30/12/2021;18:20:00;7.420,850;7.430,781;7.418,864;7.429,457;624.367.852,56;8.409
WDOFUT;30/12/2021;18:00:00;7.426,146;7.431,443;7.412,243;7.420,850;1.838.088.698,53;24.766
WDOFUT;30/12/2021;17:40:00;7.423,498;7.434,091;7.423,498;7.426,808;2.141.137.925,27;28.819
WDOFUT;30/12/2021;17:20:00;7.431,443;7.431,443;7.420,850;7.423,498;1.902.333.649,45;25.617
WDOFUT;30/12/2021;17:00:00;7.433,429;7.435,415;7.429,457;7.432,105;1.335.735.985,05;17.972
WDOFUT;30/12/2021;16:40:00;7.432,767;7.436,077;7.428,794;7.433,429;1.823.851.212,96;24.539
WDOFUT;30/12/2021;16:20:00;7.430,781;7.434,753;7.429,457;7.432,105;1.250.335.706,31;16.823
WDOFUT;30/12/2021;16:00:00;7.438,063;7.439,387;7.428,132;7.430,781;2.837.918.926,96;38.176
WDOFUT;30/12/2021;15:40:00;7.420,850;7.446,670;7.418,864;7.438,063;7.394.408.695,88;99.477
WDOFUT;30/12/2021;15:20:00;7.420,188;7.422,836;7.417,540;7.420,850;1.266.449.278,61;17.068
WDOFUT;30/12/2021;15:00:00;7.415,554;7.420,188;7.412,243;7.420,188;2.042.224.172,17;27.537
WDOFUT;30/12/2021;14:40:00;7.420,188;7.420,850;7.409,595;7.414,892;5.026.473.263,18;67.791
WDOFUT;30/12/2021;14:20:00;7.434,753;7.436,077;7.417,540;7.420,850;3.821.439.518,80;51.456
WDOFUT;30/12/2021;14:00:00;7.434,091;7.440,049;7.430,119;7.434,091;2.688.846.802,21;36.161
WDOFUT;30/12/2021;13:40:00;7.447,332;7.448,656;7.434,091;7.434,753;2.808.173.248,65;37.735
WDOFUT;30/12/2021;13:20:00;7.430,781;7.448,656;7.430,781;7.447,332;3.648.836.295,25;49.045
WDOFUT;30/12/2021;13:00:00;7.434,091;7.441,373;7.423,498;7.430,781;7.283.161.826,45;97.977
WDOFUT;30/12/2021;12:40:00;7.435,415;7.454,614;7.429,457;7.434,091;8.146.614.052,37;109.503
WDOFUT;30/12/2021;12:20:00;7.445,346;7.449,980;7.432,105;7.435,415;5.464.183.998,01;73.439
WDOFUT;30/12/2021;12:00:00;7.421,512;7.469,841;7.420,188;7.445,346;10.758.000.315,94;144.458
WDOFUT;30/12/2021;11:40:00;7.455,276;7.457,262;7.421,512;7.421,512;10.053.357.927,05;135.221
WDOFUT;30/12/2021;11:20:00;7.442,697;7.465,869;7.440,049;7.455,276;8.186.090.517,98;109.822
WDOFUT;30/12/2021;11:00:00;7.424,160;7.457,924;7.397,016;7.442,697;18.489.974.770,66;249.094
WDOFUT;30/12/2021;10:40:00;7.483,082;7.484,406;7.416,878;7.424,822;19.662.573.051,71;263.982
WDOFUT;30/12/2021;10:20:00;7.493,675;7.500,295;7.481,096;7.483,082;6.078.481.448,00;81.131
WDOFUT;30/12/2021;10:00:00;7.526,777;7.527,439;7.477,124;7.493,013;19.043.745.990,12;254.057
WDOFUT;30/12/2021;09:40:00;7.581,727;7.588,347;7.525,453;7.526,777;13.818.600.552,03;182.954
WDOFUT;30/12/2021;09:20:00;7.598,278;7.602,250;7.576,430;7.582,389;7.340.506.254,19;96.733
WDOFUT;30/12/2021;09:00:00;7.593,643;7.603,574;7.585,699;7.598,278;5.101.390.136,51;67.173
WDOFUT;29/12/2021;18:20:00;7.610,240;7.615,573;7.599,574;7.603,574;1.541.285.562,59;20.251
WDOFUT;29/12/2021;18:00:00;7.592,241;7.612,907;7.590,241;7.610,907;3.359.237.433,97;44.189
WDOFUT;29/12/2021;17:40:00;7.592,241;7.594,908;7.590,241;7.591,575;1.774.541.283,09;23.371
WDOFUT;29/12/2021;17:20:00;7.592,241;7.593,575;7.586,908;7.591,575;2.305.650.772,20;30.375
WDOFUT;29/12/2021;17:00:00;7.591,575;7.595,575;7.590,908;7.591,575;1.834.686.473,97;24.163
WDOFUT;29/12/2021;16:40:00;7.594,908;7.595,575;7.587,575;7.591,575;2.624.093.314,16;34.568
WDOFUT;29/12/2021;16:20:00;7.592,241;7.597,574;7.592,241;7.594,241;2.329.347.704,78;30.670
WDOFUT;29/12/2021;16:00:00;7.590,908;7.594,908;7.587,575;7.592,241;2.971.374.434,03;39.146
WDOFUT;29/12/2021;15:40:00;7.596,241;7.598,908;7.586,908;7.590,908;4.115.954.052,03;54.212
WDOFUT;29/12/2021;15:20:00;7.594,241;7.598,908;7.588,908;7.596,241;2.848.152.836,47;37.502
WDOFUT;29/12/2021;15:00:00;7.598,241;7.598,908;7.591,575;7.594,241;3.023.599.761,88;39.811
WDOFUT;29/12/2021;14:40:00;7.588,908;7.598,908;7.588,242;7.598,241;3.756.279.199,75;49.463
WDOFUT;29/12/2021;14:20:00;7.593,575;7.594,241;7.584,242;7.589,575;3.278.358.097,88;43.199
WDOFUT;29/12/2021;14:00:00;7.588,242;7.596,241;7.584,908;7.592,908;4.746.757.356,64;62.528
WDOFUT;29/12/2021;13:40:00;7.572,242;7.592,241;7.572,242;7.588,908;5.481.990.631,45;72.297
WDOFUT;29/12/2021;13:20:00;7.570,909;7.578,242;7.569,576;7.572,909;3.831.776.244,00;50.591
WDOFUT;29/12/2021;13:00:00;7.572,242;7.574,242;7.562,243;7.571,576;5.360.186.881,13;70.811
WDOFUT;29/12/2021;12:40:00;7.562,243;7.574,242;7.556,243;7.572,909;5.482.306.553,75;72.472
WDOFUT;29/12/2021;12:20:00;7.569,576;7.572,909;7.560,910;7.562,243;4.569.935.701,57;60.400
WDOFUT;29/12/2021;12:00:00;7.556,243;7.574,242;7.555,577;7.568,909;9.757.133.792,93;128.967
WDOFUT;29/12/2021;11:40:00;7.542,911;7.556,243;7.542,244;7.556,243;6.496.502.608,71;86.043
WDOFUT;29/12/2021;11:20:00;7.534,911;7.548,910;7.533,578;7.543,577;7.930.225.516,59;105.138
WDOFUT;29/12/2021;11:00:00;7.534,911;7.546,244;7.530,245;7.534,911;7.642.555.057,54;101.382
WDOFUT;29/12/2021;10:40:00;7.534,245;7.546,244;7.530,245;7.535,578;6.963.752.041,71;92.394
WDOFUT;29/12/2021;10:20:00;7.522,245;7.539,578;7.520,912;7.534,245;6.165.349.725,40;81.857
WDOFUT;29/12/2021;10:00:00;7.522,245;7.532,245;7.518,912;7.521,579;6.090.454.860,75;80.931
WDOFUT;29/12/2021;09:40:00;7.516,246;7.530,245;7.516,246;7.522,245;8.154.942.142,08;108.398
WDOFUT;29/12/2021;09:20:00;7.508,913;7.516,912;7.498,913;7.516,912;7.029.771.903,51;93.632
WDOFUT;29/12/2021;09:00:00;7.517,579;7.524,245;7.499,580;7.508,913;9.722.337.435,43;129.391
WDOFUT;28/12/2021;18:20:00;7.502,246;7.508,246;7.500,913;7.507,579;492.194.235,67;6.558
WDOFUT;28/12/2021;18:00:00;7.503,580;7.505,580;7.500,247;7.501,580;1.044.098.559,93;13.916
WDOFUT;28/12/2021;17:40:00;7.503,580;7.512,246;7.496,913;7.504,246;3.288.906.107,02;43.827
WDOFUT;28/12/2021;17:20:00;7.506,913;7.510,246;7.499,580;7.503,580;3.227.265.146,59;43.009
WDOFUT;28/12/2021;17:00:00;7.519,579;7.520,245;7.504,913;7.506,913;4.375.573.642,38;58.250
WDOFUT;28/12/2021;16:40:00;7.519,579;7.524,245;7.517,579;7.520,245;2.292.098.571,35;30.475
