Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;23/11/2020;5.356,000;5.451,500;5.296,000;5.348,000;791.755.423.210,00;14.749.204
WDOFUT;16/11/2020;5.431,000;5.460,000;5.277,000;5.381,500;953.174.195.000,00;17.782.022
WDOFUT;09/11/2020;5.283,500;5.529,500;5.228,000;5.461,500;1.104.348.030.455,00;20.468.795
WDOFUT;03/11/2020;5.705,000;5.772,000;5.363,000;5.370,000;795.756.374.495,00;14.178.173
WDOFUT;26/10/2020;5.646,500;5.814,000;5.600,500;5.763,000;930.855.708.200,00;16.278.519
WDOFUT;19/10/2020;5.622,000;5.637,000;5.550,000;5.621,500;866.707.786.720,00;15.482.581
WDOFUT;13/10/2020;5.527,500;5.657,000;5.523,500;5.647,500;671.119.978.025,00;11.983.261
WDOFUT;05/10/2020;5.660,000;5.682,000;5.487,500;5.542,000;998.142.750.785,00;17.868.769
WDOFUT;28/09/2020;5.520,000;5.697,500;5.518,500;5.690,500;1.000.409.261.385,00;17.754.992
WDOFUT;21/09/2020;5.452,000;5.624,500;5.383,500;5.562,000;1.019.449.756.955,00;18.521.125
WDOFUT;14/09/2020;5.308,000;5.401,000;5.213,000;5.391,500;820.917.666.325,00;15.551.698
WDOFUT;08/09/2020;5.364,000;5.413,500;5.263,000;5.320,500;648.896.174.265,00;12.195.621
WDOFUT;31/08/2020;5.415,500;5.500,000;5.251,000;5.303,000;884.066.444.650,00;16.481.335
WDOFUT;24/08/2020;5.580,500;5.634,500;5.386,500;5.390,500;889.433.016.555,00;16.005.632
WDOFUT;17/08/2020;5.442,000;5.674,500;5.411,500;5.625,000;917.717.117.790,00;16.580.895
WDOFUT;10/08/2020;5.434,000;5.496,500;5.353,500;5.426,000;959.754.226.115,00;17.711.845
WDOFUT;03/08/2020;5.235,500;5.445,000;5.216,500;5.443,500;853.782.346.995,00;15.995.418
WDOFUT;27/07/2020;5.194,000;5.235,500;5.116,000;5.231,500;779.386.487.105,00;15.054.686
WDOFUT;20/07/2020;5.371,000;5.394,000;5.085,000;5.236,000;937.798.780.935,00;17.996.903
WDOFUT;13/07/2020;5.319,000;5.458,500;5.296,000;5.395,000;918.284.072.945,00;17.114.544
WDOFUT;06/07/2020;5.276,500;5.408,000;5.251,500;5.329,500;952.153.234.685,00;17.828.631
WDOFUT;29/06/2020;5.460,500;5.514,000;5.273,500;5.318,000;809.467.726.780,00;15.018.797
WDOFUT;22/06/2020;5.294,500;5.493,500;5.135,500;5.485,000;956.518.134.350,00;18.064.298
WDOFUT;15/06/2020;5.135,000;5.391,000;5.052,500;5.316,500;1.048.803.184.020,00;20.002.524
WDOFUT;08/06/2020;4.967,000;5.116,000;4.820,500;5.055,500;761.226.697.795,00;15.380.266
WDOFUT;01/06/2020;5.340,000;5.425,500;4.940,000;4.972,000;937.769.883.400,00;18.174.139
WDOFUT;25/05/2020;5.508,500;5.531,500;5.270,000;5.346,500;783.196.763.045,00;14.581.317
WDOFUT;18/05/2020;5.790,500;5.808,500;5.524,500;5.535,000;837.295.179.385,00;14.775.684
WDOFUT;11/05/2020;5.793,500;5.977,500;5.749,000;5.861,000;824.588.926.240,00;14.082.361
WDOFUT;04/05/2020;5.612,000;5.884,500;5.491,000;5.751,500;695.146.275.510,00;12.217.595
WDOFUT;27/04/2020;5.553,000;5.728,500;5.332,500;5.496,000;561.932.081.095,00;10.189.529
WDOFUT;20/04/2020;5.286,000;5.751,000;5.269,000;5.589,000;533.685.509.420,00;9.741.112
WDOFUT;13/04/2020;5.127,500;5.280,500;5.110,500;5.241,000;501.090.995.390,00;9.592.120
WDOFUT;06/04/2020;5.314,500;5.319,500;5.056,000;5.114,000;424.786.436.190,00;8.173.416
WDOFUT;30/03/2020;5.121,000;5.365,500;5.112,000;5.364,000;467.471.915.425,00;8.922.300
WDOFUT;23/03/2020;5.095,000;5.150,000;4.973,500;5.102,500;552.208.892.065,00;10.905.702
WDOFUT;16/03/2020;4.980,000;5.260,000;4.885,000;5.067,500;503.360.341.525,00;9.930.978
WDOFUT;09/03/2020;4.765,500;5.034,000;4.642,500;4.835,000;382.148.395.700,00;8.044.402
WDOFUT;02/03/2020;4.508,500;4.678,500;4.460,500;4.635,000;403.704.639.240,00;8.839.402
WDOFUT;26/02/2020;4.418,000;4.522,500;4.405,000;4.497,000;232.163.819.985,00;5.186.564
WDOFUT;17/02/2020;4.309,500;4.406,500;4.304,500;4.391,000;262.388.739.755,00;6.005.352
WDOFUT;10/02/2020;4.316,000;4.385,500;4.292,500;4.300,000;323.394.904.335,00;7.467.809
WDOFUT;03/02/2020;4.276,500;4.328,500;4.213,500;4.327,000;329.535.238.315,00;7.725.085
WDOFUT;27/01/2020;4.213,500;4.296,000;4.183,000;4.289,000;307.301.298.695,00;7.258.382
WDOFUT;20/01/2020;4.168,500;4.221,000;4.159,000;4.183,500;250.033.451.590,00;5.972.248
WDOFUT;13/01/2020;4.094,000;4.204,500;4.093,500;4.166,000;303.667.011.955,00;7.297.753
WDOFUT;06/01/2020;4.062,000;4.110,000;4.045,500;4.101,000;273.437.989.220,00;6.710.046
