Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;11/10/2019;5.548,408;5.595,124;5.532,159;5.566,011;76.086.421.017,40;1.367.833
WDOFUT;10/10/2019;5.561,272;5.610,019;5.545,700;5.572,782;90.657.113.541,52;1.624.571
WDOFUT;09/10/2019;5.529,451;5.574,813;5.520,649;5.572,782;62.282.063.601,47;1.121.828
WDOFUT;08/10/2019;5.576,844;5.578,198;5.524,711;5.554,501;72.116.235.231,99;1.300.409
WDOFUT;07/10/2019;5.519,295;5.574,813;5.505,077;5.572,105;70.349.970.049,87;1.270.369
WDOFUT;04/10/2019;5.536,898;5.545,023;5.494,921;5.504,400;61.686.438.088,45;1.118.143
WDOFUT;03/10/2019;5.601,218;5.603,926;5.528,096;5.541,637;81.324.933.853,47;1.461.300
WDOFUT;02/10/2019;5.666,891;5.668,245;5.600,541;5.601,218;80.542.066.724,05;1.429.640
WDOFUT;01/10/2019;5.650,642;5.678,401;5.635,747;5.640,486;74.559.742.668,54;1.318.072
WDOFUT;30/09/2019;5.640,486;5.660,798;5.620,852;5.636,424;55.046.947.123,36;975.275
WDOFUT;27/09/2019;5.654,738;5.658,812;5.628,264;5.641,840;62.818.936.015,12;1.112.868
WDOFUT;26/09/2019;5.633,016;5.666,279;5.597,037;5.664,242;78.731.901.671,02;1.398.457
WDOFUT;25/09/2019;5.683,250;5.695,469;5.628,264;5.633,016;76.651.534.463,13;1.351.387
WDOFUT;24/09/2019;5.639,804;5.682,571;5.638,446;5.654,738;73.975.424.768,56;1.305.831
WDOFUT;23/09/2019;5.630,979;5.683,929;5.628,264;5.655,417;64.978.290.924,68;1.146.944
WDOFUT;20/09/2019;5.657,454;5.682,571;5.631,658;5.635,731;83.008.139.856,06;1.466.634
WDOFUT;19/09/2019;5.612,650;5.662,885;5.603,825;5.662,206;80.749.386.951,73;1.435.316
WDOFUT;18/09/2019;5.540,693;5.588,891;5.532,547;5.585,497;84.103.890.480,63;1.512.267
WDOFUT;17/09/2019;5.557,664;5.592,964;5.532,547;5.538,657;76.731.978.623,13;1.378.586
WDOFUT;16/09/2019;5.561,737;5.579,387;5.537,299;5.544,766;62.423.714.830,96;1.123.336
WDOFUT;13/09/2019;5.499,963;5.564,453;5.493,175;5.550,876;71.759.078.064,90;1.298.554
WDOFUT;12/09/2019;5.498,605;5.533,226;5.473,488;5.518,292;86.135.568.129,84;1.565.173
WDOFUT;11/09/2019;5.563,774;5.564,453;5.507,430;5.528,474;77.115.175.776,44;1.395.449
WDOFUT;10/09/2019;5.564,453;5.614,008;5.544,766;5.548,161;87.818.493.782,83;1.573.572
WDOFUT;09/09/2019;5.503,357;5.580,066;5.502,678;5.567,847;67.443.891.765,60;1.215.633
WDOFUT;06/09/2019;5.566,489;5.570,562;5.512,861;5.523,043;65.620.082.824,93;1.186.051
WDOFUT;05/09/2019;5.555,628;5.595,679;5.533,905;5.587,533;72.845.520.514,78;1.310.659
WDOFUT;04/09/2019;5.626,227;5.647,271;5.560,380;5.567,847;70.835.122.949,78;1.264.216
WDOFUT;03/09/2019;5.681,892;5.692,754;5.645,235;5.668,315;77.373.608.443,50;1.364.260
WDOFUT;02/09/2019;5.633,016;5.698,863;5.631,658;5.693,432;48.141.430.434,67;850.091
WDOFUT;30/08/2019;5.641,840;5.663,563;5.605,183;5.630,979;76.549.993.600,80;1.358.872
WDOFUT;29/08/2019;5.663,546;5.681,908;5.634,984;5.673,067;83.759.151.466,16;1.479.860
WDOFUT;28/08/2019;5.633,624;5.671,027;5.618,662;5.670,347;82.593.055.649,58;1.461.634
WDOFUT;27/08/2019;5.647,225;5.705,030;5.605,061;5.617,302;114.483.811.842,29;2.027.877
WDOFUT;26/08/2019;5.587,379;5.671,027;5.580,579;5.653,345;102.493.707.727,27;1.820.431
WDOFUT;23/08/2019;5.538,415;5.621,383;5.511,893;5.607,101;130.156.114.539,41;2.336.786
WDOFUT;22/08/2019;5.487,411;5.554,737;5.467,689;5.539,095;94.765.732.775,36;1.719.321
WDOFUT;21/08/2019;5.484,010;5.497,611;5.464,288;5.479,930;86.894.317.020,53;1.585.683
WDOFUT;20/08/2019;5.532,975;5.547,256;5.481,290;5.518,693;94.047.567.651,24;1.706.946
WDOFUT;19/08/2019;5.441,846;5.549,976;5.434,366;5.547,936;103.859.117.828,78;1.889.380
WDOFUT;16/08/2019;5.420,765;5.458,168;5.413,964;5.455,448;74.014.485.764,17;1.361.093
WDOFUT;15/08/2019;5.473,129;5.508,492;5.421,445;5.437,086;115.953.645.101,93;2.119.239
WDOFUT;14/08/2019;5.441,846;5.522,094;5.430,285;5.518,693;105.455.547.533,54;1.928.064
WDOFUT;13/08/2019;5.433,686;5.466,329;5.375,201;5.399,003;107.413.768.343,10;1.984.121
WDOFUT;12/08/2019;5.440,486;5.467,689;5.415,324;5.429,605;80.906.265.179,00;1.487.301
WDOFUT;09/08/2019;5.356,839;5.382,001;5.345,278;5.371,120;74.688.982.593,35;1.392.292
WDOFUT;08/08/2019;5.394,242;5.406,483;5.339,837;5.342,558;80.276.283.123,23;1.494.824
WDOFUT;07/08/2019;5.373,840;5.440,486;5.373,840;5.407,843;92.219.323.270,56;1.700.720
WDOFUT;06/08/2019;5.373,160;5.432,326;5.365,680;5.398,323;84.177.023.478,31;1.559.175
WDOFUT;05/08/2019;5.347,318;5.424,165;5.334,397;5.418,044;84.996.953.368,91;1.581.242
WDOFUT;02/08/2019;5.250,069;5.306,514;5.245,989;5.296,994;81.923.593.126,84;1.551.014
WDOFUT;01/08/2019;5.217,426;5.262,990;5.195,664;5.236,468;81.372.490.152,88;1.557.822
WDOFUT;31/07/2019;5.156,221;5.211,986;5.109,977;5.199,745;103.918.404.855,56;2.018.340
WDOFUT;30/07/2019;5.160,965;5.178,686;5.147,333;5.168,462;56.502.016.793,69;1.093.972
WDOFUT;29/07/2019;5.160,283;5.182,094;5.149,378;5.156,875;48.928.239.912,60;947.205
WDOFUT;26/07/2019;5.150,059;5.173,915;5.126,885;5.148,696;55.126.047.190,20;1.071.034
WDOFUT;25/07/2019;5.133,701;5.190,273;5.121,433;5.152,786;76.177.051.837,22;1.476.919
WDOFUT;24/07/2019;5.136,428;5.152,786;5.117,343;5.145,288;50.596.846.766,46;986.379
WDOFUT;23/07/2019;5.105,075;5.155,512;5.103,030;5.147,333;65.200.392.915,41;1.270.064
WDOFUT;22/07/2019;5.107,801;5.112,572;5.088,035;5.103,711;38.800.115.355,02;760.798
WDOFUT;19/07/2019;5.092,806;5.121,433;5.090,761;5.111,890;58.871.772.388,51;1.153.299
WDOFUT;18/07/2019;5.130,975;5.135,746;5.072,358;5.073,040;63.726.802.753,26;1.248.086
WDOFUT;17/07/2019;5.139,154;5.141,199;5.124,159;5.136,428;47.899.988.703,88;933.326
WDOFUT;16/07/2019;5.122,796;5.147,333;5.121,433;5.143,925;57.751.445.127,46;1.124.671
WDOFUT;15/07/2019;5.094,851;5.132,338;5.089,398;5.127,567;49.406.136.898,44;965.770
WDOFUT;12/07/2019;5.132,338;5.137,791;5.092,124;5.100,985;67.232.831.210,80;1.315.474
WDOFUT;11/07/2019;5.103,711;5.142,562;5.098,940;5.126,885;78.979.391.019,22;1.541.848
WDOFUT;10/07/2019;5.173,915;5.177,323;5.120,751;5.124,159;78.495.488.891,20;1.526.720
WDOFUT;08/07/2019;5.214,810;5.215,491;5.188,910;5.193,681;46.517.588.757,98;894.731
WDOFUT;05/07/2019;5.190,273;5.242,073;5.186,183;5.220,263;62.727.525.466,97;1.202.485
WDOFUT;04/07/2019;5.195,044;5.202,541;5.169,825;5.192,999;46.147.623.899,90;890.024
WDOFUT;03/07/2019;5.282,968;5.293,874;5.214,128;5.228,442;71.576.499.176,31;1.361.886
WDOFUT;02/07/2019;5.249,571;5.302,734;5.217,536;5.253,660;94.859.039.871,12;1.803.472
WDOFUT;01/07/2019;5.241,392;5.259,794;5.207,312;5.251,615;58.956.669.588,16;1.127.247
WDOFUT;28/06/2019;5.220,263;5.263,884;5.218,218;5.263,884;50.964.717.405,71;972.947
WDOFUT;27/06/2019;5.284,539;5.297,535;5.224,347;5.225,715;67.310.212.187,87;1.276.793
WDOFUT;26/06/2019;5.248,287;5.275,647;5.242,815;5.257,863;64.883.014.586,87;1.233.776
WDOFUT;25/06/2019;5.238,027;5.277,699;5.225,715;5.262,651;75.299.951.097,94;1.434.257
WDOFUT;24/06/2019;5.242,131;5.251,707;5.210,667;5.233,923;61.027.652.480,32;1.166.419
WDOFUT;21/06/2019;5.243,499;5.264,019;5.219,559;5.230,503;55.835.848.859,59;1.065.919
WDOFUT;19/06/2019;5.294,115;5.316,686;5.254,443;5.255,127;75.070.008.192,37;1.419.429
WDOFUT;18/06/2019;5.305,059;5.309,162;5.268,807;5.284,539;61.098.847.015,57;1.155.924
WDOFUT;17/06/2019;5.331,050;5.372,774;5.312,582;5.323,526;73.636.130.167,51;1.380.980
WDOFUT;14/06/2019;5.280,435;5.358,410;5.269,491;5.333,786;89.504.581.484,72;1.681.994
WDOFUT;13/06/2019;5.273,595;5.292,747;5.251,023;5.270,859;64.727.610.284,41;1.228.671
WDOFUT;12/06/2019;5.293,431;5.303,007;5.245,551;5.295,483;75.925.571.007,27;1.440.602
WDOFUT;11/06/2019;5.314,634;5.321,474;5.263,335;5.283,855;58.385.585.036,27;1.103.657
WDOFUT;10/06/2019;5.334,470;5.341,994;5.298,219;5.327,630;55.155.804.535,38;1.037.158
WDOFUT;07/06/2019;5.317,370;5.324,210;5.274,963;5.314,634;60.841.992.244,39;1.149.155
WDOFUT;06/06/2019;5.308,478;5.327,630;5.285,223;5.317,370;72.258.720.119,97;1.361.249
WDOFUT;05/06/2019;5.287,959;5.348,834;5.259,915;5.320,106;91.787.202.369,42;1.732.294
WDOFUT;04/06/2019;5.331,050;5.331,050;5.276,331;5.283,855;75.125.236.348,23;1.416.448
WDOFUT;03/06/2019;5.391,926;5.395,346;5.322,842;5.327,630;73.750.780.567,13;1.378.805
WDOFUT;31/05/2019;5.481,529;5.482,897;5.360,462;5.382,350;86.510.888.229,26;1.599.361
WDOFUT;30/05/2019;5.448,675;5.474,719;5.421,261;5.459,641;69.822.338.757,10;1.282.552
WDOFUT;29/05/2019;5.537,773;5.540,515;5.440,451;5.448,675;81.363.698.282,69;1.485.555
WDOFUT;28/05/2019;5.539,144;5.558,334;5.499,393;5.516,527;79.854.232.960,18;1.445.850
WDOFUT;27/05/2019;5.506,246;5.545,998;5.491,853;5.544,627;41.304.583.376,65;748.526
WDOFUT;24/05/2019;5.540,515;5.551,481;5.498,022;5.519,268;74.333.710.814,93;1.345.176
WDOFUT;23/05/2019;5.567,244;5.584,378;5.521,324;5.542,571;84.791.174.297,05;1.526.637
WDOFUT;22/05/2019;5.545,998;5.558,334;5.497,336;5.543,256;81.569.068.683,54;1.475.798
WDOFUT;21/05/2019;5.615,905;5.644,005;5.534,346;5.542,571;92.980.882.451,25;1.663.533
WDOFUT;20/05/2019;5.609,051;5.657,027;5.596,715;5.623,444;90.140.023.726,92;1.602.392
WDOFUT;17/05/2019;5.567,244;5.645,376;5.556,278;5.627,556;112.243.235.622,73;2.001.966
WDOFUT;16/05/2019;5.495,280;5.567,244;5.483,629;5.556,963;86.980.644.696,06;1.576.902
WDOFUT;15/05/2019;5.491,853;5.521,324;5.456,214;5.496,651;90.516.356.733,40;1.648.431
WDOFUT;14/05/2019;5.476,090;5.485,685;5.445,934;5.458,270;72.675.221.789,47;1.330.367
WDOFUT;13/05/2019;5.460,327;5.501,449;5.455,529;5.487,741;84.225.698.086,57;1.538.053
WDOFUT;10/05/2019;5.419,204;5.456,900;5.400,700;5.428,114;83.356.769.603,58;1.535.145
WDOFUT;09/05/2019;5.415,778;5.468,551;5.400,700;5.421,261;87.125.072.335,16;1.601.863
WDOFUT;08/05/2019;5.465,124;5.466,495;5.392,475;5.396,587;74.415.067.974,28;1.375.476
WDOFUT;07/05/2019;5.446,619;5.495,966;5.445,248;5.454,158;80.286.733.386,01;1.467.443
WDOFUT;06/05/2019;5.445,248;5.461,012;5.424,002;5.450,046;55.732.846.942,39;1.023.903
WDOFUT;03/05/2019;5.443,878;5.452,102;5.402,070;5.412,351;60.280.091.673,50;1.112.732
WDOFUT;02/05/2019;5.405,497;5.457,585;5.395,902;5.452,102;65.309.231.518,93;1.200.623
WDOFUT;30/04/2019;5.400,700;5.437,709;5.377,397;5.387,678;59.167.365.749,98;1.093.982
WDOFUT;29/04/2019;5.395,170;5.419,890;5.385,556;5.419,890;50.018.351.383,41;925.527
WDOFUT;26/04/2019;5.435,683;5.461,090;5.384,870;5.396,543;59.724.644.057,80;1.103.878
WDOFUT;25/04/2019;5.496,110;5.504,350;5.422,637;5.428,130;70.727.439.078,35;1.295.767
WDOFUT;24/04/2019;5.385,556;5.488,557;5.382,810;5.485,124;85.191.943.023,07;1.563.470
WDOFUT;23/04/2019;5.401,350;5.446,670;5.375,943;5.387,616;69.993.440.478,73;1.292.685
WDOFUT;22/04/2019;5.394,483;5.413,710;5.378,003;5.409,590;42.983.170.654,34;796.818
WDOFUT;18/04/2019;5.391,736;5.431,563;5.365,643;5.390,363;60.765.664.483,00;1.124.266
WDOFUT;17/04/2019;5.345,043;5.426,757;5.341,609;5.413,710;80.598.870.715,47;1.495.528
WDOFUT;16/04/2019;5.328,563;5.371,136;5.326,503;5.365,643;64.020.228.498,95;1.196.663
WDOFUT;15/04/2019;5.334,056;5.348,476;5.305,216;5.323,069;65.556.416.248,83;1.231.402
WDOFUT;12/04/2019;5.334,056;5.372,510;5.305,903;5.336,803;67.096.322.580,12;1.258.681
WDOFUT;11/04/2019;5.276,376;5.312,083;5.268,136;5.305,216;52.405.184.536,59;990.902
WDOFUT;10/04/2019;5.277,062;5.291,482;5.246,162;5.261,269;54.355.500.598,03;1.031.584
WDOFUT;09/04/2019;5.299,723;5.314,829;5.290,796;5.295,603;53.034.271.798,31;1.000.182
WDOFUT;08/04/2019;5.320,323;5.333,369;5.285,302;5.294,916;53.357.896.086,24;1.004.395
WDOFUT;05/04/2019;5.305,216;5.334,056;5.286,676;5.327,189;54.470.526.770,19;1.025.388
WDOFUT;04/04/2019;5.324,443;5.349,163;5.294,229;5.301,783;62.834.847.195,77;1.180.951
WDOFUT;03/04/2019;5.275,689;5.340,923;5.275,002;5.323,756;58.754.871.658,95;1.108.529
WDOFUT;02/04/2019;5.301,096;5.337,489;5.294,916;5.301,783;64.920.389.529,87;1.221.379
WDOFUT;01/04/2019;5.356,030;5.357,403;5.296,289;5.300,409;48.143.202.602,31;903.621
WDOFUT;29/03/2019;5.336,803;5.413,023;5.322,383;5.397,230;66.300.531.639,72;1.237.117
WDOFUT;28/03/2019;5.491,527;5.527,985;5.363,577;5.367,016;94.878.656.186,94;1.744.328
WDOFUT;27/03/2019;5.394,532;5.506,660;5.372,519;5.494,278;110.045.685.291,33;2.031.850
WDOFUT;26/03/2019;5.298,914;5.338,812;5.275,525;5.334,685;82.261.622.396,73;1.547.718
WDOFUT;25/03/2019;5.411,042;5.418,609;5.289,971;5.298,226;88.505.183.804,95;1.656.465
WDOFUT;22/03/2019;5.317,487;5.390,405;5.303,729;5.376,647;99.266.271.626,78;1.858.062
WDOFUT;21/03/2019;5.209,487;5.281,716;5.179,907;5.221,181;98.940.970.670,95;1.891.740
WDOFUT;20/03/2019;5.210,862;5.228,748;5.145,512;5.196,416;83.317.121.148,66;1.602.756
WDOFUT;19/03/2019;5.212,238;5.230,812;5.182,658;5.216,366;74.588.477.022,40;1.433.808
WDOFUT;18/03/2019;5.241,818;5.269,334;5.209,487;5.219,117;69.258.271.355,61;1.321.425
WDOFUT;15/03/2019;5.284,468;5.330,557;5.242,506;5.250,073;73.559.059.664,91;1.392.966
WDOFUT;14/03/2019;5.263,831;5.308,545;5.256,952;5.292,723;67.717.862.012,52;1.281.890
WDOFUT;13/03/2019;5.239,754;5.281,716;5.234,939;5.253,512;81.162.254.031,05;1.542.153
WDOFUT;12/03/2019;5.293,411;5.296,162;5.237,691;5.250,761;71.319.597.791,46;1.357.203
WDOFUT;11/03/2019;5.310,608;5.317,487;5.281,716;5.289,971;68.041.324.686,17;1.284.577
WDOFUT;08/03/2019;5.328,494;5.378,023;5.304,417;5.329,182;80.607.570.963,06;1.511.740
WDOFUT;07/03/2019;5.289,971;5.378,023;5.259,016;5.333,309;107.553.952.095,87;2.021.936
WDOFUT;06/03/2019;5.229,436;5.298,226;5.210,174;5.292,035;49.528.550.524,88;940.629
WDOFUT;01/03/2019;5.168,900;5.230,812;5.162,021;5.201,920;82.937.339.392,25;1.592.625
WDOFUT;28/02/2019;5.148,951;5.179,907;5.122,811;5.170,964;84.736.862.569,69;1.643.644
WDOFUT;27/02/2019;5.161,379;5.166,205;5.131,736;5.140,008;73.340.195.230,00;1.424.638
WDOFUT;26/02/2019;5.175,167;5.193,780;5.154,485;5.162,068;81.016.718.587,03;1.565.116
WDOFUT;25/02/2019;5.142,077;5.173,099;5.128,289;5.173,099;58.355.250.098,37;1.133.949
WDOFUT;22/02/2019;5.182,750;5.193,780;5.139,319;5.169,652;62.491.429.409,34;1.210.837
WDOFUT;21/02/2019;5.130,357;5.202,742;5.126,221;5.200,674;78.199.730.249,36;1.510.179
WDOFUT;20/02/2019;5.133,115;5.155,175;5.091,062;5.140,008;77.761.206.422,86;1.517.251
WDOFUT;19/02/2019;5.156,553;5.166,205;5.109,676;5.135,872;62.855.003.082,82;1.225.299
WDOFUT;18/02/2019;5.128,289;5.163,447;5.120,706;5.152,417;39.872.644.257,50;774.734
WDOFUT;15/02/2019;5.128,289;5.142,077;5.103,471;5.106,918;63.031.226.966,95;1.230.062
WDOFUT;14/02/2019;5.177,924;5.237,211;5.126,910;5.138,630;88.569.875.318,10;1.705.710
WDOFUT;13/02/2019;5.127,600;5.193,780;5.124,842;5.183,439;71.819.254.495,37;1.392.399
WDOFUT;12/02/2019;5.170,341;5.173,099;5.111,054;5.121,395;72.838.764.456,94;1.417.040
WDOFUT;11/02/2019;5.153,107;5.211,014;5.146,902;5.185,507;72.018.603.881,07;1.391.126
WDOFUT;08/02/2019;5.133,115;5.175,167;5.113,123;5.151,038;73.503.976.019,73;1.429.394
WDOFUT;07/02/2019;5.116,569;5.160,690;5.108,986;5.133,804;79.038.849.224,94;1.539.750
WDOFUT;06/02/2019;5.081,411;5.129,668;5.081,411;5.105,539;69.158.849.860,27;1.353.989
WDOFUT;05/02/2019;5.061,419;5.086,926;5.054,525;5.065,555;55.435.475.077,49;1.093.060
WDOFUT;04/02/2019;5.062,798;5.092,441;5.053,836;5.066,934;61.718.659.903,69;1.216.742
WDOFUT;01/02/2019;5.045,563;5.084,169;5.023,503;5.053,147;69.820.568.154,52;1.380.827
WDOFUT;31/01/2019;5.080,722;5.085,547;5.023,503;5.033,844;74.674.279.922,17;1.480.044
WDOFUT;30/01/2019;5.130,422;5.153,205;5.071,737;5.086,926;76.869.591.782,30;1.499.585
WDOFUT;29/01/2019;5.200,153;5.200,844;5.130,422;5.136,636;66.822.477.329,38;1.295.532
WDOFUT;28/01/2019;5.219,485;5.229,841;5.180,131;5.194,630;69.878.445.644,00;1.343.132
WDOFUT;24/01/2019;5.209,819;5.241,578;5.162,871;5.211,890;83.658.983.923,67;1.605.941
WDOFUT;23/01/2019;5.249,172;5.265,742;5.188,416;5.204,296;84.056.537.693,87;1.604.892
WDOFUT;22/01/2019;5.202,915;5.273,336;5.174,608;5.271,956;82.751.445.337,77;1.586.847
WDOFUT;21/01/2019;5.193,249;5.222,246;5.184,964;5.187,035;36.315.101.509,87;697.709
WDOFUT;18/01/2019;5.175,298;5.212,580;5.149,063;5.184,964;74.059.918.156,87;1.429.633
WDOFUT;17/01/2019;5.159,419;5.214,652;5.149,063;5.178,750;87.513.430.937,42;1.686.996
WDOFUT;16/01/2019;5.133,184;5.164,252;5.124,208;5.161,490;66.090.882.147,69;1.284.618
WDOFUT;15/01/2019;5.117,304;5.157,348;5.106,258;5.135,945;71.750.268.699,64;1.398.735
WDOFUT;14/01/2019;5.141,468;5.161,490;5.091,069;5.113,162;65.872.042.616,88;1.283.387
WDOFUT;11/01/2019;5.109,019;5.155,277;5.103,496;5.130,422;59.698.129.186,11;1.163.572
WDOFUT;10/01/2019;5.102,115;5.151,134;5.080,022;5.131,112;67.802.247.388,39;1.326.921
WDOFUT;09/01/2019;5.124,208;5.131,112;5.081,403;5.095,902;60.639.564.816,84;1.188.116
WDOFUT;08/01/2019;5.171,846;5.174,608;5.120,756;5.133,874;63.343.548.720,05;1.231.465
WDOFUT;07/01/2019;5.139,397;5.169,085;5.102,806;5.166,323;64.962.197.426,15;1.265.547
WDOFUT;04/01/2019;5.179,441;5.235,364;5.129,041;5.138,707;68.972.332.177,59;1.331.650
WDOFUT;03/01/2019;5.252,624;5.268,504;5.171,156;5.196,701;65.435.890.993,24;1.255.482
WDOFUT;02/01/2019;5.371,374;5.390,706;5.217,413;5.233,983;67.283.189.686,30;1.267.470
WDOFUT;28/12/2018;5.357,566;5.387,254;5.296,810;5.361,709;41.813.107.896,30;780.854
WDOFUT;27/12/2018;5.423,925;5.446,735;5.348,583;5.355,495;67.727.383.407,45;1.252.128
WDOFUT;26/12/2018;5.390,055;5.443,279;5.380,378;5.417,704;55.097.597.284,75;1.017.206
WDOFUT;21/12/2018;5.330,611;5.401,115;5.314,714;5.394,894;66.468.439.872,37;1.242.554
WDOFUT;20/12/2018;5.349,965;5.358,260;5.299,507;5.311,257;67.778.028.176,01;1.273.466
WDOFUT;19/12/2018;5.394,203;5.410,792;5.342,362;5.387,291;70.443.047.190,81;1.311.890
WDOFUT;18/12/2018;5.388,673;5.416,321;5.370,702;5.410,101;66.036.922.977,39;1.224.580
WDOFUT;17/12/2018;5.405,953;5.432,219;5.363,789;5.392,129;63.610.033.134,22;1.177.824
WDOFUT;14/12/2018;5.410,101;5.423,233;5.378,996;5.414,939;60.612.806.700,72;1.122.533
WDOFUT;13/12/2018;5.335,450;5.392,820;5.327,847;5.382,452;71.237.597.257,70;1.327.769
