Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;13/11/2025;5.456,644;5.480,317;5.446,866;5.464,878;134.220.279.161,18;2.457.624
WDOFUT;12/11/2025;5.453,556;5.478,259;5.440,691;5.468,481;101.794.122.996,07;1.863.429
WDOFUT;11/11/2025;5.468,995;5.477,229;5.440,691;5.450,469;126.980.011.558,02;2.327.778
WDOFUT;10/11/2025;5.496,271;5.503,476;5.463,849;5.470,025;117.373.155.719,29;2.137.536
WDOFUT;07/11/2025;5.533,324;5.548,249;5.508,622;5.511,195;124.297.185.306,21;2.247.343
WDOFUT;06/11/2025;5.537,441;5.550,822;5.516,342;5.535,898;135.437.471.879,55;2.447.599
WDOFUT;05/11/2025;5.591,992;5.594,566;5.540,015;5.543,617;124.772.154.235,86;2.242.907
WDOFUT;04/11/2025;5.576,039;5.602,800;5.568,834;5.601,770;137.135.411.734,50;2.456.917
WDOFUT;03/11/2025;5.567,805;5.575,524;5.535,383;5.553,910;122.153.715.546,81;2.200.845
WDOFUT;31/10/2025;5.583,758;5.593,536;5.564,717;5.572,436;138.126.725.263,64;2.476.557
WDOFUT;30/10/2025;5.556,344;5.590,000;5.556,344;5.579,127;119.595.051.438,49;2.144.879
WDOFUT;29/10/2025;5.557,897;5.562,040;5.527,866;5.549,613;156.658.992.219,31;2.825.476
WDOFUT;28/10/2025;5.577,056;5.585,340;5.549,095;5.555,826;115.582.983.578,56;2.076.785
WDOFUT;27/10/2025;5.563,593;5.585,340;5.558,933;5.573,431;109.417.103.777,17;1.963.477
WDOFUT;24/10/2025;5.588,965;5.597,249;5.563,075;5.587,411;107.877.381.267,54;1.932.503
WDOFUT;23/10/2025;5.606,569;5.607,605;5.581,198;5.583,787;106.059.355.061,77;1.897.693
WDOFUT;22/10/2025;5.599,838;5.618,996;5.580,680;5.606,569;137.372.800.406,48;2.453.178
WDOFUT;21/10/2025;5.596,731;5.612,265;5.575,502;5.594,660;135.091.619.691,00;2.415.099
WDOFUT;20/10/2025;5.622,621;5.622,621;5.574,467;5.581,198;113.239.668.411,83;2.026.295
WDOFUT;17/10/2025;5.664,043;5.673,881;5.613,818;5.617,960;140.846.964.643,79;2.495.003
WDOFUT;16/10/2025;5.664,561;5.674,399;5.635,565;5.667,668;150.782.590.931,27;2.665.480
WDOFUT;15/10/2025;5.677,506;5.688,897;5.648,510;5.669,739;145.874.433.289,13;2.573.075
WDOFUT;14/10/2025;5.701,842;5.740,158;5.675,435;5.696,146;193.129.844.115,53;3.381.941
WDOFUT;13/10/2025;5.716,340;5.722,553;5.662,490;5.679,059;151.399.877.888,73;2.662.751
WDOFUT;10/10/2025;5.591,553;5.757,762;5.579,127;5.757,244;274.199.100.079,80;4.832.123
WDOFUT;09/10/2025;5.550,649;5.601,909;5.542,882;5.598,802;157.513.751.660,45;2.824.814
WDOFUT;08/10/2025;5.579,644;5.586,893;5.550,649;5.554,791;140.290.684.475,71;2.520.099
WDOFUT;07/10/2025;5.544,953;5.582,751;5.542,364;5.579,644;139.522.645.042,63;2.508.026
WDOFUT;06/10/2025;5.573,431;5.577,573;5.532,008;5.533,044;131.143.610.980,06;2.364.164
WDOFUT;03/10/2025;5.561,004;5.591,036;5.552,202;5.569,289;147.230.066.231,78;2.642.709
WDOFUT;02/10/2025;5.550,131;5.605,534;5.537,186;5.570,324;154.664.679.710,81;2.776.049
WDOFUT;01/10/2025;5.537,704;5.567,735;5.523,724;5.558,933;144.680.714.482,42;2.607.692
WDOFUT;30/09/2025;5.545,471;5.567,218;5.536,151;5.551,684;139.456.160.053,14;2.511.971
WDOFUT;29/09/2025;5.578,277;5.579,842;5.538,097;5.554,273;131.621.197.656,01;2.368.855
WDOFUT;26/09/2025;5.604,368;5.604,368;5.570,971;5.588,191;127.446.687.476,83;2.282.227
WDOFUT;25/09/2025;5.563,666;5.611,673;5.546,446;5.603,324;169.390.675.673,10;3.034.338
WDOFUT;24/09/2025;5.533,400;5.574,102;5.531,313;5.544,880;127.138.184.410,82;2.290.046
WDOFUT;23/09/2025;5.580,886;5.588,191;5.515,136;5.515,658;168.727.806.493,77;3.041.923
WDOFUT;22/09/2025;5.567,840;5.610,630;5.563,666;5.579,842;139.139.894.992,37;2.490.069
WDOFUT;19/09/2025;5.570,971;5.585,060;5.560,535;5.579,320;113.189.358.416,91;2.031.618
WDOFUT;18/09/2025;5.541,227;5.566,797;5.515,136;5.553,229;144.439.876.697,91;2.605.589
WDOFUT;17/09/2025;5.549,577;5.561,579;5.521,920;5.559,491;150.798.594.640,52;2.718.527
WDOFUT;16/09/2025;5.556,882;5.573,059;5.541,749;5.544,880;130.323.993.346,87;2.345.627
WDOFUT;15/09/2025;5.603,846;5.605,933;5.561,579;5.570,449;133.811.239.399,45;2.398.803
WDOFUT;12/09/2025;5.659,681;5.668,552;5.597,584;5.604,890;157.404.741.058,46;2.798.222
WDOFUT;11/09/2025;5.672,205;5.686,816;5.634,634;5.650,810;146.874.663.290,66;2.597.929
WDOFUT;10/09/2025;5.698,818;5.703,514;5.660,725;5.664,377;126.235.591.786,23;2.223.241
WDOFUT;09/09/2025;5.687,859;5.710,820;5.678,467;5.698,818;125.701.514.733,23;2.207.160
WDOFUT;08/09/2025;5.676,379;5.717,603;5.670,117;5.689,947;120.710.705.340,82;2.120.216
WDOFUT;05/09/2025;5.701,949;5.711,341;5.651,332;5.681,598;162.944.818.857,97;2.871.169
WDOFUT;04/09/2025;5.739,520;5.747,347;5.715,516;5.719,691;124.896.770.975,19;2.179.359
WDOFUT;03/09/2025;5.738,998;5.744,216;5.707,689;5.723,343;131.425.206.450,25;2.295.241
WDOFUT;02/09/2025;5.745,260;5.780,744;5.721,778;5.746,303;168.569.306.422,00;2.931.905
WDOFUT;01/09/2025;5.701,949;5.728,562;5.692,556;5.716,560;88.312.782.192,60;1.545.971
WDOFUT;29/08/2025;5.698,296;5.722,300;5.689,947;5.705,601;143.607.309.450,09;2.517.865
WDOFUT;28/08/2025;5.694,624;5.711,968;5.674,652;5.697,252;141.919.631.757,08;2.493.938
WDOFUT;27/08/2025;5.734,043;5.741,926;5.696,727;5.701,982;151.043.717.666,93;2.640.695
WDOFUT;26/08/2025;5.686,741;5.735,094;5.682,010;5.717,750;129.052.708.722,61;2.260.353
WDOFUT;25/08/2025;5.716,699;5.725,108;5.687,266;5.695,675;106.514.127.496,99;1.867.776
WDOFUT;22/08/2025;5.767,154;5.769,256;5.700,931;5.715,647;147.961.958.054,76;2.581.430
WDOFUT;21/08/2025;5.784,498;5.792,382;5.760,321;5.765,052;150.387.949.010,73;2.603.351
WDOFUT;20/08/2025;5.795,009;5.801,842;5.756,642;5.773,461;153.035.072.851,35;2.651.383
WDOFUT;19/08/2025;5.730,364;5.807,623;5.724,582;5.797,637;189.035.823.946,72;3.274.595
WDOFUT;18/08/2025;5.699,355;5.739,298;5.699,355;5.735,619;121.239.562.849,20;2.120.415
WDOFUT;15/08/2025;5.705,661;5.707,238;5.682,010;5.690,945;108.222.856.489,22;1.900.820
WDOFUT;14/08/2025;5.703,034;5.734,568;5.694,624;5.712,494;151.746.367.892,12;2.656.099
WDOFUT;13/08/2025;5.689,894;5.713,020;5.680,434;5.691,996;133.802.145.092,95;2.348.713
WDOFUT;12/08/2025;5.748,233;5.750,335;5.688,317;5.706,187;162.871.453.556,67;2.851.832
WDOFUT;11/08/2025;5.749,810;5.768,205;5.741,401;5.747,182;116.381.707.963,70;2.022.094
WDOFUT;08/08/2025;5.736,145;5.753,489;5.723,531;5.741,401;141.249.389.683,62;2.462.127
WDOFUT;07/08/2025;5.779,242;5.790,805;5.724,057;5.726,685;170.994.189.791,98;2.964.180
WDOFUT;06/08/2025;5.821,814;5.829,172;5.772,935;5.773,986;153.405.237.491,98;2.647.453
WDOFUT;05/08/2025;5.855,451;5.858,079;5.818,135;5.824,967;130.370.816.359,59;2.235.535
WDOFUT;04/08/2025;5.857,028;5.868,590;5.814,456;5.843,363;144.839.659.817,89;2.482.091
WDOFUT;01/08/2025;5.951,631;5.959,515;5.852,823;5.866,488;198.222.410.547,62;3.368.245
WDOFUT;31/07/2025;5.896,971;5.957,938;5.892,767;5.938,492;170.190.499.072,08;2.869.547
WDOFUT;30/07/2025;5.911,158;5.965,709;5.864,021;5.911,688;225.603.327.524,36;3.805.583
WDOFUT;29/07/2025;5.936,050;5.939,758;5.891,562;5.910,628;168.355.101.925,35;2.845.672
WDOFUT;28/07/2025;5.923,869;5.943,995;5.903,743;5.925,987;143.560.560.689,71;2.422.734
WDOFUT;25/07/2025;5.868,258;5.911,688;5.856,077;5.897,917;139.649.389.507,47;2.373.482
WDOFUT;24/07/2025;5.862,432;5.877,791;5.848,662;5.860,314;135.727.520.559,40;2.314.746
WDOFUT;23/07/2025;5.905,332;5.919,632;5.847,603;5.848,132;152.666.110.321,73;2.592.563
WDOFUT;22/07/2025;5.915,395;5.935,521;5.893,680;5.905,332;150.173.784.648,91;2.539.514
WDOFUT;21/07/2025;5.942,406;5.959,884;5.894,739;5.911,688;130.917.322.011,34;2.213.611
WDOFUT;18/07/2025;5.911,688;5.947,702;5.867,729;5.923,869;169.391.054.000,35;2.868.037
WDOFUT;17/07/2025;5.932,873;5.962,532;5.885,736;5.896,858;152.794.752.450,55;2.579.652
WDOFUT;16/07/2025;5.915,925;5.946,113;5.889,443;5.918,043;194.335.831.665,17;3.283.806
WDOFUT;15/07/2025;5.930,754;5.960,413;5.885,736;5.904,273;210.055.897.851,48;3.547.879
WDOFUT;14/07/2025;5.922,810;5.954,587;5.898,447;5.945,584;147.895.966.173,72;2.496.865
WDOFUT;11/07/2025;5.910,099;5.951,939;5.897,388;5.921,750;163.301.377.997,75;2.755.746
WDOFUT;10/07/2025;5.977,891;5.993,250;5.882,028;5.891,032;231.912.703.200,95;3.917.048
WDOFUT;09/07/2025;5.813,177;5.972,065;5.802,585;5.940,817;187.077.648.839,97;3.198.776
WDOFUT;08/07/2025;5.831,714;5.837,010;5.790,933;5.808,410;153.918.324.892,09;2.647.837
WDOFUT;07/07/2025;5.798,348;5.853,429;5.794,640;5.847,603;158.907.341.819,32;2.730.362
WDOFUT;04/07/2025;5.778,751;5.785,637;5.759,685;5.778,751;74.577.299.573,09;1.291.904
WDOFUT;03/07/2025;5.788,814;5.807,351;5.759,685;5.770,807;141.538.624.408,64;2.448.804
WDOFUT;02/07/2025;5.828,007;5.845,484;5.775,574;5.788,285;167.809.855.994,06;2.888.248
WDOFUT;01/07/2025;5.791,462;5.835,951;5.780,870;5.821,121;147.298.513.129,86;2.533.558
WDOFUT;30/06/2025;5.852,899;5.876,203;5.788,814;5.797,818;173.565.946.490,46;2.979.233
WDOFUT;27/06/2025;5.857,724;5.876,398;5.827,846;5.849,721;175.402.951.330,18;2.997.746
WDOFUT;26/06/2025;5.924,417;5.940,423;5.774,492;5.850,788;172.128.002.978,58;2.922.459
WDOFUT;25/06/2025;5.887,603;5.953,228;5.884,935;5.935,088;172.207.720.860,87;2.908.076
WDOFUT;24/06/2025;5.849,721;5.900,941;5.849,721;5.889,737;167.878.448.251,77;2.857.804
WDOFUT;23/06/2025;5.917,481;5.924,950;5.869,996;5.874,264;165.584.800.524,82;2.808.382
WDOFUT;20/06/2025;5.850,788;5.909,478;5.847,587;5.897,740;137.334.999.366,78;2.335.761
WDOFUT;18/06/2025;5.875,331;5.895,072;5.856,124;5.864,660;151.895.638.747,41;2.585.438
WDOFUT;17/06/2025;5.877,465;5.891,337;5.847,587;5.876,932;175.243.040.235,73;2.985.428
WDOFUT;16/06/2025;5.914,813;5.926,017;5.866,795;5.867,328;160.170.600.823,23;2.716.934
WDOFUT;13/06/2025;5.961,764;5.988,441;5.920,682;5.942,557;164.601.900.942,56;2.766.231
WDOFUT;12/06/2025;5.922,283;5.953,761;5.916,414;5.925,484;139.967.366.272,59;2.359.229
WDOFUT;11/06/2025;5.966,033;5.977,771;5.914,279;5.932,953;163.637.954.617,29;2.754.852
WDOFUT;10/06/2025;5.955,896;5.976,704;5.934,554;5.967,633;146.598.832.270,31;2.461.283
WDOFUT;09/06/2025;5.971,902;6.001,780;5.951,627;5.958,563;141.126.433.823,03;2.362.037
WDOFUT;06/06/2025;6.001,246;6.024,189;5.959,630;5.967,100;177.479.777.046,68;2.962.704
WDOFUT;05/06/2025;6.044,997;6.048,731;5.984,173;5.989,508;170.925.956.137,67;2.845.132
WDOFUT;04/06/2025;6.050,332;6.065,271;6.019,920;6.041,795;148.264.659.029,80;2.453.406
WDOFUT;03/06/2025;6.097,283;6.130,363;6.038,061;6.052,466;175.449.228.158,25;2.885.357
WDOFUT;02/06/2025;6.122,360;6.130,363;6.083,945;6.096,750;151.155.277.898,03;2.475.103
WDOFUT;30/05/2025;6.089,814;6.165,043;6.078,076;6.155,973;173.408.144.921,66;2.829.685
WDOFUT;29/05/2025;6.119,900;6.125,804;6.060,317;6.085,545;151.525.297.504,26;2.491.078
WDOFUT;28/05/2025;6.068,905;6.141,908;6.062,464;6.112,922;171.207.727.193,33;2.803.557
WDOFUT;27/05/2025;6.081,788;6.094,671;6.054,949;6.058,169;146.417.906.276,21;2.409.543
WDOFUT;26/05/2025;6.065,684;6.104,333;6.057,096;6.086,082;98.684.343.053,98;1.621.805
WDOFUT;23/05/2025;6.162,306;6.175,726;6.066,221;6.075,883;188.013.321.140,15;3.071.822
WDOFUT;22/05/2025;6.076,957;6.209,006;6.016,837;6.189,145;259.593.313.688,68;4.274.340
WDOFUT;21/05/2025;6.101,112;6.109,701;6.068,368;6.073,736;152.654.286.090,67;2.507.854
WDOFUT;20/05/2025;6.079,104;6.117,753;6.073,736;6.094,134;169.622.536.539,49;2.782.766
WDOFUT;19/05/2025;6.094,134;6.128,488;6.065,684;6.079,641;154.758.433.931,92;2.538.728
WDOFUT;16/05/2025;6.111,848;6.154,791;6.097,892;6.106,480;157.822.797.564,97;2.575.913
WDOFUT;15/05/2025;6.069,979;6.139,761;6.049,581;6.122,584;194.607.752.985,62;3.197.801
WDOFUT;14/05/2025;6.040,992;6.081,788;6.016,837;6.079,104;176.273.087.828,69;2.915.289
WDOFUT;13/05/2025;6.104,870;6.118,289;6.032,404;6.053,338;193.821.186.159,92;3.195.797
WDOFUT;12/05/2025;6.119,363;6.154,791;6.105,407;6.116,679;165.403.190.253,56;2.698.076
WDOFUT;09/05/2025;6.116,679;6.117,753;6.083,398;6.096,818;144.827.946.330,39;2.373.897
WDOFUT;08/05/2025;6.175,189;6.205,786;6.108,091;6.109,164;181.063.762.979,46;2.947.389
WDOFUT;07/05/2025;6.162,306;6.221,889;6.151,570;6.197,197;170.992.274.437,47;2.761.447
WDOFUT;06/05/2025;6.154,791;6.196,660;6.147,813;6.172,505;179.863.566.763,32;2.915.026
WDOFUT;05/05/2025;6.110,238;6.161,769;6.081,251;6.154,791;142.197.145.445,84;2.326.150
WDOFUT;02/05/2025;6.130,099;6.135,467;6.080,714;6.113,995;140.033.632.048,11;2.294.531
WDOFUT;30/04/2025;6.079,641;6.148,349;6.059,780;6.130,636;196.855.790.589,79;3.218.222
WDOFUT;29/04/2025;6.121,866;6.124,570;6.070,504;6.072,126;153.867.674.859,24;2.521.806
WDOFUT;28/04/2025;6.163,497;6.166,200;6.107,269;6.117,000;175.719.178.422,82;2.865.570
WDOFUT;25/04/2025;6.169,444;6.176,473;6.129,976;6.154,306;150.521.694.327,95;2.446.291
WDOFUT;24/04/2025;6.175,391;6.175,391;6.128,354;6.151,062;170.436.206.324,50;2.772.686
WDOFUT;23/04/2025;6.172,148;6.201,343;6.124,570;6.174,310;193.121.857.300,30;3.133.017
WDOFUT;22/04/2025;6.275,954;6.282,982;6.191,071;6.196,477;166.999.109.433,25;2.681.057
WDOFUT;17/04/2025;6.364,081;6.379,219;6.279,198;6.297,580;176.588.353.247,90;2.789.916
WDOFUT;16/04/2025;6.358,134;6.411,118;6.341,914;6.356,512;180.160.173.148,34;2.828.608
WDOFUT;15/04/2025;6.347,321;6.396,520;6.320,288;6.368,947;166.953.494.370,69;2.623.361
WDOFUT;14/04/2025;6.335,967;6.367,325;6.316,503;6.352,186;158.467.001.447,42;2.499.824
WDOFUT;11/04/2025;6.318,125;6.418,147;6.307,312;6.359,215;221.983.541.194,07;3.485.888
WDOFUT;10/04/2025;6.357,593;6.460,859;6.317,584;6.378,138;244.126.708.155,20;3.813.865
WDOFUT;09/04/2025;6.541,417;6.614,946;6.310,556;6.319,206;323.201.638.991,72;4.966.687
WDOFUT;08/04/2025;6.378,138;6.533,307;6.361,918;6.527,900;266.868.402.662,85;4.135.595
WDOFUT;07/04/2025;6.385,167;6.443,017;6.314,340;6.419,769;268.007.516.591,48;4.191.856
WDOFUT;04/04/2025;6.192,152;6.363,000;6.189,449;6.361,378;271.711.111.430,22;4.321.183
WDOFUT;03/04/2025;6.112,135;6.133,220;6.076,451;6.121,866;189.174.819.771,98;3.100.844
WDOFUT;02/04/2025;6.174,310;6.208,912;6.136,464;6.184,583;193.459.498.038,87;3.130.824
WDOFUT;01/04/2025;6.211,075;6.230,539;6.165,660;6.175,391;157.189.154.570,90;2.536.291
WDOFUT;31/03/2025;6.268,385;6.290,011;6.195,936;6.197,018;176.146.879.157,44;2.823.271
WDOFUT;28/03/2025;6.253,191;6.289,620;6.250,473;6.262,978;164.261.905.468,80;2.619.644
WDOFUT;27/03/2025;6.229,812;6.280,377;6.226,550;6.246,667;163.371.354.974,84;2.612.815
WDOFUT;26/03/2025;6.210,238;6.255,366;6.197,189;6.243,948;152.826.147.723,40;2.451.001
WDOFUT;25/03/2025;6.264,609;6.265,153;6.181,422;6.204,801;179.095.093.470,54;2.881.836
WDOFUT;24/03/2025;6.222,744;6.286,901;6.210,782;6.273,852;163.431.829.657,39;2.613.805
WDOFUT;21/03/2025;6.197,733;6.250,473;6.190,121;6.240,142;158.078.611.805,24;2.537.816
WDOFUT;20/03/2025;6.171,091;6.192,840;6.154,780;6.185,771;157.936.365.803,06;2.557.369
WDOFUT;19/03/2025;6.196,646;6.203,170;6.139,012;6.158,042;161.158.138.284,86;2.610.834
WDOFUT;18/03/2025;6.218,938;6.231,443;6.166,742;6.186,315;156.716.418.682,32;2.528.659
WDOFUT;17/03/2025;6.259,172;6.264,609;6.180,334;6.203,714;169.238.231.958,74;2.721.822
WDOFUT;14/03/2025;6.317,893;6.320,067;6.233,074;6.270,046;182.754.451.715,14;2.916.320
WDOFUT;13/03/2025;6.354,321;6.370,089;6.321,699;6.332,029;139.429.782.248,84;2.197.784
WDOFUT;12/03/2025;6.346,165;6.383,138;6.315,718;6.336,379;171.325.163.595,01;2.698.150
WDOFUT;11/03/2025;6.376,613;6.386,944;6.337,466;6.343,991;176.791.029.248,27;2.776.988
WDOFUT;10/03/2025;6.326,592;6.414,673;6.304,844;6.394,555;197.492.955.337,16;3.109.432
WDOFUT;07/03/2025;6.293,969;6.336,922;6.285,814;6.322,786;169.611.325.446,53;2.687.399
WDOFUT;06/03/2025;6.286,357;6.318,436;6.265,697;6.301,038;190.830.230.757,75;3.033.819
WDOFUT;05/03/2025;6.384,769;6.386,944;6.272,221;6.275,483;139.707.443.132,49;2.208.185
WDOFUT;28/02/2025;6.379,875;6.471,218;6.366,826;6.428,809;227.761.509.660,10;3.551.734
WDOFUT;27/02/2025;6.371,614;6.397,893;6.348,072;6.386,944;189.610.953.910,86;2.974.342
WDOFUT;26/02/2025;6.287,849;6.371,614;6.279,637;6.355,189;218.946.180.981,90;3.459.227
WDOFUT;25/02/2025;6.316,318;6.368,877;6.287,302;6.287,849;204.150.957.437,21;3.226.215
WDOFUT;24/02/2025;6.267,592;6.339,312;6.255,000;6.331,100;169.283.075.559,98;2.693.518
WDOFUT;21/02/2025;6.253,905;6.288,396;6.241,860;6.284,017;173.544.847.814,99;2.771.627
WDOFUT;20/02/2025;6.254,452;6.268,687;6.235,838;6.255,547;164.168.203.901,81;2.625.999
WDOFUT;19/02/2025;6.254,452;6.286,754;6.231,458;6.275,257;180.084.188.054,72;2.876.550
WDOFUT;18/02/2025;6.267,592;6.279,637;6.225,983;6.240,765;168.456.550.747,31;2.694.453
WDOFUT;17/02/2025;6.268,140;6.279,089;6.249,525;6.268,687;110.633.585.232,36;1.766.284
WDOFUT;14/02/2025;6.327,268;6.332,743;6.246,788;6.261,022;172.140.877.374,77;2.740.537
WDOFUT;13/02/2025;6.323,435;6.366,139;6.318,508;6.324,530;184.127.653.485,29;2.903.694
WDOFUT;12/02/2025;6.336,575;6.356,284;6.307,011;6.328,910;198.743.115.798,38;3.139.021
WDOFUT;11/02/2025;6.370,519;6.379,279;6.324,530;6.330,005;169.707.275.713,85;2.673.613
WDOFUT;10/02/2025;6.385,301;6.401,178;6.334,933;6.361,759;161.913.565.964,09;2.545.372
WDOFUT;07/02/2025;6.346,977;6.391,323;6.304,821;6.384,206;228.619.125.820,63;3.604.582
WDOFUT;06/02/2025;6.384,206;6.405,558;6.321,793;6.336,028;196.983.267.925,72;3.096.624
WDOFUT;05/02/2025;6.336,575;6.398,988;6.323,435;6.371,066;183.345.232.762,30;2.878.756
WDOFUT;04/02/2025;6.382,016;6.410,485;6.325,078;6.328,910;191.772.314.808,85;3.011.238
WDOFUT;03/02/2025;6.457,021;6.498,630;6.376,541;6.391,323;218.951.444.735,46;3.399.721
WDOFUT;31/01/2025;6.460,306;6.465,781;6.396,798;6.430,195;210.137.328.743,00;3.269.619
WDOFUT;30/01/2025;6.453,661;6.556,563;6.438,253;6.468,519;219.939.284.689,05;3.390.952
WDOFUT;29/01/2025;6.455,862;6.483,376;6.432,750;6.440,454;200.297.052.477,97;3.101.510
WDOFUT;28/01/2025;6.511,440;6.520,795;6.449,259;6.454,211;188.368.531.686,55;2.905.636
WDOFUT;27/01/2025;6.548,859;6.561,516;6.491,630;6.492,731;184.392.610.885,32;2.826.159
WDOFUT;24/01/2025;6.506,488;6.529,049;6.465,767;6.513,091;183.834.829.307,13;2.831.029
WDOFUT;23/01/2025;6.550,510;6.581,326;6.474,021;6.527,398;232.064.542.063,90;3.550.989
WDOFUT;22/01/2025;6.628,649;6.636,353;6.520,795;6.549,409;247.937.022.747,56;3.771.726
WDOFUT;21/01/2025;6.674,873;6.691,381;6.635,253;6.641,856;180.620.694.619,05;2.710.828
WDOFUT;20/01/2025;6.691,381;6.713,392;6.641,856;6.641,856;173.563.087.222,88;2.599.548
WDOFUT;17/01/2025;6.682,577;6.718,345;6.649,010;6.696,884;198.373.267.900,96;2.968.943
WDOFUT;16/01/2025;6.647,359;6.697,985;6.615,443;6.674,323;215.717.483.110,09;3.240.587
WDOFUT;15/01/2025;6.674,873;6.699,085;6.625,348;6.634,152;204.875.809.198,07;3.074.437
WDOFUT;14/01/2025;6.728,250;6.728,250;6.669,920;6.691,931;202.681.205.979,10;3.027.365
WDOFUT;13/01/2025;6.767,870;6.778,325;6.710,641;6.731,551;179.035.634.691,21;2.655.780
WDOFUT;10/01/2025;6.673,772;6.768,420;6.663,867;6.744,758;208.225.101.306,34;3.093.352
WDOFUT;09/01/2025;6.748,610;6.765,669;6.664,968;6.670,471;192.444.687.534,53;2.862.294
WDOFUT;08/01/2025;6.770,071;6.803,638;6.743,658;6.746,959;191.068.893.955,48;2.819.819
WDOFUT;07/01/2025;6.760,716;6.765,118;6.691,931;6.747,510;212.311.098.261,08;3.157.230
WDOFUT;06/01/2025;6.797,585;6.805,289;6.736,504;6.757,415;193.996.603.659,15;2.866.744
WDOFUT;03/01/2025;6.801,437;6.858,666;6.786,579;6.838,305;181.533.962.453,64;2.660.672
WDOFUT;02/01/2025;6.844,909;6.890,582;6.795,934;6.806,940;185.749.997.377,18;2.712.562
WDOFUT;30/12/2024;6.867,470;6.908,741;6.808,590;6.827,850;195.957.859.844,25;2.860.533
WDOFUT;27/12/2024;6.859,225;6.879,139;6.828,248;6.857,565;166.573.035.261,11;2.428.639
WDOFUT;26/12/2024;6.820,503;6.861,437;6.804,461;6.843,736;191.822.598.971,34;2.807.489
WDOFUT;23/12/2024;6.774,038;6.865,863;6.762,974;6.860,884;180.225.885.066,64;2.640.497
WDOFUT;20/12/2024;6.755,230;6.772,378;6.694,382;6.749,145;273.786.381.748,33;4.066.011
WDOFUT;19/12/2024;6.914,541;6.979,261;6.761,868;6.819,950;390.658.727.151,93;5.697.635
WDOFUT;18/12/2024;6.756,889;6.996,962;6.748,592;6.918,413;297.311.591.885,90;4.339.365
