Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;14/11/2017;4.714,091;4.772,263;4.701,164;4.767,236;40.079.207.027,14;846.414
WDOFUT;13/11/2017;4.730,609;4.750,718;4.715,527;4.719,836;31.973.425.256,21;675.279
WDOFUT;10/11/2017;4.685,364;4.729,173;4.680,337;4.719,118;32.308.815.006,50;686.790
WDOFUT;09/11/2017;4.678,901;4.703,319;4.659,510;4.683,210;38.594.916.866,65;824.024
WDOFUT;08/11/2017;4.704,755;4.706,909;4.667,410;4.688,237;36.542.930.244,51;779.794
WDOFUT;07/11/2017;4.706,909;4.737,073;4.688,237;4.712,655;45.418.948.683,49;963.053
WDOFUT;06/11/2017;4.760,772;4.762,209;4.679,619;4.681,055;37.223.701.442,18;787.499
WDOFUT;03/11/2017;4.709,782;4.806,735;4.686,082;4.778,727;56.873.334.594,62;1.198.433
WDOFUT;01/11/2017;4.717,682;4.747,127;4.695,419;4.711,218;41.819.581.289,07;886.364
WDOFUT;31/10/2017;4.740,664;4.761,491;4.707,628;4.716,964;40.069.257.652,02;847.910
WDOFUT;30/10/2017;4.672,877;4.744,257;4.665,667;4.743,536;34.661.872.434,17;737.257
WDOFUT;27/10/2017;4.744,257;4.764,446;4.664,946;4.668,551;59.235.709.637,24;1.253.297
WDOFUT;26/10/2017;4.659,899;4.759,398;4.659,178;4.747,862;50.345.213.047,78;1.070.921
WDOFUT;25/10/2017;4.675,761;4.704,602;4.659,178;4.665,667;47.503.004.603,40;1.015.073
WDOFUT;24/10/2017;4.669,272;4.716,138;4.654,852;4.681,529;48.046.579.347,27;1.024.759
WDOFUT;23/10/2017;4.612,312;4.677,924;4.605,823;4.675,040;34.871.423.507,68;752.193
WDOFUT;20/10/2017;4.594,287;4.618,080;4.579,867;4.610,870;34.193.710.182,63;743.358
WDOFUT;19/10/2017;4.569,772;4.592,124;4.566,888;4.574,819;25.056.667.191,07;546.645
WDOFUT;18/10/2017;4.572,656;4.596,450;4.558,957;4.582,030;29.093.600.860,46;635.521
WDOFUT;17/10/2017;4.582,751;4.600,776;4.564,004;4.564,725;27.500.668.048,11;599.571
WDOFUT;16/10/2017;4.561,841;4.587,077;4.557,515;4.583,472;26.028.647.707,40;569.432
WDOFUT;13/10/2017;4.585,635;4.597,171;4.544,537;4.546,700;30.639.442.903,69;671.149
WDOFUT;11/10/2017;4.585,635;4.595,008;4.570,493;4.584,914;28.164.975.061,15;615.027
WDOFUT;10/10/2017;4.591,403;4.607,986;4.573,377;4.598,613;28.563.193.348,31;622.601
WDOFUT;09/10/2017;4.568,330;4.614,475;4.566,888;4.613,754;24.565.269.298,01;534.305
WDOFUT;06/10/2017;4.564,004;4.597,892;4.556,073;4.564,725;37.773.526.707,19;825.096
WDOFUT;05/10/2017;4.534,443;4.566,167;4.522,907;4.563,283;32.800.843.822,78;722.210
WDOFUT;04/10/2017;4.537,327;4.544,537;4.520,023;4.538,769;26.687.309.032,69;588.788
WDOFUT;03/10/2017;4.571,214;4.583,472;4.548,142;4.550,305;24.376.140.579,16;534.266
WDOFUT;02/10/2017;4.590,682;4.602,939;4.563,283;4.567,609;25.763.190.905,04;562.433
WDOFUT;29/09/2017;4.606,544;4.619,522;4.570,493;4.579,867;31.120.178.475,17;678.385
WDOFUT;28/09/2017;4.618,113;4.634,764;4.601,462;4.610,149;31.814.462.710,53;689.357
WDOFUT;27/09/2017;4.614,493;4.631,868;4.605,805;4.623,904;39.669.417.794,00;858.606
WDOFUT;26/09/2017;4.583,363;4.599,290;4.566,712;4.586,982;35.112.764.060,74;765.761
WDOFUT;25/09/2017;4.539,925;4.581,191;4.529,790;4.577,571;31.818.927.518,27;698.266
WDOFUT;22/09/2017;4.543,545;4.547,165;4.523,274;4.529,066;20.697.480.367,39;456.432
WDOFUT;21/09/2017;4.553,681;4.562,368;4.531,962;4.547,889;28.228.540.640,22;620.867
WDOFUT;20/09/2017;4.535,582;4.552,957;4.516,035;4.542,097;37.830.889.344,80;833.953
WDOFUT;19/09/2017;4.542,097;4.554,404;4.533,410;4.546,441;22.984.439.586,10;505.875
WDOFUT;18/09/2017;4.513,863;4.553,681;4.510,967;4.550,061;24.349.541.440,13;536.989
WDOFUT;15/09/2017;4.539,925;4.544,269;4.513,139;4.513,863;26.796.900.131,32;591.335
WDOFUT;14/09/2017;4.556,576;4.569,608;4.516,035;4.526,170;35.452.031.083,28;779.887
WDOFUT;13/09/2017;4.535,582;4.559,472;4.529,790;4.548,613;29.214.139.280,96;642.621
WDOFUT;12/09/2017;4.507,347;4.551,509;4.504,452;4.534,134;34.461.502.804,65;761.545
WDOFUT;11/09/2017;4.487,801;4.510,967;4.468,978;4.504,452;25.127.821.084,25;560.346
WDOFUT;08/09/2017;4.482,733;4.500,108;4.474,769;4.482,733;22.805.641.485,10;508.300
WDOFUT;06/09/2017;4.521,103;4.529,790;4.499,384;4.500,832;27.754.909.882,35;614.217
WDOFUT;05/09/2017;4.530,514;4.543,545;4.521,103;4.528,342;30.940.196.498,06;682.652
WDOFUT;04/09/2017;4.568,160;4.570,331;4.552,233;4.564,540;11.896.477.204,59;260.842
WDOFUT;01/09/2017;4.568,160;4.573,951;4.538,477;4.565,264;30.757.114.947,44;675.283
WDOFUT;31/08/2017;4.605,081;4.610,149;4.561,644;4.576,847;33.631.035.035,28;734.492
WDOFUT;30/08/2017;4.609,475;4.618,929;4.592,020;4.598,566;27.611.820.078,56;599.606
WDOFUT;29/08/2017;4.601,475;4.622,566;4.597,111;4.605,839;28.624.453.932,94;620.934
WDOFUT;28/08/2017;4.592,748;4.611,657;4.584,020;4.610,929;21.795.258.453,63;474.252
WDOFUT;25/08/2017;4.573,111;4.605,111;4.566,566;4.602,202;34.116.633.943,34;744.125
WDOFUT;24/08/2017;4.576,747;4.587,657;4.562,929;4.586,202;28.766.395.396,23;628.713
WDOFUT;23/08/2017;4.613,839;4.619,657;4.565,838;4.576,747;27.878.203.211,47;606.902
WDOFUT;22/08/2017;4.600,748;4.650,930;4.585,475;4.607,293;34.282.249.009,37;744.280
WDOFUT;21/08/2017;4.590,566;4.625,475;4.573,111;4.612,384;31.127.288.565,56;677.369
WDOFUT;18/08/2017;4.624,020;4.630,566;4.583,293;4.589,838;32.040.618.461,34;695.069
WDOFUT;17/08/2017;4.608,748;4.642,202;4.605,111;4.632,020;31.598.596.174,49;684.052
WDOFUT;16/08/2017;4.621,111;4.637,111;4.589,111;4.600,748;31.509.840.713,38;682.250
WDOFUT;15/08/2017;4.662,566;4.680,021;4.619,657;4.626,202;32.390.994.343,41;694.915
WDOFUT;14/08/2017;4.638,566;4.681,475;4.631,293;4.656,021;36.929.607.974,86;793.281
WDOFUT;11/08/2017;4.632,748;4.722,930;4.608,020;4.668,384;40.403.611.762,35;872.771
WDOFUT;10/08/2017;4.616,748;4.642,930;4.597,111;4.638,566;35.613.296.248,29;771.998
WDOFUT;09/08/2017;4.585,475;4.613,839;4.579,657;4.609,475;32.610.317.988,48;709.507
WDOFUT;08/08/2017;4.565,111;4.584,020;4.559,293;4.566,566;26.618.211.013,66;582.219
WDOFUT;07/08/2017;4.576,747;4.581,111;4.560,747;4.570,202;21.642.843.918,63;473.518
WDOFUT;04/08/2017;4.547,656;4.581,838;4.545,475;4.578,929;33.258.305.497,76;728.880
WDOFUT;03/08/2017;4.560,020;4.573,838;4.549,838;4.552,747;27.489.313.072,02;602.603
WDOFUT;02/08/2017;4.581,838;4.590,566;4.554,202;4.554,202;32.358.167.980,25;707.792
WDOFUT;01/08/2017;4.571,657;4.581,111;4.547,656;4.573,838;29.997.253.239,91;657.504
WDOFUT;31/07/2017;4.595,657;4.601,475;4.559,293;4.576,747;30.829.599.512,55;673.154
WDOFUT;28/07/2017;4.622,058;4.623,521;4.578,178;4.582,566;26.490.141.107,04;575.618
WDOFUT;27/07/2017;4.599,386;4.623,521;4.597,924;4.614,013;33.458.016.912,80;725.335
WDOFUT;26/07/2017;4.631,565;4.649,849;4.588,416;4.592,804;34.237.962.441,55;740.535
WDOFUT;25/07/2017;4.602,312;4.644,729;4.594,998;4.644,729;37.202.762.243,23;805.019
WDOFUT;24/07/2017;4.603,043;4.616,939;4.590,610;4.608,894;23.924.506.787,19;519.376
WDOFUT;21/07/2017;4.569,402;4.608,894;4.559,163;4.603,775;28.983.601.626,14;632.556
WDOFUT;20/07/2017;4.619,864;4.625,715;4.570,864;4.573,790;29.882.216.898,74;649.487
WDOFUT;19/07/2017;4.633,028;4.638,147;4.609,625;4.616,207;25.940.958.674,69;561.281
WDOFUT;18/07/2017;4.654,968;4.657,894;4.624,983;4.627,909;27.162.965.418,22;585.137
WDOFUT;17/07/2017;4.669,595;4.674,714;4.659,356;4.667,401;19.845.543.509,83;425.262
WDOFUT;14/07/2017;4.703,968;4.712,013;4.664,476;4.665,207;27.591.772.889,11;589.258
WDOFUT;13/07/2017;4.715,669;4.729,565;4.700,311;4.714,207;24.712.723.751,94;524.313
WDOFUT;12/07/2017;4.759,550;4.760,281;4.706,162;4.709,819;38.717.233.880,25;818.219
WDOFUT;11/07/2017;4.795,385;4.803,430;4.769,788;4.781,490;28.633.665.873,80;598.866
WDOFUT;10/07/2017;4.821,713;4.821,713;4.782,221;4.784,415;21.137.470.128,02;440.643
WDOFUT;07/07/2017;4.837,803;4.861,206;4.807,818;4.824,639;35.769.400.380,81;740.511
WDOFUT;06/07/2017;4.853,161;4.883,877;4.847,310;4.849,504;35.668.664.375,43;733.584
WDOFUT;05/07/2017;4.875,101;4.898,504;4.837,071;4.837,803;37.215.934.472,16;764.100
WDOFUT;04/07/2017;4.859,012;4.870,713;4.853,161;4.869,250;14.256.476.315,91;293.184
WDOFUT;03/07/2017;4.880,952;4.888,996;4.845,116;4.857,549;24.802.730.659,01;510.274
WDOFUT;30/06/2017;4.856,086;4.880,952;4.836,340;4.867,056;29.634.103.642,57;609.129
WDOFUT;29/06/2017;4.820,710;4.881,051;4.816,295;4.864,862;38.024.706.273,73;782.911
WDOFUT;28/06/2017;4.880,316;4.881,787;4.828,804;4.831,748;34.547.015.171,10;710.606
WDOFUT;27/06/2017;4.872,957;4.912,694;4.858,975;4.881,787;39.304.757.385,78;803.553
WDOFUT;26/06/2017;4.915,638;4.915,638;4.856,032;4.858,975;25.529.864.869,76;522.957
WDOFUT;23/06/2017;4.927,412;4.930,355;4.903,864;4.929,619;24.424.669.903,32;496.630
WDOFUT;22/06/2017;4.905,335;4.939,186;4.899,448;4.929,619;31.185.255.222,90;634.267
WDOFUT;21/06/2017;4.900,920;4.922,996;4.889,882;4.920,053;29.224.220.152,73;595.584
WDOFUT;20/06/2017;4.864,126;4.933,299;4.862,655;4.909,015;35.369.594.893,64;722.646
WDOFUT;19/06/2017;4.861,919;4.893,561;4.844,994;4.846,465;25.476.304.781,86;523.357
WDOFUT;16/06/2017;4.856,768;4.869,278;4.843,522;4.864,126;23.074.911.393,21;475.181
WDOFUT;14/06/2017;4.889,146;4.895,769;4.822,917;4.837,635;36.580.184.507,26;753.615
WDOFUT;13/06/2017;4.893,561;4.926,676;4.877,372;4.898,712;33.076.396.424,59;675.282
WDOFUT;12/06/2017;4.861,183;4.918,581;4.844,258;4.903,864;26.917.135.301,89;551.242
WDOFUT;09/06/2017;4.827,333;4.878,108;4.815,559;4.873,693;25.765.265.348,56;531.937
WDOFUT;08/06/2017;4.846,465;4.865,598;4.822,917;4.824,389;22.420.593.216,22;462.118
WDOFUT;07/06/2017;4.857,504;4.863,391;4.831,748;4.838,371;24.687.890.918,63;509.295
WDOFUT;06/06/2017;4.886,203;4.888,410;4.844,994;4.853,088;27.268.062.866,77;560.949
WDOFUT;05/06/2017;4.817,030;4.884,731;4.810,408;4.883,995;28.015.679.381,26;576.979
WDOFUT;02/06/2017;4.813,351;4.827,333;4.771,406;4.808,200;27.886.713.913,42;580.734
WDOFUT;01/06/2017;4.789,067;4.822,917;4.764,783;4.818,502;27.886.713.913,42;580.734
WDOFUT;31/05/2017;4.829,540;4.831,012;4.779,501;4.782,444;26.929.224.149,81;559.970
WDOFUT;30/05/2017;4.848,798;4.851,762;4.826,566;4.831,012;22.804.971.499,36;471.240
WDOFUT;29/05/2017;4.838,423;4.859,914;4.829,530;4.829,530;9.864.541.048,36;203.434
WDOFUT;26/05/2017;4.852,503;4.859,914;4.825,084;4.834,717;25.220.387.385,57;520.993
WDOFUT;25/05/2017;4.868,806;4.894,003;4.842,128;4.858,432;24.958.070.633,12;512.348
WDOFUT;24/05/2017;4.861,396;4.882,146;4.824,342;4.865,101;35.485.723.957,62;731.915
WDOFUT;23/05/2017;4.865,101;4.883,628;4.837,682;4.860,655;26.733.259.812,30;550.429
WDOFUT;22/05/2017;4.867,324;4.933,279;4.845,092;4.855,467;30.535.193.104,49;624.998
WDOFUT;19/05/2017;4.904,378;4.972,556;4.820,637;4.837,682;35.910.154.172,24;734.323
WDOFUT;18/05/2017;4.925,869;5.065,189;4.925,869;5.030,359;22.132.246.531,86;442.905
WDOFUT;17/05/2017;4.613,139;4.670,942;4.604,987;4.665,754;32.085.241.669,79;693.259
WDOFUT;16/05/2017;4.613,880;4.622,772;4.594,612;4.607,210;23.103.772.619,68;501.699
WDOFUT;15/05/2017;4.624,996;4.632,406;4.607,951;4.630,183;21.437.012.360,67;464.024
WDOFUT;12/05/2017;4.690,209;4.690,951;4.640,558;4.648,710;23.420.534.314,99;502.457
WDOFUT;11/05/2017;4.709,477;4.719,852;4.675,388;4.676,870;23.867.139.853,24;507.804
WDOFUT;10/05/2017;4.733,191;4.733,191;4.697,620;4.719,852;22.090.474.373,39;468.827
WDOFUT;09/05/2017;4.765,798;4.770,245;4.739,120;4.756,905;20.340.042.889,80;428.090
WDOFUT;08/05/2017;4.754,682;4.780,620;4.746,531;4.768,762;17.411.073.182,93;365.563
WDOFUT;05/05/2017;4.756,905;4.768,021;4.727,263;4.738,379;25.704.890.542,43;542.145
WDOFUT;04/05/2017;4.736,897;4.768,021;4.730,968;4.759,129;27.880.846.632,73;587.029
WDOFUT;03/05/2017;4.719,852;4.728,745;4.688,727;4.724,299;27.968.780.093,48;594.605
WDOFUT;02/05/2017;4.732,450;4.771,727;4.699,102;4.706,513;26.037.081.107,47;550.297
WDOFUT;28/04/2017;4.759,870;4.802,110;4.736,156;4.745,048;26.061.674.278,91;546.686
WDOFUT;27/04/2017;4.723,273;4.766,606;4.717,296;4.758,388;23.182.766.979,53;488.617
WDOFUT;26/04/2017;4.728,503;4.795,743;4.722,526;4.741,951;33.582.561.398,67;705.220
WDOFUT;25/04/2017;4.697,871;4.740,457;4.695,630;4.707,584;27.186.195.869,81;575.748
WDOFUT;24/04/2017;4.673,216;4.691,147;4.666,492;4.681,435;17.626.970.150,55;376.658
WDOFUT;20/04/2017;4.701,607;4.745,687;4.690,400;4.712,813;27.042.109.682,92;573.555
WDOFUT;19/04/2017;4.664,251;4.724,020;4.656,780;4.718,043;26.660.368.231,16;568.386
WDOFUT;18/04/2017;4.658,274;4.678,446;4.625,401;4.655,285;24.886.535.820,42;535.510
WDOFUT;17/04/2017;4.656,033;4.666,492;4.635,860;4.643,332;18.378.113.947,72;395.081
WDOFUT;13/04/2017;4.701,607;4.721,032;4.671,722;4.713,561;22.668.656.367,82;482.716
WDOFUT;12/04/2017;4.720,285;4.735,974;4.679,940;4.690,400;27.798.961.131,99;589.199
WDOFUT;11/04/2017;4.700,112;4.732,986;4.688,159;4.706,836;27.797.392.291,08;590.013
WDOFUT;10/04/2017;4.726,262;4.727,756;4.697,124;4.699,365;19.289.673.643,55;409.286
WDOFUT;07/04/2017;4.718,790;4.742,698;4.682,182;4.724,020;27.347.293.579,88;581.150
WDOFUT;06/04/2017;4.687,411;4.732,238;4.667,986;4.719,537;27.347.293.579,88;581.150
WDOFUT;05/04/2017;4.638,102;4.694,136;4.629,136;4.685,917;27.631.692.385,71;594.312
WDOFUT;04/04/2017;4.710,572;4.714,308;4.647,067;4.649,308;22.013.085.378,81;469.816
WDOFUT;03/04/2017;4.709,825;4.712,066;4.675,458;4.682,182;17.858.159.835,85;381.032
WDOFUT;31/03/2017;4.739,710;4.777,813;4.692,641;4.692,641;28.019.123.267,18;591.222
WDOFUT;30/03/2017;4.693,901;4.741,238;4.689,392;4.735,227;26.127.017.906,67;555.032
WDOFUT;29/03/2017;4.714,188;4.719,448;4.681,127;4.693,901;20.640.644.750,53;439.512
WDOFUT;28/03/2017;4.711,183;4.731,470;4.697,658;4.725,459;23.626.718.959,96;501.138
WDOFUT;27/03/2017;4.690,895;4.725,459;4.684,133;4.704,420;26.183.249.237,52;556.051
WDOFUT;24/03/2017;4.724,708;4.744,244;4.674,365;4.681,879;28.097.634.585,84;597.182
WDOFUT;23/03/2017;4.665,348;4.738,232;4.660,088;4.730,719;28.393.985.134,66;603.009
WDOFUT;22/03/2017;4.676,619;4.686,387;4.645,061;4.653,326;27.842.667.854,17;596.979
WDOFUT;21/03/2017;4.630,784;4.665,348;4.614,254;4.656,332;28.790.043.212,69;620.341
WDOFUT;20/03/2017;4.671,359;4.699,160;4.626,276;4.633,039;21.652.260.487,93;464.936
WDOFUT;17/03/2017;4.689,392;4.717,945;4.657,083;4.666,100;20.528.443.751,07;438.060
WDOFUT;16/03/2017;4.708,928;4.713,437;4.667,602;4.709,680;24.993.410.024,91;532.500
WDOFUT;15/03/2017;4.780,310;4.798,343;4.678,122;4.686,387;32.829.690.553,75;691.279
WDOFUT;14/03/2017;4.777,304;4.807,360;4.770,542;4.784,818;23.788.061.584,06;497.168
WDOFUT;13/03/2017;4.735,227;4.775,802;4.730,719;4.764,531;21.715.734.243,94;455.995
WDOFUT;10/03/2017;4.812,620;4.817,879;4.742,741;4.744,244;30.608.450.890,86;640.696
WDOFUT;09/03/2017;4.801,349;4.838,167;4.779,559;4.830,653;30.130.127.742,26;626.897
WDOFUT;08/03/2017;4.736,730;4.812,620;4.728,464;4.783,316;28.405.950.441,51;595.320
WDOFUT;07/03/2017;4.735,978;4.739,735;4.709,680;4.721,702;18.801.638.023,67;398.193
WDOFUT;06/03/2017;4.727,713;4.754,763;4.693,901;4.750,255;19.793.155.976,22;419.466
WDOFUT;03/03/2017;4.778,056;4.788,575;4.711,934;4.723,205;27.674.846.640,14;582.964
WDOFUT;02/03/2017;4.695,404;4.784,067;4.691,647;4.781,813;27.485.796.296,20;580.615
WDOFUT;01/03/2017;4.727,713;4.732,221;4.680,376;4.684,133;10.161.021.395,13;216.172
WDOFUT;24/02/2017;4.661,591;4.726,210;4.654,077;4.720,951;21.389.043.889,40;455.445
WDOFUT;23/02/2017;4.650,339;4.667,765;4.627,610;4.648,066;22.370.292.967,98;481.542
WDOFUT;22/02/2017;4.695,797;4.695,797;4.636,702;4.648,824;20.594.856.005,01;440.936
WDOFUT;21/02/2017;4.698,828;4.714,738;4.682,917;4.691,251;21.703.094.234,15;462.072
WDOFUT;20/02/2017;4.705,646;4.714,738;4.679,129;4.685,948;11.009.456.964,61;234.630
WDOFUT;17/02/2017;4.701,858;4.717,768;4.674,583;4.715,495;22.284.763.570,36;474.320
WDOFUT;16/02/2017;4.639,732;4.692,767;4.617,003;4.689,736;24.366.402.405,66;524.086
WDOFUT;15/02/2017;4.692,767;4.702,616;4.638,217;4.638,217;25.294.971.688,79;541.519
WDOFUT;14/02/2017;4.741,255;4.754,892;4.684,433;4.692,009;28.795.639.566,33;609.961
WDOFUT;13/02/2017;4.732,163;4.750,346;4.726,102;4.732,921;13.711.562.064,46;289.380
WDOFUT;10/02/2017;4.756,408;4.758,680;4.726,102;4.732,921;18.376.228.874,71;387.797
WDOFUT;09/02/2017;4.751,862;4.769,287;4.738,982;4.762,469;17.033.594.397,13;358.346
WDOFUT;08/02/2017;4.751,862;4.765,499;4.739,740;4.748,831;16.472.099.524,88;346.476
WDOFUT;07/02/2017;4.767,014;4.778,379;4.748,831;4.756,408;17.210.066.905,45;361.183
WDOFUT;06/02/2017;4.753,377;4.765,499;4.735,194;4.745,801;16.126.850.243,82;339.349
WDOFUT;03/02/2017;4.771,560;4.785,198;4.733,679;4.764,741;21.733.795.996,27;456.948
WDOFUT;02/02/2017;4.750,346;4.773,075;4.739,740;4.765,499;20.953.846.689,89;440.488
WDOFUT;01/02/2017;4.799,593;4.824,594;4.767,772;4.775,348;22.566.171.028,11;470.044
WDOFUT;31/01/2017;4.776,106;4.817,018;4.735,194;4.803,381;24.789.167.007,38;518.933
WDOFUT;30/01/2017;4.793,683;4.811,991;4.750,201;4.771,560;18.049.155.084,19;378.039
WDOFUT;27/01/2017;4.854,710;4.860,812;4.791,394;4.796,734;19.007.164.995,24;394.109
WDOFUT;26/01/2017;4.830,299;4.879,883;4.828,773;4.857,761;19.908.538.363,77;409.657
WDOFUT;24/01/2017;4.843,267;4.853,947;4.829,536;4.848,607;14.366.932.092,55;296.728
WDOFUT;23/01/2017;4.832,587;4.869,204;4.824,196;4.837,927;17.506.698.715,01;361.582
WDOFUT;20/01/2017;4.899,717;4.904,294;4.847,844;4.853,184;18.536.805.328,63;379.938
WDOFUT;19/01/2017;4.942,436;4.948,539;4.889,037;4.891,326;22.800.125.485,43;464.105
WDOFUT;18/01/2017;4.934,808;4.949,302;4.922,602;4.948,539;15.875.794.533,62;321.808
WDOFUT;17/01/2017;4.917,262;4.935,571;4.898,954;4.921,077;18.556.830.624,51;377.372
WDOFUT;16/01/2017;4.950,065;4.977,527;4.931,756;4.971,424;11.394.465.439,47;230.290
WDOFUT;13/01/2017;4.886,749;4.943,199;4.876,069;4.937,859;22.965.215.722,79;467.539
WDOFUT;12/01/2017;4.867,678;4.895,140;4.834,876;4.891,326;23.545.828.698,57;483.927
WDOFUT;11/01/2017;4.905,820;4.956,930;4.879,883;4.906,583;27.922.772.121,81;567.387
WDOFUT;10/01/2017;4.910,397;4.914,974;4.883,698;4.905,057;13.847.620.734,71;282.532
WDOFUT;09/01/2017;4.957,693;4.966,084;4.900,480;4.910,397;14.566.331.037,49;295.638
WDOFUT;06/01/2017;4.931,756;4.955,404;4.895,140;4.955,404;20.269.917.625,47;411.430
WDOFUT;05/01/2017;4.952,353;4.963,033;4.908,108;4.914,211;22.500.127.932,16;456.178
WDOFUT;04/01/2017;5.005,752;5.007,278;4.935,571;4.943,199;14.709.155.161,25;296.335
WDOFUT;03/01/2017;5.053,811;5.062,965;4.996,598;5.019,483;15.568.606.281,14;310.109
WDOFUT;02/01/2017;5.012,617;5.059,913;5.007,278;5.057,625;8.177.119.671,92;162.313
WDOFUT;29/12/2016;5.036,265;5.036,265;4.989,732;5.006,515;9.137.489.830,81;182.332
WDOFUT;28/12/2016;5.040,719;5.073,801;5.027,640;5.055,336;12.484.295.867,46;247.302
WDOFUT;27/12/2016;5.059,183;5.066,877;5.035,334;5.036,103;12.047.136.017,72;238.534
WDOFUT;26/12/2016;5.038,411;5.063,799;5.028,409;5.053,028;4.986.341.082,50;98.797
WDOFUT;23/12/2016;5.064,568;5.075,339;5.023,024;5.043,796;13.367.065.110,51;265.034
WDOFUT;22/12/2016;5.146,888;5.163,044;5.063,799;5.066,877;20.910.430.579,84;408.029
WDOFUT;21/12/2016;5.171,507;5.174,584;5.125,346;5.136,117;15.566.698.547,69;302.790
WDOFUT;20/12/2016;5.203,050;5.211,513;5.152,273;5.174,584;18.838.075.164,87;363.724
WDOFUT;19/12/2016;5.237,670;5.254,596;5.189,971;5.190,740;19.647.637.997,66;376.770
WDOFUT;16/12/2016;5.207,666;5.270,752;5.165,352;5.240,747;21.369.486.044,74;409.411
WDOFUT;15/12/2016;5.241,517;5.266,905;5.196,895;5.213,821;28.562.715.306,82;546.327
WDOFUT;14/12/2016;5.166,891;5.213,821;5.105,344;5.212,282;23.724.367.131,75;461.021
WDOFUT;13/12/2016;5.183,047;5.205,358;5.130,732;5.156,889;19.402.258.585,14;376.003
WDOFUT;12/12/2016;5.254,596;5.273,060;5.159,967;5.159,967;21.090.442.061,60;404.884
WDOFUT;09/12/2016;5.242,286;5.279,214;5.186,894;5.232,285;21.758.676.422,09;416.005
WDOFUT;08/12/2016;5.231,515;5.292,293;5.219,975;5.221,514;23.437.202.705,81;446.016
WDOFUT;07/12/2016;5.252,288;5.299,217;5.234,593;5.243,055;23.706.658.575,30;450.537
WDOFUT;06/12/2016;5.350,763;5.376,151;5.266,905;5.286,139;27.580.041.930,36;518.100
WDOFUT;05/12/2016;5.393,077;5.400,001;5.299,987;5.306,141;19.304.393.288,68;360.656
WDOFUT;02/12/2016;5.382,306;5.420,004;5.346,916;5.396,154;27.425.186.667,27;509.892
WDOFUT;01/12/2016;5.266,136;5.399,232;5.250,749;5.382,306;32.811.753.585,66;613.745
