Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;11/07/2016;53.955;56.275;53.950;55.800;30.844.161.264,00;2.788.980
WINFUT;04/07/2016;53.355;53.955;51.520;53.860;27.123.126.668,00;2.564.673
WINFUT;27/06/2016;50.390;53.230;49.785;53.070;27.247.231.872,00;2.647.000
WINFUT;20/06/2016;51.530;53.065;49.915;50.645;30.584.420.383,00;2.973.885
WINFUT;13/06/2016;49.000;51.225;48.195;50.555;29.243.024.835,00;2.940.922
WINFUT;06/06/2016;51.025;51.960;49.265;49.265;27.332.635.866,00;2.690.012
WINFUT;30/05/2016;49.585;50.895;48.225;50.720;21.775.963.684,00;2.201.139
WINFUT;23/05/2016;49.320;50.720;48.955;49.490;17.843.887.317,00;1.790.596
WINFUT;16/05/2016;52.295;52.855;49.955;50.140;25.736.717.766,00;2.509.991
WINFUT;09/05/2016;52.485;54.740;50.120;51.880;30.458.781.844,00;2.874.098
WINFUT;02/05/2016;54.800;54.990;51.765;52.385;23.190.073.309,00;2.182.864
WINFUT;25/04/2016;53.775;55.850;52.550;54.550;22.712.538.485,00;2.088.059
WINFUT;18/04/2016;54.855;55.055;53.215;53.950;16.761.868.733,00;1.546.616
WINFUT;11/04/2016;50.600;54.925;50.055;54.185;26.642.987.846,00;2.514.736
WINFUT;04/04/2016;50.440;50.580;47.930;50.510;23.231.894.763,00;2.363.763
WINFUT;28/03/2016;50.430;52.515;49.425;50.700;24.190.947.097,00;2.370.403
WINFUT;21/03/2016;51.200;51.760;48.985;50.050;15.725.685.372,00;1.552.970
WINFUT;14/03/2016;50.235;51.920;46.805;51.030;29.595.711.515,00;2.998.778
WINFUT;07/03/2016;49.400;50.630;48.370;50.100;31.694.292.114,00;3.183.145
WINFUT;29/02/2016;42.205;50.690;42.145;49.700;31.018.298.261,00;3.363.931
WINFUT;22/02/2016;43.110;44.265;41.775;42.030;19.424.142.297,00;2.267.483
WINFUT;15/02/2016;40.600;43.065;39.995;42.070;17.473.921.053,00;2.098.364
WINFUT;10/02/2016;40.060;40.535;38.965;39.980;9.685.342.846,00;1.218.883
WINFUT;01/02/2016;40.250;41.585;38.515;40.580;22.914.415.602,00;2.851.849
WINFUT;26/01/2016;37.650;40.600;37.275;40.565;15.303.913.006,00;1.979.694
WINFUT;18/01/2016;39.080;39.250;37.265;38.240;15.878.647.303,00;2.078.380
WINFUT;11/01/2016;40.870;41.390;38.270;38.960;15.675.299.032,00;1.973.928
WINFUT;04/01/2016;42.630;43.290;40.800;40.800;12.855.114.249,00;1.527.955
