Ativo;Data;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;19/09/2016;3.274,000;3.291,500;3.189,000;3.250,000;62.506.852.060,00;1.924.069
WDOFUT;12/09/2016;3.317,000;3.383,500;3.260,500;3.280,000;94.961.133.330,00;2.856.162
WDOFUT;05/09/2016;3.277,500;3.312,000;3.189,000;3.290,000;56.160.242.375,00;1.712.426
WDOFUT;29/08/2016;3.280,000;3.299,000;3.221,000;3.280,000;63.227.656.935,00;1.937.039
WDOFUT;22/08/2016;3.227,500;3.282,500;3.193,000;3.265,000;65.077.840.620,00;2.013.746
WDOFUT;15/08/2016;3.197,000;3.263,000;3.171,500;3.215,500;56.462.036.810,00;1.753.053
WDOFUT;08/08/2016;3.190,000;3.215,000;3.135,500;3.211,000;53.568.801.885,00;1.688.058
WDOFUT;01/08/2016;3.280,000;3.323,000;3.187,000;3.190,000;54.713.688.390,00;1.676.216
WDOFUT;25/07/2016;3.270,500;3.323,000;3.261,500;3.281,500;56.977.162.260,00;1.735.643
WDOFUT;18/07/2016;3.275,000;3.304,500;3.250,000;3.265,000;53.141.042.460,00;1.621.767
WDOFUT;11/07/2016;3.326,000;3.340,000;3.233,000;3.297,500;54.924.643.730,00;1.669.153
WDOFUT;04/07/2016;3.263,000;3.397,000;3.260,500;3.321,000;58.019.740.350,00;1.740.135
WDOFUT;27/06/2016;3.399,000;3.420,500;3.208,500;3.268,000;63.439.288.145,00;1.929.227
WDOFUT;20/06/2016;3.400,000;3.457,000;3.345,000;3.380,000;58.633.030.230,00;1.729.572
WDOFUT;13/06/2016;3.441,000;3.532,000;3.426,500;3.426,500;64.785.498.165,00;1.858.967
WDOFUT;06/06/2016;3.554,000;3.557,500;3.379,000;3.438,000;53.199.686.380,00;1.539.946
WDOFUT;30/05/2016;3.605,500;3.671,500;3.552,500;3.560,000;48.635.096.410,00;1.344.982
WDOFUT;23/05/2016;3.567,500;3.631,000;3.548,500;3.610,000;44.853.365.430,00;1.250.652
WDOFUT;16/05/2016;3.543,500;3.630,000;3.496,000;3.528,500;53.078.607.470,00;1.494.398
WDOFUT;09/05/2016;3.520,000;3.697,000;3.451,500;3.551,500;54.159.453.725,00;1.540.927
WDOFUT;02/05/2016;3.490,000;3.611,000;3.484,000;3.525,000;51.505.834.020,00;1.446.685
WDOFUT;25/04/2016;3.566,500;3.577,000;3.463,000;3.469,000;45.921.027.725,00;1.303.880
WDOFUT;18/04/2016;3.489,500;3.633,500;3.484,000;3.574,000;42.455.834.665,00;1.188.343
WDOFUT;11/04/2016;3.605,000;3.611,000;3.468,500;3.545,000;77.194.619.390,00;2.182.949
WDOFUT;04/04/2016;3.596,000;3.745,000;3.572,500;3.613,000;65.440.122.930,00;1.779.048
WDOFUT;28/03/2016;3.668,000;3.679,000;3.559,000;3.577,000;60.704.212.410,00;1.675.752
WDOFUT;21/03/2016;3.635,000;3.726,500;3.582,000;3.685,000;45.461.273.460,00;1.245.667
WDOFUT;14/03/2016;3.613,500;3.867,000;3.581,500;3.638,000;75.688.793.515,00;2.040.330
WDOFUT;07/03/2016;3.790,000;3.823,500;3.590,000;3.605,000;71.747.826.070,00;1.928.016
WDOFUT;29/02/2016;4.020,000;4.058,000;3.681,500;3.786,500;73.829.250.265,00;1.896.273
WDOFUT;22/02/2016;4.005,000;4.019,000;3.925,500;3.998,500;62.384.320.285,00;1.571.682
WDOFUT;15/02/2016;3.997,500;4.094,500;3.981,500;4.034,000;64.024.835.070,00;1.586.282
WDOFUT;10/02/2016;3.920,000;4.034,500;3.919,500;4.022,500;37.226.794.080,00;933.510
WDOFUT;01/02/2016;4.055,500;4.060,000;3.871,000;3.926,500;68.187.206.780,00;1.718.215
WDOFUT;26/01/2016;4.120,000;4.129,500;4.024,500;4.026,500;47.825.880.200,00;1.173.708
WDOFUT;18/01/2016;4.048,000;4.183,500;4.014,000;4.105,500;48.463.788.805,00;1.179.358
WDOFUT;11/01/2016;4.049,000;4.091,500;3.990,500;4.066,000;46.487.422.745,00;1.149.489
WDOFUT;04/01/2016;4.040,000;4.104,000;4.022,500;4.050,000;44.581.492.545,00;1.096.829
