Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;28/12/2017;18:00:00;4.747,800;4.763,507;4.743,516;4.753,511;337.443.608,16;7.102
WDOFUT;28/12/2017;17:30:00;4.750,655;4.752,083;4.746,372;4.749,227;359.790.394,16;7.588
WDOFUT;28/12/2017;17:00:00;4.749,227;4.753,511;4.746,372;4.752,083;535.551.792,81;11.333
WDOFUT;28/12/2017;16:30:00;4.743,516;4.752,083;4.742,088;4.749,227;879.592.343,55;18.635
WDOFUT;28/12/2017;16:00:00;4.737,804;4.743,516;4.732,093;4.743,516;871.481.816,75;18.512
WDOFUT;28/12/2017;15:30:00;4.724,953;4.740,660;4.723,525;4.739,232;999.622.428,62;21.246
WDOFUT;28/12/2017;15:00:00;4.732,093;4.732,093;4.723,525;4.724,953;1.033.463.887,29;21.971
WDOFUT;28/12/2017;14:30:00;4.732,093;4.734,948;4.732,093;4.732,093;641.873.945,25;13.548
WDOFUT;28/12/2017;14:00:00;4.734,948;4.737,804;4.730,665;4.732,093;795.802.605,37;16.830
WDOFUT;28/12/2017;13:30:00;4.732,093;4.737,804;4.729,237;4.734,948;688.266.729,74;14.590
WDOFUT;28/12/2017;13:00:00;4.734,948;4.737,804;4.730,665;4.732,093;553.529.175,29;11.726
WDOFUT;28/12/2017;12:30:00;4.734,948;4.737,804;4.732,093;4.734,948;675.729.683,02;14.357
WDOFUT;28/12/2017;12:00:00;4.732,093;4.736,376;4.729,237;4.734,948;705.730.064,74;15.014
WDOFUT;28/12/2017;11:30:00;4.737,804;4.743,516;4.729,237;4.732,093;1.337.779.991,61;28.426
WDOFUT;28/12/2017;11:00:00;4.752,083;4.753,511;4.737,804;4.737,804;1.577.497.463,42;33.499
WDOFUT;28/12/2017;10:30:00;4.749,227;4.754,939;4.746,372;4.752,083;1.041.203.157,59;22.089
WDOFUT;28/12/2017;10:00:00;4.737,804;4.752,083;4.734,948;4.749,227;1.592.147.816,41;33.779
WDOFUT;28/12/2017;09:30:00;4.737,804;4.743,516;4.734,948;4.736,376;635.662.538,28;13.537
WDOFUT;28/12/2017;09:00:00;4.740,660;4.743,516;4.732,093;4.737,804;651.997.824,66;13.839
WDOFUT;27/12/2017;18:00:00;4.757,798;4.766,407;4.756,364;4.757,798;195.649.393,57;4.117
WDOFUT;27/12/2017;17:30:00;4.756,364;4.763,538;4.754,929;4.759,233;741.289.668,45;15.572
WDOFUT;27/12/2017;17:00:00;4.750,624;4.757,798;4.749,190;4.756,364;565.698.785,60;11.890
WDOFUT;27/12/2017;16:30:00;4.752,059;4.759,233;4.749,190;4.750,624;1.026.714.528,12;21.620
WDOFUT;27/12/2017;16:00:00;4.749,190;4.754,929;4.749,190;4.752,059;670.195.304,63;14.141
WDOFUT;27/12/2017;15:30:00;4.753,494;4.757,798;4.747,755;4.749,190;1.083.934.371,30;22.892
WDOFUT;27/12/2017;15:00:00;4.739,146;4.754,929;4.737,711;4.753,494;1.662.115.921,08;35.125
WDOFUT;27/12/2017;14:30:00;4.749,190;4.750,624;4.737,711;4.740,581;1.563.358.603,98;33.053
WDOFUT;27/12/2017;14:00:00;4.746,320;4.754,929;4.740,581;4.750,624;1.876.876.857,06;39.621
WDOFUT;27/12/2017;13:30:00;4.740,581;4.749,190;4.739,146;4.747,755;1.199.048.413,88;25.321
WDOFUT;27/12/2017;13:00:00;4.740,581;4.743,450;4.739,146;4.740,581;861.396.816,71;18.142
WDOFUT;27/12/2017;12:30:00;4.737,711;4.743,450;4.736,276;4.740,581;1.362.673.060,72;28.782
WDOFUT;27/12/2017;12:00:00;4.727,668;4.739,146;4.726,233;4.737,711;1.927.267.049,95;40.843
WDOFUT;27/12/2017;11:30:00;4.729,102;4.731,972;4.726,233;4.729,102;1.305.625.393,60;27.727
WDOFUT;27/12/2017;11:00:00;4.734,842;4.737,711;4.727,668;4.729,102;1.507.573.561,28;32.007
WDOFUT;27/12/2017;10:30:00;4.736,276;4.737,711;4.729,102;4.734,842;1.555.266.329,27;33.097
WDOFUT;27/12/2017;10:00:00;4.743,450;4.746,320;4.734,842;4.736,276;1.689.463.218,25;35.638
WDOFUT;27/12/2017;09:30:00;4.739,146;4.743,450;4.737,711;4.742,016;1.252.537.775,81;26.427
WDOFUT;27/12/2017;09:00:00;4.739,146;4.743,450;4.731,972;4.739,146;1.791.678.404,51;37.919
WDOFUT;26/12/2017;18:00:00;4.747,755;4.750,624;4.746,320;4.749,190;252.237.924,54;5.302
